"","LY_1dpa_rep1","LY_1dpa_rep2","LY_1dpa_rep3","median_LY_1dpa"
"PladumEVm021109",15.07,11.707,5.745,11.707
"PladumEVm021125",967.883,1138.373,1239.053,1138.373
"PladumEVm021129",65.607,70.715,77.249,70.715
"PladumEVm021133",9.911,13.501,12.391,12.391
"PladumEVm021135",9.258,6.766,12.394,9.258
"PladumEVm021141",5.452,4.705,5.219,5.219
"PladumEVm021144",9.803,14.386,11.456,11.456
"PladumEVm021145",13.063,14.217,14.152,14.152
"PladumEVm021151",8.712,10.266,9.5,9.5
"PladumEVm021179",5.896,5.633,6.2,5.896
"PladumEVm021182",9.015,11.256,12.399,11.256
"PladumEVm021185",14.581,13.243,13.772,13.772
"PladumEVm021186",17.596,18.157,19.108,18.157
"PladumEVm021188",14.576,7.731,8.128,8.128
"PladumEVm021191",7.655,5.307,8.464,7.655
"PladumEVm021193",17.321,23.501,17.2,17.321
"PladumEVm021198",15.198,20.975,20.42,20.42
"PladumEVm021201",12.794,20.386,22.866,20.386
"PladumEVm021202",14.012,9.851,7.662,9.851
"PladumEVm021210",22.551,23.302,15.358,22.551
"PladumEVm021212",10.285,8.154,11.252,10.285
"PladumEVm021221",6.184,6.375,9.515,6.375
"PladumEVm021222",19.134,18.391,16.806,18.391
"PladumEVm021230",10.969,13.241,15.612,13.241
"PladumEVm021231",10.637,9.271,9.911,9.911
"PladumEVm021233",14.252,13.242,17.61,14.252
"PladumEVm021238",30.425,28.476,30.71,30.425
"PladumEVm021240",25.455,22.212,30.7,25.455
"PladumEVm021248",14.579,15.382,14.211,14.579
"PladumEVm021270",10.536,11.27,10.99,10.99
"PladumEVm021272",9.921,11.739,10.157,10.157
"PladumEVm021295",10.385,14.768,12.384,12.384
"PladumEVm021308",11.948,13.109,11.622,11.948
"PladumEVm021310",39.807,29.666,32.397,32.397
"PladumEVm021311",99.633,109.679,124.323,109.679
"PladumEVm021312",159.121,193.486,160.298,160.298
"PladumEVm021315",35.132,29.273,28.314,29.273
"PladumEVm021316",8.744,6.692,8.195,8.195
"PladumEVm021323",13.223,11.153,13.047,13.047
"PladumEVm021327",20.919,21.948,20.054,20.919
"PladumEVm021329",5.7,7.754,6.327,6.327
"PladumEVm021331",20.664,23.304,22.939,22.939
"PladumEVm021344",103.292,135.172,79.289,103.292
"PladumEVm021351",11.465,11.539,16.627,11.539
"PladumEVm021353",5.102,4.417,5.255,5.102
"PladumEVm021379",4.913,10.669,5.74,5.74
"PladumEVm021382",5.062,6.091,6.353,6.091
"PladumEVm021395",4.376,13.856,7.827,7.827
"PladumEVm021398",11.793,10.687,9.668,10.687
"PladumEVm021399",5.678,6.452,4.532,5.678
"PladumEVm021400",5.79,4.574,5.048,5.048
"PladumEVm021407",7.121,6.099,5.07,6.099
"PladumEVm021408",28.421,25.899,31.547,28.421
"PladumEVm021411",5.746,8.127,4.993,5.746
"PladumEVm021419",90.444,82.87,89.111,89.111
"PladumEVm021433",42.473,42.661,42.641,42.641
"PladumEVm021435",8.937,10.454,10.913,10.454
"PladumEVm021449",59.277,81.168,80.735,80.735
"PladumEVm021452",64.878,143.446,57.565,64.878
"PladumEVm021453",6.203,7.245,6.225,6.225
"PladumEVm021454",13.987,8.369,9.337,9.337
"PladumEVm021461",31.387,28.727,19.187,28.727
"PladumEVm021472",15.604,12.204,13.329,13.329
"PladumEVm021486",12.966,7.285,3.991,7.285
"PladumEVm021490",12.676,11.249,14.984,12.676
"PladumEVm021498",40.069,41.177,38.717,40.069
"PladumEVm021499",1.793,9.459,6.538,6.538
"PladumEVm021502",7.839,7.981,8.722,7.981
"PladumEVm021507",19.805,20.276,26,20.276
"PladumEVm021516",6.356,7.858,7.038,7.038
"PladumEVm021530",25.517,25.084,21.766,25.084
"PladumEVm021541",18.556,26.158,25.824,25.824
"PladumEVm021542",18.683,21.24,19.667,19.667
"PladumEVm021548",5.081,4.854,5.124,5.081
"PladumEVm021553",123.902,135.308,129.176,129.176
"PladumEVm021555",417.494,352.201,366.363,366.363
"PladumEVm021557",9.418,10.708,9.793,9.793
"PladumEVm021562",3.858,5.439,5.634,5.439
"PladumEVm021563",25.263,12.246,17.188,17.188
"PladumEVm021606",22.746,18.184,22.313,22.313
"PladumEVm021612",13.68,13.057,11.682,13.057
"PladumEVm021613",7.469,11.593,9.65,9.65
"PladumEVm021614",12.243,14.499,13.502,13.502
"PladumEVm021617",5.232,5.819,6.031,5.819
"PladumEVm021620",19.079,12.217,14.462,14.462
"PladumEVm021621",12.679,12.959,12.035,12.679
"PladumEVm021631",7.691,6.694,7.718,7.691
"PladumEVm021637",13.799,9.343,15.946,13.799
"PladumEVm021640",13.452,17.813,21.914,17.813
"PladumEVm021644",45.518,40.622,41.744,41.744
"PladumEVm021656",36.457,51.182,54.017,51.182
"PladumEVm021670",31.226,32.057,28.774,31.226
"PladumEVm021682",5.876,6.576,7.617,6.576
"PladumEVm021685",10.861,9.949,8.147,9.949
"PladumEVm021696",4.891,5.078,5.54,5.078
"PladumEVm021697",5.169,6.29,5.153,5.169
"PladumEVm021699",9.568,10.28,9.664,9.664
"PladumEVm021700",9.338,8.879,9.623,9.338
"PladumEVm021701",8.97,6.684,6.988,6.988
"PladumEVm021704",19.203,14.943,11.543,14.943
"PladumEVm021705",4.792,5.091,5.332,5.091
"PladumEVm021708",7.889,6.638,6.233,6.638
"PladumEVm021709",243.978,268.491,228.941,243.978
"PladumEVm021717",12.453,15.49,16.536,15.49
"PladumEVm021725",86.205,72.549,81.142,81.142
"PladumEVm021745",4.765,5.245,6.143,5.245
"PladumEVm021750",6.632,6.128,7.827,6.632
"PladumEVm021752",7.777,6.689,6.88,6.88
"PladumEVm021753",20.618,18.369,19.448,19.448
"PladumEVm021760",60.454,58.151,56.878,58.151
"PladumEVm021764",11.454,8.654,8.878,8.878
"PladumEVm021766",6.874,4.563,5.259,5.259
"PladumEVm021769",24.459,34.041,29.309,29.309
"PladumEVm021771",11.849,12.626,13.205,12.626
"PladumEVm021778",10.731,10.45,10.612,10.612
"PladumEVm021783",8.065,7.547,8.365,8.065
"PladumEVm021790",22.543,23.964,23.507,23.507
"PladumEVm021806",18.104,15.248,13.838,15.248
"PladumEVm021814",16.825,13.399,12.561,13.399
"PladumEVm021818",3.863,5.379,6.378,5.379
"PladumEVm021821",13.788,12.028,13.371,13.371
"PladumEVm021822",2.759,6.416,5.173,5.173
"PladumEVm021828",26.633,26.212,24.873,26.212
"PladumEVm021830",14.728,17.04,17.287,17.04
"PladumEVm021850",3.844,5.663,5.949,5.663
"PladumEVm021862",14.404,21.567,18.629,18.629
"PladumEVm021871",13.561,14.433,14.799,14.433
"PladumEVm021892",13.913,14.752,22.055,14.752
"PladumEVm021895",6.855,7.44,8.1,7.44
"PladumEVm021896",16.801,19.342,15.303,16.801
"PladumEVm021904",9.956,8.479,9.682,9.682
"PladumEVm021910",29.885,33.57,36.551,33.57
"PladumEVm021913",6.401,6.77,8.47,6.77
"PladumEVm021931",6.582,8.312,7.516,7.516
"PladumEVm021937",5.544,5.695,5.979,5.695
"PladumEVm021942",8.17,8.654,11.426,8.654
"PladumEVm021943",17.729,15.474,15.459,15.474
"PladumEVm021945",6.762,5.751,5.367,5.751
"PladumEVm021946",8.621,8.563,7.888,8.563
"PladumEVm021954",98.003,98.161,87.948,98.003
"PladumEVm021975",5.699,4.332,5.582,5.582
"PladumEVm021983",93.009,123.439,111.322,111.322
"PladumEVm021990",29.2,54.342,22.041,29.2
"PladumEVm021995",10.477,8.911,7.07,8.911
"PladumEVm021996",11.08,11.206,12.205,11.206
"PladumEVm021999",71.989,52.801,63.743,63.743
"PladumEVm022019",23.302,20.479,19.986,20.479
"PladumEVm022022",5.054,2.279,6.393,5.054
"PladumEVm022031",6.503,5.751,5.649,5.751
"PladumEVm022034",5.888,3.872,5.909,5.888
"PladumEVm022036",25.755,34.603,32.247,32.247
"PladumEVm022038",8.557,7.619,8.723,8.557
"PladumEVm022046",14.6,10.228,10.866,10.866
"PladumEVm022051",11.3,9.247,10.37,10.37
"PladumEVm022054",17.687,38.015,19.141,19.141
"PladumEVm022055",5.14,5.983,6.878,5.983
"PladumEVm022065",10.709,9.962,10.427,10.427
"PladumEVm022066",5.361,3.558,5.463,5.361
"PladumEVm022068",5.898,5.761,6.609,5.898
"PladumEVm022071",14.847,16.423,17.469,16.423
"PladumEVm022074",7.121,1.631,10.631,7.121
"PladumEVm022076",10.273,9.374,8.729,9.374
"PladumEVm022079",14.902,18.334,17.037,17.037
"PladumEVm022096",8.639,7.963,9.285,8.639
"PladumEVm022107",7.68,8.729,8.028,8.028
"PladumEVm022115",5.082,6.368,8.073,6.368
"PladumEVm022119",6.282,8.213,9.215,8.213
"PladumEVm022130",26.117,19.968,22.105,22.105
"PladumEVm022133",17.918,16.664,20.617,17.918
"PladumEVm022135",10.316,9.838,10.248,10.248
"PladumEVm022169",52.426,86.673,52.909,52.909
"PladumEVm022173",136.028,121.387,109.178,121.387
"PladumEVm022176",18.675,20.391,15.729,18.675
"PladumEVm022177",45.305,43.585,45.846,45.305
"PladumEVm022178",13.971,14.871,11.763,13.971
"PladumEVm022180",13.823,12.651,17.42,13.823
"PladumEVm022181",277.671,357.797,290.89,290.89
"PladumEVm022184",5.046,5.812,4.724,5.046
"PladumEVm022186",5.387,10.338,6.808,6.808
"PladumEVm022192",29.472,22.564,23.312,23.312
"PladumEVm022196",11.094,8.501,11.489,11.094
"PladumEVm022200",37.595,33.843,35.587,35.587
"PladumEVm022203",10.311,10.167,9.378,10.167
"PladumEVm022207",7.236,7.945,7.227,7.236
"PladumEVm022215",26.451,32.11,43.885,32.11
"PladumEVm022218",11.178,11.524,11.645,11.524
"PladumEVm022229",4.797,8.483,5.225,5.225
"PladumEVm022248",74.046,57.047,58.89,58.89
"PladumEVm022249",216.32,215.698,211.937,215.698
"PladumEVm022252",1020.739,1081.528,1348.001,1081.528
"PladumEVm022264",17.313,18.021,16.263,17.313
"PladumEVm022266",39.504,29.447,49.795,39.504
"PladumEVm022283",9.244,7.887,12.226,9.244
"PladumEVm022284",5.111,4.184,6.481,5.111
"PladumEVm022286",3.839,5.772,6.389,5.772
"PladumEVm022287",14.049,17.895,14.715,14.715
"PladumEVm022293",13.455,12.442,14.744,13.455
"PladumEVm022299",23.046,20.997,22.522,22.522
"PladumEVm022332",34.302,45.263,35.805,35.805
"PladumEVm022342",7.549,6.253,5.863,6.253
"PladumEVm022343",67.917,78.824,73.413,73.413
"PladumEVm022348",17.518,15.971,20.294,17.518
"PladumEVm022350",39.143,41.693,40.564,40.564
"PladumEVm022362",10.552,10.232,8.6,10.232
"PladumEVm022366",17.035,15.117,18.122,17.035
"PladumEVm022408",6.288,6.541,6.64,6.541
"PladumEVm022409",10.433,11.221,12.526,11.221
"PladumEVm022412",13.09,9.841,11.961,11.961
"PladumEVm022415",42.155,38.827,38.763,38.827
"PladumEVm022431",11.425,8.208,9.514,9.514
"PladumEVm022439",5.167,5.464,6.117,5.464
"PladumEVm022442",10.377,12.135,14.845,12.135
"PladumEVm022443",7.117,6.181,6.542,6.542
"PladumEVm022453",75.134,69.515,73.84,73.84
"PladumEVm022461",6.659,7.086,7.17,7.086
"PladumEVm022462",9.669,9.538,16.506,9.669
"PladumEVm022466",3.86,10.079,11.298,10.079
"PladumEVm022473",17.672,15.311,13.408,15.311
"PladumEVm022476",18.564,19.22,18.225,18.564
"PladumEVm022484",9.154,7.068,6.418,7.068
"PladumEVm022487",12.522,9.73,14.662,12.522
"PladumEVm022492",9.213,7.653,9.767,9.213
"PladumEVm022493",61.906,79.551,73.916,73.916
"PladumEVm022500",6.913,5.465,7.121,6.913
"PladumEVm022502",14.928,10.189,14.258,14.258
"PladumEVm022514",6.15,6.481,5.661,6.15
"PladumEVm022517",6.128,4.91,5.213,5.213
"PladumEVm022527",18.398,15.985,16.211,16.211
"PladumEVm022553",14.318,10.279,8.093,10.279
"PladumEVm022557",6.943,22.12,19.369,19.369
"PladumEVm022565",36.021,38.001,34.294,36.021
"PladumEVm022588",6.473,5.035,8.792,6.473
"PladumEVm022590",11.12,10.485,11.244,11.12
"PladumEVm022592",7.491,8.182,8.29,8.182
"PladumEVm022594",30.752,39.834,23.762,30.752
"PladumEVm022596",8.059,6.279,6.725,6.725
"PladumEVm022599",58.129,54.712,53.174,54.712
"PladumEVm022600",13.093,9.155,9.254,9.254
"PladumEVm022618",232.026,489.329,295.555,295.555
"PladumEVm022633",8.95,5.182,6.834,6.834
"PladumEVm022634",30.846,27.592,21.58,27.592
"PladumEVm022636",7.124,6.397,7.158,7.124
"PladumEVm022637",11.558,9.546,9.265,9.546
"PladumEVm022653",9.858,8.368,9.615,9.615
"PladumEVm022654",5.767,5.72,6.641,5.767
"PladumEVm022672",6.054,8.391,7.195,7.195
"PladumEVm022675",11.264,9.856,10.841,10.841
"PladumEVm022687",31.541,31.706,32.115,31.706
"PladumEVm022701",3.931,6.14,5.984,5.984
"PladumEVm022704",10.698,8.242,6.272,8.242
"PladumEVm022705",6.766,7.53,9.05,7.53
"PladumEVm022706",4.479,7.397,5.817,5.817
"PladumEVm022712",9.52,11.197,10.41,10.41
"PladumEVm022716",63.802,60.043,54.626,60.043
"PladumEVm022717",6.528,5.292,5.554,5.554
"PladumEVm022722",27.726,25.728,24.407,25.728
"PladumEVm022724",10.386,10.532,10.965,10.532
"PladumEVm022731",5.657,5.276,5.815,5.657
"PladumEVm022740",12.462,11.606,10.158,11.606
"PladumEVm022743",11.959,10.594,11.153,11.153
"PladumEVm022748",210.973,201.634,177.139,201.634
"PladumEVm022765",23.713,23.813,24.012,23.813
"PladumEVm022775",37.785,31.807,33.889,33.889
"PladumEVm022787",76.725,57.444,68.989,68.989
"PladumEVm022797",166.998,104.263,90.391,104.263
"PladumEVm022806",10.119,7.521,8.974,8.974
"PladumEVm022808",7.161,8.83,12.566,8.83
"PladumEVm022810",23.332,17.931,34.786,23.332
"PladumEVm022815",141.538,155.507,143.382,143.382
"PladumEVm022816",8.129,7.212,8.646,8.129
"PladumEVm022831",36.861,35.521,71.592,36.861
"PladumEVm022835",192.556,182.76,190.578,190.578
"PladumEVm022836",4.459,5.425,5.399,5.399
"PladumEVm022841",14.062,17.062,16.836,16.836
"PladumEVm022856",13.884,14.549,15.425,14.549
"PladumEVm022858",4.358,6.462,6.8,6.462
"PladumEVm022887",44.879,39.205,36.282,39.205
"PladumEVm022902",49.349,41.771,44.057,44.057
"PladumEVm022903",10.433,7.801,8.68,8.68
"PladumEVm022904",17.349,16.771,16.797,16.797
"PladumEVm022905",8.166,9.73,8.381,8.381
"PladumEVm022907",21.567,33.215,28.266,28.266
"PladumEVm022908",10.278,9.986,11.624,10.278
"PladumEVm022942",3.212,5.956,6.372,5.956
"PladumEVm022952",14.828,13.965,12.333,13.965
"PladumEVm022961",36.498,51.436,47.621,47.621
"PladumEVm022964",101.414,91.195,94.076,94.076
"PladumEVm022966",5.341,4.918,5.111,5.111
"PladumEVm022967",32.707,37.126,34.193,34.193
"PladumEVm022975",5.467,5.62,4.597,5.467
"PladumEVm022979",7.222,6.169,7.321,7.222
"PladumEVm022985",8.576,6.346,9.669,8.576
"PladumEVm022987",17.145,18.696,18.422,18.422
"PladumEVm022997",12.543,16.25,15.069,15.069
"PladumEVm023001",6.579,6.758,6.901,6.758
"PladumEVm023003",8.161,6.85,7.063,7.063
"PladumEVm023006",5.343,6.448,5.519,5.519
"PladumEVm023013",10.104,9.438,9.407,9.438
"PladumEVm023015",80.796,82.669,81.805,81.805
"PladumEVm023017",10.845,10.29,10.43,10.43
"PladumEVm023019",101.516,100.418,101.874,101.516
"PladumEVm023030",9.819,11.153,9.399,9.819
"PladumEVm023034",5.345,10.569,2.4,5.345
"PladumEVm023066",14.783,8.292,10.476,10.476
"PladumEVm023083",7.563,7.724,7.938,7.724
"PladumEVm023089",29.495,24.164,26.105,26.105
"PladumEVm023090",8.237,7.848,9.165,8.237
"PladumEVm023097",10.378,9.09,5.902,9.09
"PladumEVm023099",3.586,5.617,6.49,5.617
"PladumEVm023108",14.498,10.019,14.111,14.111
"PladumEVm023111",10.854,11.746,11.667,11.667
"PladumEVm023119",16.861,65.99,52.488,52.488
"PladumEVm023120",12.114,11.602,12.562,12.114
"PladumEVm023127",19.9,22.883,24.067,22.883
"PladumEVm023131",27.686,41.813,41.625,41.625
"PladumEVm023133",9.938,8.518,8.023,8.518
"PladumEVm023134",9.963,10.17,8.817,9.963
"PladumEVm023145",6.212,7.443,8.16,7.443
"PladumEVm023158",24.993,24.849,20.909,24.849
"PladumEVm023165",13.997,11.473,12.806,12.806
"PladumEVm023167",399.233,379.005,424.852,399.233
"PladumEVm023179",15.514,10.621,11.319,11.319
"PladumEVm023182",11.409,12.245,10.291,11.409
"PladumEVm023183",7.111,4.203,6.707,6.707
"PladumEVm023186",4.74,5.332,5.931,5.332
"PladumEVm023189",9.245,7.569,7.741,7.741
"PladumEVm023190",21.747,20.419,22.071,21.747
"PladumEVm023202",1.738,6.024,16.776,6.024
"PladumEVm023213",18.466,28.587,27.108,27.108
"PladumEVm023218",18.067,15.427,19.077,18.067
"PladumEVm023220",131.544,122.084,108.386,122.084
"PladumEVm023222",14.652,20.667,23.287,20.667
"PladumEVm023233",7.163,6.196,7.972,7.163
"PladumEVm023237",8.352,9.188,10.17,9.188
"PladumEVm023243",5.527,3.92,5.933,5.527
"PladumEVm023245",80.793,113.27,124.396,113.27
"PladumEVm023252",48.14,45.739,44.533,45.739
"PladumEVm023254",14.638,16.261,15.483,15.483
"PladumEVm023274",11.618,12.285,13.964,12.285
"PladumEVm023280",5.288,5.073,4.806,5.073
"PladumEVm023301",9.632,6.198,6.452,6.452
"PladumEVm023315",45.908,48.748,46.262,46.262
"PladumEVm023318",17.575,14.961,14.953,14.961
"PladumEVm023327",10.844,10.488,11.192,10.844
"PladumEVm023330",41.463,7.166,11.777,11.777
"PladumEVm023331",10.496,10.472,10.439,10.472
"PladumEVm023332",7.442,6.199,7.967,7.442
"PladumEVm023333",11.593,7.947,6.738,7.947
"PladumEVm023336",14.739,12.343,15.2,14.739
"PladumEVm023342",10.048,12.138,9.129,10.048
"PladumEVm023354",40.935,38.29,37.938,38.29
"PladumEVm023359",11.006,9.642,11.229,11.006
"PladumEVm023368",10.88,10.27,10.6,10.6
"PladumEVm023373",14.22,14.628,15.897,14.628
"PladumEVm023374",9.214,9.848,9.7,9.7
"PladumEVm023378",10.993,9.76,10.334,10.334
"PladumEVm023379",5.926,8.549,3.387,5.926
"PladumEVm023388",5.242,5.762,7.645,5.762
"PladumEVm023389",8.57,9.533,7.263,8.57
"PladumEVm023395",6.644,5.621,5.521,5.621
"PladumEVm023401",23.293,22.21,25.141,23.293
"PladumEVm023402",18.769,18.243,18.801,18.769
"PladumEVm023425",12.342,11.737,8.743,11.737
"PladumEVm023435",18.69,19.011,22.573,19.011
"PladumEVm023439",17.094,12.031,13.209,13.209
"PladumEVm023445",14.892,14.613,16.619,14.892
"PladumEVm023446",5.663,4.637,6.777,5.663
"PladumEVm023472",8.044,9.17,8.667,8.667
"PladumEVm023486",17.475,20.86,20.415,20.415
"PladumEVm023489",7.994,7.978,6.919,7.978
"PladumEVm023492",6.149,5.319,6.397,6.149
"PladumEVm023494",6.045,10.518,8.14,8.14
"PladumEVm023496",32.477,37.075,31.303,32.477
"PladumEVm023498",10.77,10.415,10.482,10.482
"PladumEVm023505",10.742,13.225,14.205,13.225
"PladumEVm023506",21.438,21.89,24.266,21.89
"PladumEVm023509",13.663,12.852,10.658,12.852
"PladumEVm023514",5.961,5.608,5.321,5.608
"PladumEVm023516",10.083,6.112,12.815,10.083
"PladumEVm023518",49.059,40.843,43.908,43.908
"PladumEVm023549",16.962,12.194,12.5,12.5
"PladumEVm023557",7.872,14.436,12.565,12.565
"PladumEVm023559",11.316,8.676,9.75,9.75
"PladumEVm023560",9.411,11.654,9.479,9.479
"PladumEVm023572",8.819,9.426,7.295,8.819
"PladumEVm023573",10.104,4.511,6.58,6.58
"PladumEVm023581",4.718,5.999,5.216,5.216
"PladumEVm023584",21.488,23.677,26.161,23.677
"PladumEVm023585",5.89,4.964,5.708,5.708
"PladumEVm023590",6.712,9.515,7.187,7.187
"PladumEVm023591",6.084,6.347,7.11,6.347
"PladumEVm023594",6.732,6.44,6.45,6.45
"PladumEVm023600",21.086,22.607,24.115,22.607
"PladumEVm023640",9.207,9.262,6.401,9.207
"PladumEVm023648",5.562,4.049,5.316,5.316
"PladumEVm023649",257.92,344.522,332.36,332.36
"PladumEVm023651",11.771,14.718,15.909,14.718
"PladumEVm023662",95.215,84.201,76.275,84.201
"PladumEVm023663",11.071,15.056,12.761,12.761
"PladumEVm023666",7.215,8.763,8.718,8.718
"PladumEVm023672",5.971,5.741,5.093,5.741
"PladumEVm023697",6.835,9.876,13.411,9.876
"PladumEVm023698",12.983,13.693,12.344,12.983
"PladumEVm023704",10.42,10.782,12.277,10.782
"PladumEVm023708",9.023,6.522,6.561,6.561
"PladumEVm023729",8.726,8.554,6.198,8.554
"PladumEVm023732",16.498,18.859,18.421,18.421
"PladumEVm023733",15.844,8.202,8.38,8.38
"PladumEVm023737",8.191,7.032,5.953,7.032
"PladumEVm023738",6.808,7.298,7.981,7.298
"PladumEVm023749",4.871,5.375,5.578,5.375
"PladumEVm023757",797.702,762.611,734.595,762.611
"PladumEVm023759",5.648,5.987,6.073,5.987
"PladumEVm023761",7.895,6.789,10.916,7.895
"PladumEVm023786",100.857,85.765,86.959,86.959
"PladumEVm023796",8.682,9.305,9.555,9.305
"PladumEVm023799",27.982,29.876,25.126,27.982
"PladumEVm023808",8.125,8.241,6.333,8.125
"PladumEVm023809",7.487,7.586,6.679,7.487
"PladumEVm023813",10.647,16.267,16.013,16.013
"PladumEVm023818",6.642,4.565,5.007,5.007
"PladumEVm023820",12.49,5.236,6.152,6.152
"PladumEVm023823",44.941,50.971,32.709,44.941
"PladumEVm023828",12.118,14.355,11.743,12.118
"PladumEVm023833",4.41,5.187,8.283,5.187
"PladumEVm023837",6.918,7.366,7.761,7.366
"PladumEVm023846",6.355,3.555,5.017,5.017
"PladumEVm023856",5.893,4.859,5.737,5.737
"PladumEVm023865",91.071,87.802,86.092,87.802
"PladumEVm023878",4.3,5.117,6.41,5.117
"PladumEVm023882",5.777,5.844,6.673,5.844
"PladumEVm023884",35.287,37.559,46.051,37.559
"PladumEVm023893",7.919,9.983,9.528,9.528
"PladumEVm023900",98.489,94.331,91.392,94.331
"PladumEVm023913",6.819,8.154,7.932,7.932
"PladumEVm023914",4.755,6.038,5.264,5.264
"PladumEVm023920",11.708,12.465,11.611,11.708
"PladumEVm023921",10.466,9.1,10.317,10.317
"PladumEVm023930",10.597,12.374,10.5,10.597
"PladumEVm023950",24.714,19.097,18.697,19.097
"PladumEVm023956",8.66,7.82,13.076,8.66
"PladumEVm023965",18.428,24.865,20.436,20.436
"PladumEVm023966",89.269,79.583,82.175,82.175
"PladumEVm023969",5.77,5.615,4.68,5.615
"PladumEVm023976",17.853,19.619,19.551,19.551
"PladumEVm023980",53.061,53.154,42.805,53.061
"PladumEVm023981",6.295,4.531,5.568,5.568
"PladumEVm023988",12530.056,13075.619,12096.28,12530.056
"PladumEVm023991",13.419,12.362,11.683,12.362
"PladumEVm023998",14.05,13.745,14.719,14.05
"PladumEVm023999",9.582,10.316,8.383,9.582
"PladumEVm024044",12.575,11.53,10.77,11.53
"PladumEVm024047",39.346,36.023,32.155,36.023
"PladumEVm024049",14.933,15.146,26.622,15.146
"PladumEVm024057",7.929,7.53,7.931,7.929
"PladumEVm024059",6.171,8.835,7.883,7.883
"PladumEVm024061",14.208,12.761,14.52,14.208
"PladumEVm024066",59.295,49.382,56.66,56.66
"PladumEVm024068",22.347,20.832,33.993,22.347
"PladumEVm024071",4.993,9.391,7.694,7.694
"PladumEVm024074",4.384,5.421,5.587,5.421
"PladumEVm024082",21.43,18.524,18.512,18.524
"PladumEVm024092",6.252,5.241,8.752,6.252
"PladumEVm024097",12.078,15.339,15.882,15.339
"PladumEVm024098",9.213,12.521,11.123,11.123
"PladumEVm024101",7.987,8.168,7.642,7.987
"PladumEVm024105",5.771,4.501,5.744,5.744
"PladumEVm024113",8.087,8.965,9.016,8.965
"PladumEVm024116",5.877,3.281,6.823,5.877
"PladumEVm024151",14.305,14.718,13.317,14.305
"PladumEVm024152",16.535,14.535,16.338,16.338
"PladumEVm024156",10.469,9.092,10.733,10.469
"PladumEVm024158",11.461,13.44,12.836,12.836
"PladumEVm024164",5.928,6.024,7.515,6.024
"PladumEVm024168",19.205,26.48,27.732,26.48
"PladumEVm024181",109.961,118.952,178.426,118.952
"PladumEVm024184",11.614,12.197,11.655,11.655
"PladumEVm024190",12.784,9.569,12.5,12.5
"PladumEVm024208",5.745,5.533,5.438,5.533
"PladumEVm024215",3.368,5.576,7.42,5.576
"PladumEVm024219",10.95,13.456,12.748,12.748
"PladumEVm024221",24.199,21.567,19.687,21.567
"PladumEVm024225",6.865,9.475,11.388,9.475
"PladumEVm024234",7.652,8.527,7.132,7.652
"PladumEVm024236",10.135,13.367,13.369,13.367
"PladumEVm024238",28.342,22.971,21.698,22.971
"PladumEVm024239",10.596,7.542,8.185,8.185
"PladumEVm024244",6.649,4.758,6.183,6.183
"PladumEVm024256",12.54,11.274,11.241,11.274
"PladumEVm024286",47.816,41.639,40.17,41.639
"PladumEVm024287",13.393,12.413,14.632,13.393
"PladumEVm024292",6.17,5.372,5.519,5.519
"PladumEVm024297",16.642,17.648,16.851,16.851
"PladumEVm024303",22.68,27.159,27.073,27.073
"PladumEVm024321",85.699,70.92,83.984,83.984
"PladumEVm024333",11.688,9.98,11.049,11.049
"PladumEVm024369",24.538,24.838,23.856,24.538
"PladumEVm024372",19.487,10.955,8.945,10.955
"PladumEVm024375",13.466,16.546,10.128,13.466
"PladumEVm024378",13.501,8.247,11.67,11.67
"PladumEVm024387",6.193,4.918,6.685,6.193
"PladumEVm024389",6.042,6.315,7.228,6.315
"PladumEVm024405",844.029,889.853,768.782,844.029
"PladumEVm024413",21.597,21.124,19.646,21.124
"PladumEVm024422",4.354,5.388,6.159,5.388
"PladumEVm024427",12.315,11.644,9.875,11.644
"PladumEVm024429",8.168,5.688,6.108,6.108
"PladumEVm024458",13.433,10.144,10.816,10.816
"PladumEVm024459",5.786,6.854,8.192,6.854
"PladumEVm024467",6.339,3.87,5.406,5.406
"PladumEVm024474",6.07,5.175,5.165,5.175
"PladumEVm024479",11.802,12.313,10.276,11.802
"PladumEVm024482",11.936,20.921,18.873,18.873
"PladumEVm024501",4.556,5.032,5.445,5.032
"PladumEVm024504",15.709,17.675,15.297,15.709
"PladumEVm024508",5.281,5.058,5.344,5.281
"PladumEVm024510",5.163,5.966,5.366,5.366
"PladumEVm024511",10.742,9.723,9.06,9.723
"PladumEVm024523",18.096,18.249,16.929,18.096
"PladumEVm024528",8.302,8.201,7.35,8.201
"PladumEVm024536",28.052,24.988,19.793,24.988
"PladumEVm024545",7.608,9.42,10.562,9.42
"PladumEVm024554",13.363,12.986,12.812,12.986
"PladumEVm024563",2.694,8.542,12.867,8.542
"PladumEVm024570",20.433,15.351,17.857,17.857
"PladumEVm024572",4.942,5.167,5.379,5.167
"PladumEVm024575",19.317,28.827,21.954,21.954
"PladumEVm024576",9.327,10.113,9.463,9.463
"PladumEVm024580",7.601,8.939,8.352,8.352
"PladumEVm024581",9.078,7.354,9.014,9.014
"PladumEVm024582",7.52,5.594,6.582,6.582
"PladumEVm024585",25.629,25.843,23.882,25.629
"PladumEVm024588",6.879,8.271,7.249,7.249
"PladumEVm024592",794.714,963.877,1056.193,963.877
"PladumEVm024613",10.012,12.143,9.851,10.012
"PladumEVm024621",10.173,14.808,10.766,10.766
