"","LY_1dpa_rep1","LY_1dpa_rep2","LY_1dpa_rep3","median_LY_1dpa"
"PladumEVm030127",21.18,26.271,24.046,24.046
"PladumEVm030130",19.016,22.562,24.293,22.562
"PladumEVm030146",25.43,21.605,20.074,21.605
"PladumEVm030155",144.229,155.659,138.325,144.229
"PladumEVm030186",35.896,40.863,39.317,39.317
"PladumEVm030212",42.326,43.515,50.808,43.515
"PladumEVm030213",28.057,36.998,40.369,36.998
"PladumEVm030216",332.307,327.786,270.183,327.786
"PladumEVm030230",28.027,33.77,45.507,33.77
"PladumEVm030232",18.407,19.132,20.758,19.132
"PladumEVm030233",22.61,24.86,21.213,22.61
"PladumEVm030237",17.175,15.112,14.675,15.112
"PladumEVm030244",12.378,13.379,13.891,13.379
"PladumEVm030264",10.291,12.941,10.012,10.291
"PladumEVm030266",12.045,11.993,10.72,11.993
"PladumEVm030272",23.365,26.435,23.472,23.472
"PladumEVm030273",13.836,18.764,16.569,16.569
"PladumEVm030274",17.312,17.683,16.586,17.312
"PladumEVm030287",32.326,27.724,31.21,31.21
"PladumEVm030312",44.126,52.292,56.366,52.292
"PladumEVm030317",80.688,61.434,75.524,75.524
"PladumEVm030330",38.607,39.441,34.809,38.607
"PladumEVm030404",19.85,19.157,16.891,19.157
"PladumEVm030408",14.069,7.18,10.221,10.221
"PladumEVm030414",26.491,24.313,24.849,24.849
"PladumEVm030418",25.777,25.103,25.603,25.603
"PladumEVm030424",10.943,10.411,9.827,10.411
"PladumEVm030457",20.779,24.981,21.118,21.118
"PladumEVm030458",89.097,101.76,107.969,101.76
"PladumEVm030459",16.648,16.548,18.907,16.648
"PladumEVm030510",28.56,32.759,28.261,28.56
"PladumEVm030567",10.284,11.55,14.1,11.55
"PladumEVm030571",151.928,130.116,171.048,151.928
"PladumEVm030611",17.031,16.013,14.722,16.013
"PladumEVm030627",17.6,18.165,13.675,17.6
"PladumEVm030641",88.529,81.639,74.889,81.639
"PladumEVm030652",19.119,17.901,17.206,17.901
"PladumEVm030656",12.346,14.078,10.824,12.346
"PladumEVm030673",40.685,38.823,40.914,40.685
"PladumEVm030677",7.866,12.578,14.227,12.578
"PladumEVm030707",25.12,36.495,40.071,36.495
"PladumEVm030739",30.336,32.225,32.007,32.007
"PladumEVm030752",13.784,13.984,13.083,13.784
"PladumEVm030755",14.446,14.264,14.628,14.446
"PladumEVm030756",29.096,28.951,25.794,28.951
"PladumEVm030765",46.158,46.237,38.264,46.158
"PladumEVm030766",28.197,28.165,26.214,28.165
"PladumEVm030779",38.64,60.482,47.123,47.123
"PladumEVm030781",22.669,21.51,30.141,22.669
"PladumEVm030801",12.033,13.365,12.928,12.928
"PladumEVm030802",57.477,52.838,53.64,53.64
"PladumEVm030822",19.895,21.94,17.93,19.895
"PladumEVm030845",23.914,21.766,21.786,21.786
"PladumEVm030856",12.352,14.337,11.795,12.352
"PladumEVm030873",27.228,30.569,22.443,27.228
"PladumEVm030898",9.975,10.862,10.17,10.17
"PladumEVm030906",21.657,20.112,23.111,21.657
"PladumEVm030918",19.762,21.607,21.771,21.607
"PladumEVm030991",16.868,15.953,13.568,15.953
"PladumEVm030996",15.17,17.459,16.643,16.643
"PladumEVm031009",130.542,119.27,117.026,119.27
"PladumEVm031014",16.971,29.072,31.177,29.072
"PladumEVm031015",112.729,166.804,179.41,166.804
"PladumEVm031017",99.278,83.744,93.758,93.758
"PladumEVm031024",60.006,65.459,63.102,63.102
"PladumEVm031026",15.961,17.038,19.383,17.038
"PladumEVm031069",8.28,22.173,10.975,10.975
"PladumEVm031094",20.57,18.699,18.118,18.699
"PladumEVm031098",49.949,80.153,62.818,62.818
"PladumEVm031100",62.038,38.716,44.023,44.023
"PladumEVm031117",29.572,22.033,22.176,22.176
"PladumEVm031119",55.825,98.961,83.926,83.926
"PladumEVm031131",54.702,55.25,51.235,54.702
"PladumEVm031203",12.237,13.261,10.509,12.237
"PladumEVm031211",10.041,13.42,11.322,11.322
"PladumEVm031215",19.275,17.437,20.158,19.275
"PladumEVm031226",38.124,38.935,32.645,38.124
"PladumEVm031240",7.938,10.589,10.891,10.589
"PladumEVm031243",23.804,24.655,23.531,23.804
"PladumEVm031247",51.036,56.937,46.242,51.036
"PladumEVm031250",93.202,84.442,88.663,88.663
"PladumEVm031252",28.259,41.522,32.897,32.897
"PladumEVm031294",2369.849,2532.349,2288.044,2369.849
"PladumEVm031300",10.106,14.861,10.973,10.973
"PladumEVm031309",27.037,27.904,25.401,27.037
"PladumEVm031310",71.139,62.999,64.485,64.485
"PladumEVm031313",12.539,13.147,14.365,13.147
"PladumEVm031314",12.79,16.225,15.031,15.031
"PladumEVm031333",326.577,447.852,295.091,326.577
"PladumEVm031338",91.49,78.635,68.718,78.635
"PladumEVm031367",32.181,23.854,30.156,30.156
"PladumEVm031396",16.362,17.249,17.393,17.249
"PladumEVm031437",12.509,12.36,9.936,12.36
"PladumEVm031442",12.718,11.115,10.68,11.115
"PladumEVm031457",7.344,14.765,12.678,12.678
"PladumEVm031465",8.424,14.611,10.687,10.687
"PladumEVm031568",13.408,13.435,12.757,13.408
"PladumEVm031578",69.701,69.758,66.153,69.701
"PladumEVm031587",77.634,73.007,62.24,73.007
"PladumEVm031588",10.633,10.905,9.154,10.633
"PladumEVm031594",29.383,29.667,24.271,29.383
"PladumEVm031652",23.507,28.017,21.8,23.507
"PladumEVm031662",75.332,102.18,92.145,92.145
"PladumEVm031699",11.885,10.269,9.005,10.269
"PladumEVm031702",18.497,21.683,16.748,18.497
"PladumEVm031706",5.04,11.137,10.178,10.178
"PladumEVm031751",50.874,69.878,74.515,69.878
"PladumEVm031755",26.206,22.36,18.502,22.36
"PladumEVm031787",11.393,11.737,9.177,11.393
"PladumEVm031798",11.553,11.849,10.71,11.553
"PladumEVm031812",10.685,10.691,11.902,10.691
"PladumEVm031817",14.55,17.062,13.533,14.55
"PladumEVm031821",16.508,17.488,15.774,16.508
"PladumEVm031838",31.704,32.109,26.383,31.704
"PladumEVm031871",13.525,14.782,14.666,14.666
"PladumEVm031873",12.132,9.994,12.848,12.132
"PladumEVm031878",39.225,55.835,46.801,46.801
"PladumEVm031894",39.365,45.075,47.858,45.075
"PladumEVm031899",48.964,50.014,41.465,48.964
"PladumEVm031907",10.918,11.47,10.759,10.918
"PladumEVm031941",11.59,11.909,13.213,11.909
"PladumEVm032009",275.558,295.864,286.179,286.179
"PladumEVm032025",12.22,13.458,12.767,12.767
"PladumEVm032049",17.179,15.735,14.325,15.735
"PladumEVm032052",27.171,27.646,29.712,27.646
"PladumEVm032132",55.884,34.038,35.549,35.549
"PladumEVm032142",24.06,32.324,33.434,32.324
"PladumEVm032161",75.802,128.321,156.084,128.321
"PladumEVm032163",31.401,29.59,31.051,31.051
"PladumEVm032172",33.424,38.492,39.734,38.492
"PladumEVm032173",77.858,121.222,84.025,84.025
"PladumEVm032224",12.735,15.15,11.571,12.735
"PladumEVm032268",80.058,84.666,70.562,80.058
"PladumEVm032283",29.015,25.515,27.723,27.723
"PladumEVm032292",80.207,37.106,55.004,55.004
"PladumEVm032353",10.035,11.11,9.947,10.035
"PladumEVm032354",13.241,12.05,8.834,12.05
"PladumEVm032380",20.987,21.218,23.592,21.218
"PladumEVm032384",32.271,33.372,33.443,33.372
"PladumEVm032391",15.173,16.312,15.996,15.996
"PladumEVm032412",36.463,40.087,40.691,40.087
"PladumEVm032416",11.5,7.138,10.364,10.364
"PladumEVm032422",18.786,19.308,18.812,18.812
"PladumEVm032436",346.811,371.927,276.775,346.811
"PladumEVm032446",11.589,15.856,13.217,13.217
"PladumEVm032498",18.844,21.445,20.382,20.382
"PladumEVm032499",11.552,11.734,11.249,11.552
"PladumEVm032515",50.427,41.093,36.607,41.093
"PladumEVm032521",55.471,58.915,48.529,55.471
"PladumEVm032539",16.505,13.278,15.41,15.41
"PladumEVm032551",10.761,13.204,12.46,12.46
"PladumEVm032554",22.757,16.146,17.208,17.208
"PladumEVm032584",12.519,12.722,1.255,12.519
"PladumEVm032607",12.734,7.864,11.248,11.248
"PladumEVm032614",33.732,37.256,31.445,33.732
"PladumEVm032615",25.007,16.474,16.436,16.474
"PladumEVm032616",14.959,23.287,10.198,14.959
"PladumEVm032627",28.009,15.612,19.128,19.128
"PladumEVm032632",17.584,17.623,15.379,17.584
"PladumEVm032643",17.12,17.212,14.065,17.12
"PladumEVm032649",18.774,26.007,18.662,18.774
"PladumEVm032662",18.773,20.451,16.527,18.773
"PladumEVm032678",11.07,11.193,11.557,11.193
"PladumEVm032720",53.767,51.61,52.574,52.574
"PladumEVm032722",22.015,15.716,17.875,17.875
"PladumEVm032736",15.152,18.567,11.968,15.152
"PladumEVm032767",13.391,11.331,9.323,11.331
"PladumEVm032771",16.22,12.947,13.895,13.895
"PladumEVm032805",16.759,15.462,18.121,16.759
"PladumEVm032820",13.504,11.35,11.778,11.778
"PladumEVm032840",183.24,163.342,136.384,163.342
"PladumEVm032862",13.62,15.092,14.322,14.322
"PladumEVm032879",14.841,20.912,18.248,18.248
"PladumEVm032935",31.161,38.289,32.834,32.834
"PladumEVm032940",34.014,41.828,29.34,34.014
"PladumEVm032953",23.623,24.521,20.59,23.623
"PladumEVm032955",54.675,52.98,46.934,52.98
"PladumEVm032964",66.831,63.345,80.442,66.831
"PladumEVm032967",24.001,21.771,23.195,23.195
"PladumEVm032969",27.421,42.152,33.483,33.483
"PladumEVm032975",46.586,48.118,41.788,46.586
"PladumEVm032992",11.317,9.391,12.305,11.317
"PladumEVm033021",13.992,16.014,15.296,15.296
"PladumEVm033022",11.601,13.281,10.384,11.601
"PladumEVm033037",22.339,16.41,17.932,17.932
"PladumEVm033057",19.289,15.204,12.055,15.204
"PladumEVm033070",5.382,13.375,12.776,12.776
"PladumEVm033073",37.907,61.448,42.355,42.355
"PladumEVm033105",13.773,11.029,11.621,11.621
"PladumEVm033169",15.317,12.855,10.851,12.855
"PladumEVm033204",59.806,59.278,56.166,59.278
"PladumEVm033206",12.828,13.217,13.832,13.217
"PladumEVm033214",35.751,26.007,16.279,26.007
"PladumEVm033218",113.751,130.554,117.734,117.734
"PladumEVm033221",10.48,11.622,11.199,11.199
"PladumEVm033224",341.231,342.308,328.796,341.231
"PladumEVm033225",98.422,80.515,98.6,98.422
"PladumEVm033233",147.032,166.079,151.577,151.577
"PladumEVm033304",25.436,27.028,26.968,26.968
"PladumEVm033315",11.298,16.772,15.348,15.348
"PladumEVm033320",40.967,46.378,43.642,43.642
"PladumEVm033328",126.462,132.775,114.257,126.462
"PladumEVm033337",13.646,14.155,13.726,13.726
"PladumEVm033339",16.024,16.653,17.822,16.653
"PladumEVm033378",14.833,12.986,17.166,14.833
"PladumEVm033394",21.235,25.263,18.398,21.235
"PladumEVm033397",8.292,10.472,10.735,10.472
"PladumEVm033402",14.655,16.975,13.742,14.655
"PladumEVm033414",20.802,22.111,22.087,22.087
"PladumEVm033428",229.327,238.264,186.527,229.327
"PladumEVm033441",22.769,18.421,21.889,21.889
"PladumEVm033442",12.657,14.889,14.823,14.823
"PladumEVm033450",11.871,13.631,11.503,11.871
"PladumEVm033512",25.875,29.981,36.591,29.981
"PladumEVm033517",11.932,10.247,8.467,10.247
"PladumEVm033628",14.746,10.25,16.907,14.746
"PladumEVm033629",20.499,16.366,11.709,16.366
"PladumEVm033631",167.263,132.991,143.631,143.631
"PladumEVm033642",38.916,38.011,29.329,38.011
"PladumEVm033683",32.263,38.757,38.202,38.202
"PladumEVm033713",92.157,109.686,86.239,92.157
"PladumEVm033722",74.203,76.531,63.975,74.203
"PladumEVm033744",12.553,11.572,12.409,12.409
"PladumEVm033753",8.964,10.391,11.561,10.391
"PladumEVm033766",14.267,14.454,14.348,14.348
"PladumEVm033776",47.749,41.486,45.486,45.486
"PladumEVm033778",38.908,41.585,40.354,40.354
"PladumEVm033782",14.024,21.16,16.95,16.95
"PladumEVm033786",42.709,29.972,35.835,35.835
"PladumEVm033797",18.384,13.891,19.386,18.384
"PladumEVm033851",37.464,28.291,27.334,28.291
"PladumEVm033863",121.358,107.152,95.22,107.152
"PladumEVm033885",11.454,14.907,10.745,11.454
"PladumEVm033888",9.141,10.495,10.545,10.495
"PladumEVm033903",23.477,28.27,20.748,23.477
"PladumEVm033908",17.182,21.64,23.354,21.64
"PladumEVm033911",10.237,8.099,10.982,10.237
"PladumEVm033942",3931.334,4764.026,3611.115,3931.334
"PladumEVm033944",13.165,10.23,11.705,11.705
"PladumEVm033969",32.11,25.048,26.739,26.739
"PladumEVm033985",33.392,33.195,28.743,33.195
"PladumEVm033988",32.304,29.908,27.282,29.908
"PladumEVm033989",23.853,31.985,26.945,26.945
"PladumEVm033998",13.843,15.387,15.565,15.387
"PladumEVm034025",13.913,10.087,11.501,11.501
"PladumEVm034088",17.139,15.602,13.112,15.602
"PladumEVm034091",17.651,25.826,24.139,24.139
"PladumEVm034092",666.287,919.157,671.903,671.903
"PladumEVm034101",15.201,13.739,15.976,15.201
"PladumEVm034116",14.618,10.88,12.037,12.037
"PladumEVm034124",23.005,24.964,24.094,24.094
"PladumEVm034146",67.042,58.932,61.006,61.006
"PladumEVm034159",32.99,35.564,36.781,35.564
"PladumEVm034221",443.808,467.834,434.577,443.808
"PladumEVm034223",20.19,22.674,23.775,22.674
"PladumEVm034226",15.217,14.81,10.083,14.81
"PladumEVm034234",26.402,27.561,21.581,26.402
"PladumEVm034240",130.345,203.011,184.81,184.81
"PladumEVm034248",30.367,31.238,21.989,30.367
"PladumEVm034254",70.071,70.287,84.576,70.287
"PladumEVm034264",65.874,65.861,84.337,65.874
"PladumEVm034278",12.45,11.938,10.99,11.938
"PladumEVm034293",43.991,42.745,47.975,43.991
"PladumEVm034294",11.647,13.83,12.959,12.959
"PladumEVm034325",17.625,14.221,26.543,17.625
"PladumEVm034346",1005.38,1079.895,958.109,1005.38
"PladumEVm034347",226.577,196.432,208.752,208.752
"PladumEVm034359",10.142,9.9,11.312,10.142
"PladumEVm034383",10.953,16.363,13.61,13.61
"PladumEVm034384",13.457,12.274,12.108,12.274
"PladumEVm034387",144.13,147.687,139.592,144.13
"PladumEVm034391",11.078,12.392,10.565,11.078
"PladumEVm034404",134.479,109.51,119.786,119.786
"PladumEVm034415",18.728,13.814,19.186,18.728
"PladumEVm034418",14.654,12.965,15.903,14.654
"PladumEVm034439",10.475,10.788,10.653,10.653
"PladumEVm034476",28.885,30.831,32.652,30.831
"PladumEVm034497",20.823,18.606,16.717,18.606
"PladumEVm034504",35.081,43.589,36.738,36.738
"PladumEVm034524",228.658,267.733,231.949,231.949
"PladumEVm034528",29.364,30.152,24.734,29.364
"PladumEVm034534",9.525,10.533,10.223,10.223
"PladumEVm034553",13.16,11.979,10.966,11.979
"PladumEVm034558",71.829,66.303,78,71.829
"PladumEVm034602",27.4,8.689,11.665,11.665
"PladumEVm034631",10.335,12.191,13.711,12.191
"PladumEVm034638",66.769,63.298,34.914,63.298
"PladumEVm034682",53.653,37.46,42.024,42.024
"PladumEVm034697",249.673,247.037,222.596,247.037
"PladumEVm034757",13.789,11.177,8.02,11.177
"PladumEVm034759",10.307,8.407,10.348,10.307
"PladumEVm034780",18.342,23.684,22.067,22.067
"PladumEVm034816",17.749,16.897,15.94,16.897
"PladumEVm034838",9.443,10.156,10.329,10.156
"PladumEVm034864",3923.167,4389.798,3561.991,3923.167
"PladumEVm034868",58.874,44.522,57.583,57.583
"PladumEVm034874",93.31,125.785,142.486,125.785
"PladumEVm034875",37.752,39.366,44.223,39.366
"PladumEVm034889",52.91,68.253,74.399,68.253
"PladumEVm034891",28.046,28.049,22.008,28.046
"PladumEVm034907",83.858,108.22,96.17,96.17
"PladumEVm034923",27.042,32.034,30.633,30.633
"PladumEVm034957",14.6,20.637,14.532,14.6
"PladumEVm034992",11.55,12.951,12.82,12.82
"PladumEVm034998",350.121,279.635,263.095,279.635
"PladumEVm035001",10.022,13.024,12.607,12.607
"PladumEVm035019",10.488,13.036,9.441,10.488
"PladumEVm035034",28.83,35.574,23.08,28.83
"PladumEVm035094",12.802,10.776,8.684,10.776
"PladumEVm035097",13.367,10.944,12.043,12.043
"PladumEVm035106",2331.941,2621.664,2256.85,2331.941
"PladumEVm035107",16.088,13.66,17.406,16.088
"PladumEVm035125",507.289,669.203,306.103,507.289
"PladumEVm035135",25.464,30.303,25.435,25.464
"PladumEVm035141",19.692,25.922,21.419,21.419
"PladumEVm035142",24.006,26.346,21.883,24.006
"PladumEVm035154",22.933,18.928,19.892,19.892
"PladumEVm035165",19.941,22.526,28.269,22.526
"PladumEVm035170",41.59,60.261,49.529,49.529
"PladumEVm035216",3802.121,4446.049,3140.631,3802.121
"PladumEVm035242",13.58,16.59,22.51,16.59
"PladumEVm035246",20.302,30.962,30.641,30.641
"PladumEVm035304",13.497,17.842,14.706,14.706
"PladumEVm035307",99.666,95.183,103.344,99.666
"PladumEVm035313",18.673,33.103,32.115,32.115
"PladumEVm035369",16.95,13.332,15.754,15.754
"PladumEVm035377",110.169,94.389,97.444,97.444
"PladumEVm035391",11.736,22.366,16.41,16.41
"PladumEVm035415",37.375,35.512,36.679,36.679
"PladumEVm035443",72.682,68.944,62.801,68.944
"PladumEVm035448",27.643,26.048,30.958,27.643
"PladumEVm035473",26.768,17.991,19.852,19.852
"PladumEVm035542",10.385,10.862,9.147,10.385
"PladumEVm035550",28.974,34.933,29.251,29.251
"PladumEVm035558",12.023,12.763,14.378,12.763
"PladumEVm035589",67.122,67.333,53.014,67.122
"PladumEVm035596",51.298,46.445,96.52,51.298
"PladumEVm035599",38.897,48.78,40.473,40.473
"PladumEVm035630",17.024,13.821,16.64,16.64
"PladumEVm035666",37.645,36.417,32.22,36.417
"PladumEVm035676",7.041,21.361,25.402,21.361
"PladumEVm035693",47.115,55.521,40.958,47.115
"PladumEVm035697",11.088,10.332,12.73,11.088
"PladumEVm035699",16.345,17.222,16.669,16.669
"PladumEVm035715",25.774,36.291,33.812,33.812
"PladumEVm035718",14.962,15.241,8.7,14.962
"PladumEVm035785",18.545,14.555,17.03,17.03
"PladumEVm035790",12.512,17.31,12.336,12.512
"PladumEVm035802",26.774,45.292,41.557,41.557
"PladumEVm035807",108.296,129.723,105.175,108.296
"PladumEVm035821",16.882,20.399,22.325,20.399
"PladumEVm035825",24.705,22.432,20.14,22.432
"PladumEVm035826",14.799,15.878,13.473,14.799
"PladumEVm035831",72.602,86.103,87.763,86.103
"PladumEVm035859",17.412,21.962,22.548,21.962
"PladumEVm035865",18.277,21.772,20.64,20.64
"PladumEVm035872",8.616,12.529,10.703,10.703
"PladumEVm035904",36.583,53.768,43.873,43.873
"PladumEVm035922",4304.63,5082.948,4021.129,4304.63
"PladumEVm035960",10.162,17.451,17.073,17.073
"PladumEVm035961",13.652,15.677,11.85,13.652
"PladumEVm035963",10.385,9.39,12.331,10.385
"PladumEVm035964",55.387,53.774,56.51,55.387
"PladumEVm035989",12.554,12.236,11.939,12.236
"PladumEVm036008",18.405,29.907,22.8,22.8
"PladumEVm036016",17.716,24.152,21.42,21.42
"PladumEVm036022",157.957,137.243,160.702,157.957
"PladumEVm036067",19.367,19.95,17.754,19.367
"PladumEVm036096",327.358,413.013,325.534,327.358
"PladumEVm036100",2862.352,3393.36,2814.776,2862.352
"PladumEVm036109",34.106,29.416,29.108,29.416
"PladumEVm036112",13.607,12.888,17.585,13.607
"PladumEVm036120",13.584,12.306,14.039,13.584
"PladumEVm036123",10.137,15.725,13.847,13.847
"PladumEVm036132",10.9,12.812,9.806,10.9
"PladumEVm036142",14.441,14.723,14.128,14.441
"PladumEVm036149",12.513,12.438,9.194,12.438
"PladumEVm036151",17.977,16.876,15.174,16.876
"PladumEVm036219",11.363,12.431,11.225,11.363
"PladumEVm036231",14.644,13.504,16.391,14.644
"PladumEVm036264",20.928,12.381,12.899,12.899
"PladumEVm036268",18.456,21.287,21.293,21.287
"PladumEVm036278",23.204,37.445,32.53,32.53
"PladumEVm036283",30.535,26.926,36.581,30.535
"PladumEVm036289",21.603,20.394,22.419,21.603
"PladumEVm036345",2687.589,3037.047,2577.761,2687.589
"PladumEVm036364",2977.57,3581.74,2717.492,2977.57
"PladumEVm036375",176.469,162.945,157.478,162.945
"PladumEVm036386",11.493,14.119,12.427,12.427
"PladumEVm036419",9.773,10.153,11.515,10.153
"PladumEVm036428",14.594,11.508,11.579,11.579
"PladumEVm036442",12.189,10.033,11.369,11.369
"PladumEVm036490",12.121,11.234,12.454,12.121
"PladumEVm036504",20.134,20.12,20.978,20.134
"PladumEVm036529",76.885,83.293,48.931,76.885
"PladumEVm036531",141.449,122.084,121.279,122.084
"PladumEVm036532",10.373,12.868,10.579,10.579
"PladumEVm036540",23.228,24.7,20.524,23.228
"PladumEVm036555",40.715,44.263,36.891,40.715
"PladumEVm036577",18.681,22.858,13.547,18.681
"PladumEVm036583",234.98,221.531,221.676,221.676
"PladumEVm036585",51.676,41.807,51.886,51.676
"PladumEVm036655",38.66,47.023,41.152,41.152
"PladumEVm036663",12.121,11.464,11.128,11.464
"PladumEVm036714",14.563,19.788,17.083,17.083
"PladumEVm036715",9.388,12.954,14.607,12.954
"PladumEVm036717",26.661,54.243,44.382,44.382
"PladumEVm036719",15.288,16.099,14.733,15.288
"PladumEVm036725",18.075,18.755,15.409,18.075
"PladumEVm036736",41.253,57.649,49.34,49.34
"PladumEVm036738",27.617,24.094,20.933,24.094
"PladumEVm036762",11.479,11.178,10.184,11.178
"PladumEVm036790",13.135,18.215,12.559,13.135
"PladumEVm036793",28.529,21.199,21.694,21.694
"PladumEVm036809",275.806,270.088,259.183,270.088
"PladumEVm036827",18.634,16.875,17.571,17.571
"PladumEVm036828",18.571,27.895,24.479,24.479
"PladumEVm036829",14.409,20.212,14.802,14.802
"PladumEVm036843",14.478,16.37,16.584,16.37
"PladumEVm036866",34.28,25.5,31.282,31.282
"PladumEVm036870",48.07,47.79,45.584,47.79
"PladumEVm036881",31.911,38.49,36.614,36.614
"PladumEVm036965",339.095,266.882,184.152,266.882
"PladumEVm036975",60.799,61.743,56.191,60.799
"PladumEVm036980",28.243,31.168,25.703,28.243
"PladumEVm036985",15.489,20.188,16.211,16.211
"PladumEVm036990",155.312,125.137,115.455,125.137
"PladumEVm036994",58.594,51.29,48.87,51.29
"PladumEVm036998",40.948,52.146,47.407,47.407
"PladumEVm037010",23.146,24.698,25.193,24.698
"PladumEVm037012",16.528,16.934,21.926,16.934
"PladumEVm037019",99.778,99.103,108.69,99.778
"PladumEVm037022",10.782,10.608,11.617,10.782
"PladumEVm037097",18.403,20.976,16.363,18.403
"PladumEVm037104",176.389,170.17,158.225,170.17
"PladumEVm037110",24.519,25.521,20.868,24.519
"PladumEVm037118",27.625,26.586,18.905,26.586
"PladumEVm037125",186.454,162.604,135.257,162.604
"PladumEVm037127",75.656,58.289,63.763,63.763
"PladumEVm037128",10.312,12.549,9.96,10.312
"PladumEVm037138",40.807,48.227,40.328,40.807
"PladumEVm037143",8.266,11.059,10.225,10.225
"PladumEVm037147",31.011,29.439,28.121,29.439
"PladumEVm037251",20.201,21.27,18.099,20.201
"PladumEVm037282",13.979,15.657,13.095,13.979
"PladumEVm037364",28.859,33.313,23.469,28.859
"PladumEVm037396",25.543,23.838,20.784,23.838
"PladumEVm037423",11.486,12.241,10.631,11.486
"PladumEVm037433",52.977,82.277,92.105,82.277
"PladumEVm037443",40.052,30.328,34.894,34.894
"PladumEVm037449",17.674,20.701,16.741,17.674
"PladumEVm037455",17.372,12.106,14.728,14.728
"PladumEVm037469",11.979,13.681,12.192,12.192
"PladumEVm037506",82.265,100.939,73.631,82.265
"PladumEVm037556",98.865,79.966,77.497,79.966
"PladumEVm037574",18.884,12.873,14.545,14.545
"PladumEVm037582",34.629,39.975,36.447,36.447
"PladumEVm037586",10.808,17.086,11.882,11.882
"PladumEVm037593",92.322,96.823,90.875,92.322
"PladumEVm037597",10.062,14.141,18.097,14.141
"PladumEVm037606",20.836,20.78,19.435,20.78
"PladumEVm037688",13.025,14.96,11.143,13.025
"PladumEVm037692",13.254,11.524,12.671,12.671
"PladumEVm037697",153.476,136.731,128.077,136.731
"PladumEVm037712",16.286,13.404,16.709,16.286
"PladumEVm037721",12.532,11.24,14.751,12.532
"PladumEVm037723",62.142,82.897,76.864,76.864
"PladumEVm037726",16.274,20.651,18.371,18.371
"PladumEVm037741",20.869,21.618,20.047,20.869
"PladumEVm037748",15.593,28.417,17.98,17.98
"PladumEVm037820",12.28,9.941,14.618,12.28
"PladumEVm037823",11.86,9.485,14.117,11.86
"PladumEVm037828",15.547,11.308,9.762,11.308
"PladumEVm037853",11.442,12.022,13.689,12.022
"PladumEVm037862",21.049,26.808,23.817,23.817
"PladumEVm037865",45.837,51.509,46.901,46.901
"PladumEVm037867",74.485,86.155,72.62,74.485
"PladumEVm037869",11.64,10.577,8.98,10.577
"PladumEVm037876",83.231,76.551,71.371,76.551
"PladumEVm037880",30.265,21.951,30.716,30.265
"PladumEVm037884",351.781,795.798,396.741,396.741
"PladumEVm037909",43.335,38.774,48.258,43.335
"PladumEVm037910",54.685,52.806,45.707,52.806
"PladumEVm037976",15.532,17.904,13.587,15.532
"PladumEVm037995",10.933,10.477,13.529,10.933
"PladumEVm037998",6.405,40.627,13.226,13.226
"PladumEVm038006",11.508,13.125,10.898,11.508
"PladumEVm038028",13.822,13.277,13.879,13.822
"PladumEVm038035",10.941,10.562,8.94,10.562
"PladumEVm038058",14.571,11.817,15.25,14.571
"PladumEVm038059",13.084,15.552,16.785,15.552
"PladumEVm038064",10.973,14.125,11.477,11.477
"PladumEVm038101",190.704,194.642,187.89,190.704
"PladumEVm038128",2869.502,2959.116,2209.153,2869.502
"PladumEVm038142",99.334,98.471,97.824,98.471
"PladumEVm038143",124.642,141.045,152.952,141.045
"PladumEVm038145",13.61,12.956,6.992,12.956
"PladumEVm038157",206.106,193.529,173.462,193.529
"PladumEVm038170",21.685,20.143,22.075,21.685
"PladumEVm038187",49.967,32.819,33.778,33.778
"PladumEVm038194",79.024,59.9,59.213,59.9
"PladumEVm038329",77.758,128.912,78.173,78.173
"PladumEVm038334",12.747,12.449,17.356,12.747
"PladumEVm038343",14.239,9.138,10.106,10.106
"PladumEVm038347",45.517,25.963,28.057,28.057
"PladumEVm038352",10.229,9.792,10.631,10.229
"PladumEVm038363",18.533,25.947,23.271,23.271
"PladumEVm038368",18.846,20.106,18.266,18.846
"PladumEVm038383",11.2,19.115,13.839,13.839
"PladumEVm038404",10.027,12.185,10.105,10.105
"PladumEVm038412",19.014,19.602,23.506,19.602
"PladumEVm038458",215.107,178.253,189.782,189.782
"PladumEVm038474",17.519,16.342,16.729,16.729
"PladumEVm038484",3680.242,4160.374,3522.1,3680.242
"PladumEVm038510",160.921,178.987,161.084,161.084
"PladumEVm038516",45.831,50.11,40.079,45.831
"PladumEVm038531",14.276,22.929,21.568,21.568
"PladumEVm038537",44.409,140.971,81.98,81.98
"PladumEVm038541",16.431,9.395,11,11
"PladumEVm038542",102.09,102.81,115.484,102.81
"PladumEVm038543",54.29,63.292,50.899,54.29
"PladumEVm038547",58.439,53.916,48.305,53.916
"PladumEVm038549",14.023,11.69,15.853,14.023
"PladumEVm038564",43.998,30.231,30.556,30.556
"PladumEVm038579",50.127,38.784,38.738,38.784
"PladumEVm038584",173.304,185.838,162.93,173.304
"PladumEVm038593",18.169,18.096,17.897,18.096
"PladumEVm038627",10.611,30.929,13.062,13.062
"PladumEVm038688",15.535,10.766,16.406,15.535
"PladumEVm038723",11.319,10.858,11.061,11.061
"PladumEVm038727",1327.413,1281.238,1237.397,1281.238
"PladumEVm038733",15.541,12.922,18.521,15.541
"PladumEVm038740",72.763,67.562,72.34,72.34
"PladumEVm038741",26.496,28.065,29.339,28.065
