"","LY_1dpa_rep1","LY_1dpa_rep2","LY_1dpa_rep3","median_LY_1dpa"
"PladumEVm052929",2.106,3.181,1.705,2.106
"PladumEVm052950",5.045,4.514,2.248,4.514
"PladumEVm052951",1.21,0.931,1.144,1.144
"PladumEVm052954",1.443,2.071,1.672,1.672
"PladumEVm052956",0.835,1.545,1.969,1.545
"PladumEVm052961",6.008,5.148,6.667,6.008
"PladumEVm052982",4.472,4.747,4.454,4.472
"PladumEVm052984",15.756,17.071,15.286,15.756
"PladumEVm052985",2.312,3.395,3.114,3.114
"PladumEVm052990",3.676,3.356,3.102,3.356
"PladumEVm052995",7.259,8.976,10.772,8.976
"PladumEVm053003",0.982,1.895,2.132,1.895
"PladumEVm053004",18.328,18.459,19.228,18.459
"PladumEVm053011",4.63,5.07,5.918,5.07
"PladumEVm053012",3.504,4.587,3.489,3.504
"PladumEVm053013",6.136,7.937,4.572,6.136
"PladumEVm053020",4.12,3.573,3.438,3.573
"PladumEVm053031",1.164,1.714,1.225,1.225
"PladumEVm053032",12.822,12.878,7.189,12.822
"PladumEVm053040",0.794,1.842,1.888,1.842
"PladumEVm053044",3.173,2.073,1.958,2.073
"PladumEVm053045",1.257,0.965,2.268,1.257
"PladumEVm053049",22.842,15.37,16.603,16.603
"PladumEVm053051",8.435,5.467,7.625,7.625
"PladumEVm053053",3.763,1.861,1.64,1.861
"PladumEVm053054",1.966,2.367,2.612,2.367
"PladumEVm053064",1.486,2.156,1.259,1.486
"PladumEVm053102",4.585,3.251,5.206,4.585
"PladumEVm053109",12.852,6.273,8.21,8.21
"PladumEVm053121",1.705,0.969,1.309,1.309
"PladumEVm053145",4.287,3.084,3.366,3.366
"PladumEVm053167",2.554,2.387,0.848,2.387
"PladumEVm053168",4.101,0.963,2.528,2.528
"PladumEVm053173",2.463,1.009,2.055,2.055
"PladumEVm053186",4.858,1.689,2.838,2.838
"PladumEVm053214",22.8,17.831,9.92,17.831
"PladumEVm053223",1.065,1.055,1.998,1.065
"PladumEVm053230",3.077,2.934,3.062,3.062
"PladumEVm053237",1.956,2.239,2.044,2.044
"PladumEVm053251",1.12,3.775,0.935,1.12
"PladumEVm053254",6.319,4.795,5.15,5.15
"PladumEVm053257",1.093,0.703,2.253,1.093
"PladumEVm053269",9.548,7.388,10.083,9.548
"PladumEVm053270",2.66,1.649,1.339,1.649
"PladumEVm053272",19.055,25.7,18.258,19.055
"PladumEVm053278",6.079,4.15,6.254,6.079
"PladumEVm053294",8.508,12.54,9.424,9.424
"PladumEVm053295",22.248,9.491,13.531,13.531
"PladumEVm053296",1.68,5.191,0.734,1.68
"PladumEVm053297",3.841,1.748,3.178,3.178
"PladumEVm053298",11.342,15.685,11.531,11.531
"PladumEVm053299",12.107,11.925,10.116,11.925
"PladumEVm053300",14.339,18.657,14.055,14.339
"PladumEVm053302",13.503,12.577,13.606,13.503
"PladumEVm053304",2.818,4.983,2.683,2.818
"PladumEVm053306",4.762,5.108,4.6,4.762
"PladumEVm053311",2.161,2.773,0.862,2.161
"PladumEVm053312",1.602,0.575,4.173,1.602
"PladumEVm053313",6.047,2.15,3.468,3.468
"PladumEVm053314",1.741,2.763,1.918,1.918
"PladumEVm053316",7.783,6.771,7.063,7.063
"PladumEVm053327",2.181,2.6,2.642,2.6
"PladumEVm053334",3.366,5.078,3.894,3.894
"PladumEVm053336",23.413,23.424,18.177,23.413
"PladumEVm053343",2.269,4.242,2.757,2.757
"PladumEVm053350",5.587,5.432,4.639,5.432
"PladumEVm053354",39.445,27.166,30.498,30.498
"PladumEVm053360",1.493,1.148,1.252,1.252
"PladumEVm053361",13.97,19.025,17.752,17.752
"PladumEVm053365",20.014,24.651,23.794,23.794
"PladumEVm053366",20.969,17.953,17.877,17.953
"PladumEVm053373",929.539,1141.125,797.675,929.539
"PladumEVm053380",1.298,1.308,1.117,1.298
"PladumEVm053382",0.571,1.607,1.252,1.252
"PladumEVm053386",1.381,1.246,1.741,1.381
"PladumEVm053387",9.833,14.909,11.428,11.428
"PladumEVm053391",7.58,8.007,8.064,8.007
"PladumEVm053392",1.547,0.796,2.396,1.547
"PladumEVm053393",9.063,9.463,8.341,9.063
"PladumEVm053394",106.005,103.667,103.918,103.918
"PladumEVm053398",1.133,0.729,1.263,1.133
"PladumEVm053399",3.527,2.893,2.845,2.893
"PladumEVm053416",1.207,1.462,0.445,1.207
"PladumEVm053448",1.327,0.404,1.063,1.063
"PladumEVm053471",0.702,3.646,2.488,2.488
"PladumEVm053485",12.881,9.831,10.908,10.908
"PladumEVm053522",1.277,0.87,1.625,1.277
"PladumEVm053543",2.842,3.287,5.801,3.287
"PladumEVm053557",296.07,346.569,302.825,302.825
"PladumEVm053577",2.47,2.682,1.729,2.47
"PladumEVm053584",5.311,1.495,2.353,2.353
"PladumEVm053585",3040.295,3430.059,2673.77,3040.295
"PladumEVm053587",1.441,0,1.209,1.209
"PladumEVm053594",0.888,1.224,1.559,1.224
"PladumEVm053596",5.499,0,1.039,1.039
"PladumEVm053606",10.755,9.057,8.816,9.057
"PladumEVm053608",17.268,38.073,31.852,31.852
"PladumEVm053613",120.332,93.427,86.398,93.427
"PladumEVm053618",15.458,12.073,11.913,12.073
"PladumEVm053620",2.675,3.044,1.616,2.675
"PladumEVm053624",1.221,0.898,1.971,1.221
"PladumEVm053626",1.223,1.195,1.905,1.223
"PladumEVm053627",3.34,5.35,2.554,3.34
"PladumEVm053629",5.65,4.896,1.611,4.896
"PladumEVm053636",7.181,7.183,6.315,7.181
"PladumEVm053637",1.688,0.859,1.294,1.294
"PladumEVm053638",8.317,9.687,6.763,8.317
"PladumEVm053643",15.429,12.589,12.437,12.589
"PladumEVm053654",31.109,31.074,25.479,31.074
"PladumEVm053655",1.651,1.921,1.39,1.651
"PladumEVm053664",2.961,2.655,3.021,2.961
"PladumEVm053670",7.424,11.358,8.945,8.945
"PladumEVm053673",16.234,15.75,14.385,15.75
"PladumEVm053675",53.478,50.042,41.851,50.042
"PladumEVm053694",37.006,32.064,32.969,32.969
"PladumEVm053695",1.025,0.584,1.074,1.025
"PladumEVm053696",3.331,2.912,3.781,3.331
"PladumEVm053701",3.24,2.922,2.938,2.938
"PladumEVm053711",10.265,7.48,9.137,9.137
"PladumEVm053724",12.25,11.367,10.119,11.367
"PladumEVm053727",2356.008,2936.515,2045.051,2356.008
"PladumEVm053731",1.428,0.499,1.127,1.127
"PladumEVm053732",2.14,0.9,1.227,1.227
"PladumEVm053733",7.533,9.05,7.054,7.533
"PladumEVm053735",32.172,27.452,29.579,29.579
"PladumEVm053737",16.761,16.919,19.1,16.919
"PladumEVm053739",5.406,8.356,8.132,8.132
"PladumEVm053745",8.678,7.23,5.702,7.23
"PladumEVm053776",2.762,4.087,5.314,4.087
"PladumEVm053792",2.884,2.225,1.971,2.225
"PladumEVm053795",1.283,0.517,2.049,1.283
"PladumEVm053810",1.784,0.445,1.264,1.264
"PladumEVm053812",1.151,1.225,4.087,1.225
"PladumEVm053826",1.76,1.565,1.538,1.565
"PladumEVm053863",15.873,19.159,17.879,17.879
"PladumEVm053898",1.481,1.447,1.825,1.481
"PladumEVm053918",2.008,0.833,2.62,2.008
"PladumEVm053929",4.445,2.462,2.908,2.908
"PladumEVm053930",10.31,10.19,9.002,10.19
"PladumEVm053932",1.693,0.191,1.827,1.693
"PladumEVm053942",3.475,2.13,2.312,2.312
"PladumEVm053946",1.099,1.985,1.853,1.853
"PladumEVm053947",3.871,3.457,2.632,3.457
"PladumEVm053952",68.259,108.153,111.406,108.153
"PladumEVm053957",35.652,50.316,43.204,43.204
"PladumEVm053958",4.865,9.067,5.953,5.953
"PladumEVm053970",2.497,1.504,3.39,2.497
"PladumEVm053977",8.239,6.636,7.853,7.853
"PladumEVm053982",1.774,3.869,3.009,3.009
"PladumEVm053983",4.322,3.27,6.661,4.322
"PladumEVm053985",56.252,61.745,59.269,59.269
"PladumEVm053986",8.384,3.082,3.943,3.943
"PladumEVm053988",0.715,2.161,2.018,2.018
"PladumEVm053994",36.294,34.542,27.227,34.542
"PladumEVm054002",1.767,2.398,0.703,1.767
"PladumEVm054006",13.044,13.183,11.638,13.044
"PladumEVm054014",1.341,0.942,1.828,1.341
"PladumEVm054018",1.387,2.116,1.333,1.387
"PladumEVm054020",221.331,196.635,168.244,196.635
"PladumEVm054021",0.271,2.945,2.712,2.712
"PladumEVm054028",5.965,3.075,5.661,5.661
"PladumEVm054030",221.583,255.675,212.052,221.583
"PladumEVm054032",4.491,11.787,3.563,4.491
"PladumEVm054033",6.668,6.665,10.219,6.668
"PladumEVm054042",8.291,11.888,10.246,10.246
"PladumEVm054047",9.301,12.606,11.924,11.924
"PladumEVm054048",3.122,4.221,3.684,3.684
"PladumEVm054054",1.101,1.95,1.43,1.43
"PladumEVm054058",4.633,5.76,6.317,5.76
"PladumEVm054062",1.141,1.869,1.848,1.848
"PladumEVm054067",8.08,10.929,9.941,9.941
"PladumEVm054068",1.421,0.852,1.013,1.013
"PladumEVm054070",3.392,5.887,4.28,4.28
"PladumEVm054073",1.384,0.924,1.179,1.179
"PladumEVm054074",46.295,51.285,52.559,51.285
"PladumEVm054075",21.223,17.177,16.386,17.177
"PladumEVm054078",0.954,1.521,1.367,1.367
"PladumEVm054079",68.418,58.292,79.274,68.418
"PladumEVm054128",6.105,5.254,4.938,5.254
"PladumEVm054153",5.484,7.402,4.96,5.484
"PladumEVm054201",4.106,5.955,3.769,4.106
"PladumEVm054252",1.055,1.21,1.128,1.128
"PladumEVm054268",1.612,0.861,3.523,1.612
"PladumEVm054276",3.505,2.871,3.381,3.381
"PladumEVm054284",1.162,1.903,1.087,1.162
"PladumEVm054303",7.727,8.24,5.783,7.727
"PladumEVm054305",0.779,1.505,1.402,1.402
"PladumEVm054322",1.506,1.508,1.591,1.508
"PladumEVm054328",5.764,5.994,5.338,5.764
"PladumEVm054330",1.815,0.533,1.401,1.401
"PladumEVm054334",2.136,2.516,2.69,2.516
"PladumEVm054336",2.472,2.243,2.907,2.472
"PladumEVm054354",79.533,100.75,108.038,100.75
"PladumEVm054359",8.864,11.064,8.671,8.864
"PladumEVm054366",92.113,102.739,84.123,92.113
"PladumEVm054367",1.044,1.014,0.654,1.014
"PladumEVm054368",0.934,2.765,2.194,2.194
"PladumEVm054372",1.49,0.693,2.411,1.49
"PladumEVm054381",20.387,16.601,16.393,16.601
"PladumEVm054392",6.602,6.726,6.545,6.602
"PladumEVm054395",13.821,11.267,11.415,11.415
"PladumEVm054398",1.064,4.013,4.24,4.013
"PladumEVm054403",3.276,4.157,3.713,3.713
"PladumEVm054404",6.823,6.107,4.08,6.107
"PladumEVm054408",2.055,2.665,1.557,2.055
"PladumEVm054420",5.577,3.235,3.554,3.554
"PladumEVm054422",4.865,5.11,4.602,4.865
"PladumEVm054432",1.503,2.062,1.329,1.503
"PladumEVm054459",1.674,0.603,1.305,1.305
"PladumEVm054486",1.369,1.64,1.232,1.369
"PladumEVm054520",2.626,3.57,4.18,3.57
"PladumEVm054545",1.529,2.693,1.921,1.921
"PladumEVm054546",1.916,2.077,2.751,2.077
"PladumEVm054554",1.068,0.602,1.711,1.068
"PladumEVm054566",1.261,2.248,1.573,1.573
"PladumEVm054590",7.444,5.61,3.839,5.61
"PladumEVm054603",8.098,11.469,9.356,9.356
"PladumEVm054608",3.134,3.044,5.211,3.134
"PladumEVm054616",3.893,4.311,4.659,4.311
"PladumEVm054617",1.36,1.67,0.421,1.36
"PladumEVm054645",4.566,6.424,5.288,5.288
"PladumEVm054647",2.737,1.942,2.78,2.737
"PladumEVm054651",11.074,9.193,9.651,9.651
"PladumEVm054664",0.984,9.84,6.701,6.701
"PladumEVm054665",1.635,4.396,2.454,2.454
"PladumEVm054683",15.409,15.357,13.765,15.357
"PladumEVm054689",10.891,13.607,12.513,12.513
"PladumEVm054697",5.315,6.798,5.663,5.663
"PladumEVm054702",8.463,6.273,11.572,8.463
"PladumEVm054707",233.673,173.735,151.945,173.735
"PladumEVm054709",59.249,64.409,56.016,59.249
"PladumEVm054710",10.684,12.131,11.161,11.161
"PladumEVm054711",4.45,5.477,4.101,4.45
"PladumEVm054712",8.917,14.781,10.968,10.968
"PladumEVm054713",86.814,109.2,80.849,86.814
"PladumEVm054722",4.381,5.281,4.035,4.381
"PladumEVm054726",7.633,3.801,7.15,7.15
"PladumEVm054729",2.557,3.696,3.702,3.696
"PladumEVm054734",2.771,4.458,0.967,2.771
"PladumEVm054743",27.657,29.378,43.253,29.378
"PladumEVm054746",11.365,13.087,15.709,13.087
"PladumEVm054760",18.434,24.678,19.424,19.424
"PladumEVm054763",8.04,11.68,9.21,9.21
"PladumEVm054769",5.225,6.451,5.616,5.616
"PladumEVm054771",3.117,1.264,0.999,1.264
"PladumEVm054772",1.118,1.433,1.805,1.433
"PladumEVm054777",6.749,6.817,9.204,6.817
"PladumEVm054781",2.066,1.937,1.818,1.937
"PladumEVm054785",26.045,27.882,29.11,27.882
"PladumEVm054788",0.852,1.149,1.265,1.149
"PladumEVm054789",8.35,9.39,9.181,9.181
"PladumEVm054794",10.914,6.892,12.094,10.914
"PladumEVm054828",2.018,0.974,2.29,2.018
"PladumEVm054844",6.658,3.374,8.25,6.658
"PladumEVm054845",0.867,1.541,1.604,1.541
"PladumEVm054861",1.426,2.128,2.241,2.128
"PladumEVm054897",0.74,2.632,2.266,2.266
"PladumEVm054898",5.205,2.069,2.452,2.452
"PladumEVm054912",2.014,2.227,1.658,2.014
"PladumEVm054919",1.6,0.208,1.134,1.134
"PladumEVm054931",1.26,1.042,0.77,1.042
"PladumEVm054934",15.538,13.39,16.27,15.538
"PladumEVm054935",23.83,15.455,22.06,22.06
"PladumEVm054949",3.55,3.36,3.661,3.55
"PladumEVm054952",2.875,8.74,6.463,6.463
"PladumEVm054961",11.603,13.345,15.12,13.345
"PladumEVm054969",1.941,1.525,2.546,1.941
"PladumEVm054994",333.34,283.668,314.254,314.254
"PladumEVm054998",3.077,4.446,1.532,3.077
"PladumEVm054999",23.36,20.86,18.115,20.86
"PladumEVm055015",5.821,26.069,5.519,5.821
"PladumEVm055018",20.002,38.821,21.062,21.062
"PladumEVm055024",64.57,81.257,65.717,65.717
"PladumEVm055027",4.46,3.28,2.651,3.28
"PladumEVm055028",1.786,3.283,1.968,1.968
"PladumEVm055032",0.577,1.443,1.041,1.041
"PladumEVm055037",7.246,8.607,7.322,7.322
"PladumEVm055043",3.076,2.122,0.736,2.122
"PladumEVm055053",8.058,9.224,5.444,8.058
"PladumEVm055055",1.987,1.785,2.144,1.987
"PladumEVm055073",12.1,8.479,9.343,9.343
"PladumEVm055086",20.354,24.601,21.086,21.086
"PladumEVm055089",1.781,2.858,3.084,2.858
"PladumEVm055097",4.674,3.776,4.421,4.421
"PladumEVm055099",1.331,2.116,0.869,1.331
"PladumEVm055115",4.298,4.382,5.593,4.382
"PladumEVm055118",7.613,3.076,5.464,5.464
"PladumEVm055122",2.116,2.76,2.079,2.116
"PladumEVm055124",1.568,2.308,1.495,1.568
"PladumEVm055125",1.902,2.213,1.456,1.902
"PladumEVm055127",8.482,5.603,7.582,7.582
"PladumEVm055129",1.946,2.999,2.086,2.086
"PladumEVm055130",3.77,3.868,3.935,3.868
"PladumEVm055131",5.446,4.939,7.039,5.446
"PladumEVm055132",3.14,2.948,2.817,2.948
"PladumEVm055134",2.164,3.514,1.968,2.164
"PladumEVm055141",2.699,3.387,2.857,2.857
"PladumEVm055142",16.006,15.852,13.524,15.852
"PladumEVm055145",51.231,66.814,53.607,53.607
"PladumEVm055147",12.492,13.296,11.468,12.492
"PladumEVm055151",543.76,443.269,628.102,543.76
"PladumEVm055155",10.41,12.682,12.336,12.336
"PladumEVm055157",1.273,1.7,1.118,1.273
"PladumEVm055158",1.825,2.097,1.759,1.825
"PladumEVm055209",0.548,2.644,2.078,2.078
"PladumEVm055222",0.58,1.315,1.862,1.315
"PladumEVm055226",1.251,1.02,0.597,1.02
"PladumEVm055230",0.138,1.664,1.41,1.41
"PladumEVm055273",6.412,3.227,6.442,6.412
"PladumEVm055279",2.113,2.923,5.359,2.923
"PladumEVm055293",1.026,1.694,1.32,1.32
"PladumEVm055334",1.541,2.384,2.247,2.247
"PladumEVm055371",9.076,6.865,7.467,7.467
"PladumEVm055385",21.413,19.934,18.242,19.934
"PladumEVm055397",2.659,1.711,2.552,2.552
"PladumEVm055405",40.373,45.951,36.603,40.373
"PladumEVm055413",6.46,6.715,3.69,6.46
"PladumEVm055416",70.47,76.938,72.67,72.67
"PladumEVm055431",2.172,1.806,2.802,2.172
"PladumEVm055433",8.078,9.985,6.812,8.078
"PladumEVm055434",37.337,42.596,29.935,37.337
"PladumEVm055435",53.43,66.643,49.584,53.43
"PladumEVm055450",8.874,7.573,10.097,8.874
"PladumEVm055451",24.901,23.622,18.727,23.622
"PladumEVm055455",19.959,26.75,22.193,22.193
"PladumEVm055466",1.608,1.822,2.291,1.822
"PladumEVm055467",4.44,5.459,4.814,4.814
"PladumEVm055469",11.545,11.002,13.039,11.545
"PladumEVm055471",2.384,1.676,2.283,2.283
"PladumEVm055477",20.47,17.335,14.365,17.335
"PladumEVm055482",2.953,1.964,4.071,2.953
"PladumEVm055486",2.507,4.247,4.136,4.136
"PladumEVm055487",19.08,9.599,10.811,10.811
"PladumEVm055488",2.158,2.047,2.598,2.158
"PladumEVm055490",12.685,11.843,12.46,12.46
"PladumEVm055496",124.694,129.454,95.808,124.694
"PladumEVm055498",1.946,1.364,1.314,1.364
"PladumEVm055501",15.126,15.912,14.616,15.126
"PladumEVm055506",6.859,10.069,9.251,9.251
"PladumEVm055509",0.718,1.184,1.664,1.184
"PladumEVm055511",17.145,27.552,20.568,20.568
"PladumEVm055516",4.007,3.832,2.726,3.832
"PladumEVm055522",1.081,1.515,1.048,1.081
"PladumEVm055525",2.616,13.399,16.519,13.399
"PladumEVm055526",77.355,63.16,65.284,65.284
"PladumEVm055529",1.669,0.182,1.959,1.669
"PladumEVm055533",3.924,3.001,3.165,3.165
"PladumEVm055534",14.343,9.179,14.293,14.293
"PladumEVm055538",6.56,8.513,10.178,8.513
"PladumEVm055539",1.179,0.695,1.16,1.16
"PladumEVm055541",6.22,6.44,4.62,6.22
"PladumEVm055543",1.357,0.692,1.84,1.357
"PladumEVm055552",1.726,0.977,1.072,1.072
"PladumEVm055558",0.791,1.245,1.192,1.192
"PladumEVm055569",1.845,2.289,3.394,2.289
"PladumEVm055610",3.107,1.881,3.436,3.107
"PladumEVm055611",5.281,3.911,4.844,4.844
"PladumEVm055659",1.453,1.898,1.54,1.54
"PladumEVm055666",7.935,8.261,7.356,7.935
"PladumEVm055670",1.702,3.122,2.268,2.268
"PladumEVm055674",1.4,0.676,2.217,1.4
"PladumEVm055712",4.749,3.286,2.401,3.286
"PladumEVm055718",1.07,0.792,1.252,1.07
"PladumEVm055731",6.342,4.478,4.816,4.816
"PladumEVm055747",2.525,1.921,1.076,1.921
"PladumEVm055751",59.156,41.053,38.316,41.053
"PladumEVm055759",0.862,1.06,1.459,1.06
"PladumEVm055772",2.67,2.136,3.361,2.67
"PladumEVm055776",1.915,1.452,1.234,1.452
"PladumEVm055780",56.827,48.632,43.581,48.632
"PladumEVm055784",213.146,197.07,148.527,197.07
"PladumEVm055787",1.207,1.22,1.329,1.22
"PladumEVm055793",1.515,1.345,1.168,1.345
"PladumEVm055805",13.618,9.39,7.116,9.39
"PladumEVm055807",2.49,2.872,2.422,2.49
"PladumEVm055812",11.786,10.338,8.235,10.338
"PladumEVm055818",14.854,21.932,9.166,14.854
"PladumEVm055821",67.057,24.474,48.256,48.256
"PladumEVm055822",5.094,7.195,0.681,5.094
"PladumEVm055856",10.265,8.714,9.564,9.564
"PladumEVm055860",4.268,4.846,3.805,4.268
"PladumEVm055866",2895.005,3439.022,2729.72,2895.005
"PladumEVm055869",3.895,3.016,4.561,3.895
"PladumEVm055872",13.93,20.372,16.095,16.095
"PladumEVm055879",11.733,9.376,15.905,11.733
"PladumEVm055883",10.476,5.285,6.027,6.027
"PladumEVm055885",3.192,3.091,3.324,3.192
"PladumEVm055886",1.003,1.106,0.982,1.003
"PladumEVm055887",1.426,0.717,1.464,1.426
"PladumEVm055890",3.834,5.245,4.814,4.814
"PladumEVm055893",2.623,2.536,2.738,2.623
"PladumEVm055895",33.632,41.839,33.033,33.632
"PladumEVm055899",9.754,11.922,14.589,11.922
"PladumEVm055901",3.541,3.204,3.606,3.541
"PladumEVm055907",4.984,4.014,4.867,4.867
"PladumEVm055913",13.182,9.586,11.129,11.129
"PladumEVm055914",4.208,4.561,3.98,4.208
"PladumEVm055915",432.255,283.674,186.7,283.674
"PladumEVm055916",3.009,3.025,3.22,3.025
"PladumEVm055917",4594.362,5146.252,4145.884,4594.362
"PladumEVm055919",1.851,0.96,2.257,1.851
"PladumEVm055927",7.418,5.968,9.079,7.418
"PladumEVm055977",1.914,1.696,2.051,1.914
"PladumEVm056019",2.011,4.146,3.834,3.834
"PladumEVm056032",1.837,1.724,0.972,1.724
"PladumEVm056036",1.056,1.732,0.899,1.056
"PladumEVm056038",1.089,0.593,1.451,1.089
"PladumEVm056085",0.825,2.05,1.558,1.558
"PladumEVm056087",1.866,1.54,2.426,1.866
"PladumEVm056093",2.242,1.613,1.706,1.706
"PladumEVm056107",1.541,1.554,1.412,1.541
"PladumEVm056125",2.058,1.94,1.772,1.94
"PladumEVm056136",7.228,6.433,7.961,7.228
"PladumEVm056139",1.721,2.371,2.497,2.371
"PladumEVm056140",2.513,3.24,4.888,3.24
"PladumEVm056141",4.614,6.602,9.201,6.602
"PladumEVm056155",1.298,2.302,1.107,1.298
"PladumEVm056171",1.271,0.736,1.499,1.271
"PladumEVm056173",1.753,2.773,2.836,2.773
"PladumEVm056179",5.682,6.942,4.515,5.682
"PladumEVm056193",1.137,1.222,0.586,1.137
"PladumEVm056198",280.878,377.571,304.891,304.891
"PladumEVm056207",302.032,334.724,313.75,313.75
"PladumEVm056224",11.254,10.673,7.918,10.673
"PladumEVm056225",3.381,3.364,2.193,3.364
"PladumEVm056231",8.823,9.677,10.14,9.677
"PladumEVm056232",3.308,3.754,4.268,3.754
"PladumEVm056238",2.039,1.608,1.279,1.608
"PladumEVm056248",1.761,1.915,1.573,1.761
"PladumEVm056254",1.003,1.111,1.669,1.111
"PladumEVm056260",1.256,1.308,0.721,1.256
"PladumEVm056262",148.384,135.605,124.409,135.605
"PladumEVm056263",0.848,1.847,1.405,1.405
"PladumEVm056265",2001.157,2355.291,2000.538,2001.157
"PladumEVm056269",1.127,1.587,0.954,1.127
"PladumEVm056280",4.383,2.722,3.541,3.541
"PladumEVm056287",11.636,12.883,13.681,12.883
"PladumEVm056291",16.802,18.108,18.286,18.108
"PladumEVm056297",6.198,7.306,5.112,6.198
"PladumEVm056298",1.732,1.838,1.837,1.837
"PladumEVm056301",0.46,3.093,2.698,2.698
"PladumEVm056303",288.246,298.627,233.153,288.246
"PladumEVm056307",17.223,18.492,20.07,18.492
"PladumEVm056308",2.947,4.061,3.455,3.455
"PladumEVm056312",2.658,3.045,3.125,3.045
"PladumEVm056313",19.247,22.327,21.584,21.584
"PladumEVm056325",1.169,1.223,0.769,1.169
"PladumEVm056422",1.969,1.555,0.247,1.555
"PladumEVm056440",1.406,1.402,1.034,1.402
"PladumEVm056455",57.283,50.553,28.624,50.553
"PladumEVm056470",1.178,2.617,2.488,2.488
"PladumEVm056480",1.603,3.314,2.097,2.097
"PladumEVm056494",3.138,3.949,5.432,3.949
"PladumEVm056508",1.167,1.337,0.843,1.167
"PladumEVm056513",15.708,19.159,15.71,15.71
"PladumEVm056529",1.031,1.479,1.381,1.381
"PladumEVm056539",27.932,29.164,26.992,27.932
"PladumEVm056558",0.645,1.046,1.225,1.046
"PladumEVm056561",0.967,2.345,1.433,1.433
"PladumEVm056565",6.334,8.249,7.494,7.494
"PladumEVm056569",11.122,9.307,10.47,10.47
"PladumEVm056571",17.61,16.426,14.423,16.426
"PladumEVm056576",4.605,1.41,0.435,1.41
"PladumEVm056579",27.691,54.19,30.306,30.306
"PladumEVm056585",10.284,9.892,7.09,9.892
"PladumEVm056594",15.703,20.826,16.844,16.844
"PladumEVm056595",2.324,2.61,2.116,2.324
"PladumEVm056600",1.465,2.026,2.223,2.026
"PladumEVm056612",7.446,14.19,11.851,11.851
"PladumEVm056617",16.365,26.233,30.262,26.233
"PladumEVm056622",2.32,2.867,2.943,2.867
"PladumEVm056624",22.043,15.442,10.427,15.442
"PladumEVm056633",30.177,31.524,26.813,30.177
"PladumEVm056637",0.777,1.169,1.692,1.169
"PladumEVm056639",8.12,5.995,12.943,8.12
"PladumEVm056640",8.041,7.611,5.545,7.611
"PladumEVm056646",6.44,10.258,8.68,8.68
"PladumEVm056656",12.245,10.181,10.219,10.219
"PladumEVm056659",25.546,25.517,20.489,25.517
"PladumEVm056663",3.782,5.853,5.626,5.626
"PladumEVm056668",2.037,1.321,2.332,2.037
"PladumEVm056671",1.013,2.81,0.99,1.013
"PladumEVm056674",4.866,5.714,3.716,4.866
"PladumEVm056675",1.832,3.184,2.197,2.197
"PladumEVm056676",3.306,2.396,3.065,3.065
"PladumEVm056680",2.94,2.763,1.707,2.763
"PladumEVm056681",28.224,28.377,28.471,28.377
"PladumEVm056683",1.514,1.076,3.227,1.514
"PladumEVm056685",4.228,2.302,6.047,4.228
"PladumEVm056686",0.329,1.896,1.49,1.49
"PladumEVm056689",8.816,5.005,5.722,5.722
"PladumEVm056693",11.941,15.058,12.161,12.161
"PladumEVm056694",367.933,492.463,449.482,449.482
"PladumEVm056695",38.416,37.565,35.301,37.565
"PladumEVm056701",2.599,2.564,2.342,2.564
"PladumEVm056751",1.323,0.707,1.174,1.174
"PladumEVm056752",0.159,2.229,2.192,2.192
"PladumEVm056764",1.379,2.428,1.974,1.974
"PladumEVm056768",6.153,5.219,7.748,6.153
"PladumEVm056777",1.78,0.956,1.275,1.275
"PladumEVm056805",7.343,2.155,3.06,3.06
"PladumEVm056827",5.193,3.085,2.587,3.085
"PladumEVm056867",0,1.573,1.68,1.573
"PladumEVm056892",5.858,4.697,6.006,5.858
"PladumEVm056894",11.697,11.852,10.182,11.697
"PladumEVm056903",5.248,3.981,4.045,4.045
"PladumEVm056909",1.323,1.336,1.724,1.336
"PladumEVm056922",3.095,3.04,2.743,3.04
"PladumEVm056933",10.844,13.658,11.146,11.146
"PladumEVm056937",1.393,2.04,1.895,1.895
"PladumEVm056943",4.957,3.116,2.98,3.116
"PladumEVm056946",20.56,20.449,14.465,20.449
"PladumEVm056965",1.372,2.949,1.898,1.898
"PladumEVm056966",1.014,1.085,1.761,1.085
"PladumEVm056986",15.232,18.943,12.292,15.232
"PladumEVm056992",17.158,17.5,16.351,17.158
"PladumEVm056999",91.691,59.943,63.787,63.787
"PladumEVm057004",1.732,4.167,1.928,1.928
"PladumEVm057008",8.751,7.321,7.183,7.321
"PladumEVm057016",0.821,1.491,1.527,1.491
"PladumEVm057017",1.576,1.638,1.531,1.576
"PladumEVm057018",14.322,17.72,13.856,14.322
"PladumEVm057039",1.611,2.106,3.096,2.106
"PladumEVm057042",4.356,2.276,2.51,2.51
"PladumEVm057046",4.647,4.581,1.696,4.581
"PladumEVm057047",1.512,1.46,1.553,1.512
"PladumEVm057049",8.318,12.961,6.651,8.318
"PladumEVm057050",2.35,3.867,1.67,2.35
"PladumEVm057056",0.988,1.765,1.156,1.156
"PladumEVm057057",2.061,2.976,2.102,2.102
"PladumEVm057059",50.131,52.74,51.274,51.274
"PladumEVm057062",0.652,1.194,1.323,1.194
"PladumEVm057064",1.243,0.853,2.575,1.243
"PladumEVm057067",5.178,5.778,4.255,5.178
"PladumEVm057071",2.693,3.983,4.297,3.983
"PladumEVm057074",9.542,8.394,9.712,9.542
