"","LY_2dpa_rep1","LY_2dpa_rep2","LY_2dpa_rep3","median_LY_2dpa"
"PladumEVm052288",2440.068,2705.259,3668.319,2705.259
"PladumEVm052289",2.603,2.347,1.872,2.347
"PladumEVm052290",1.759,7.977,10.203,7.977
"PladumEVm052294",0.068,2.495,2.349,2.349
"PladumEVm052296",0.11,4.96,6.032,4.96
"PladumEVm052300",1.436,2.532,2.211,2.211
"PladumEVm052302",4.815,6.74,12.546,6.74
"PladumEVm052308",5.617,4.106,7.059,5.617
"PladumEVm052312",19.021,22.717,26.443,22.717
"PladumEVm052313",14.126,14.306,13.757,14.126
"PladumEVm052319",2.195,4.497,3.647,3.647
"PladumEVm052320",3.98,2.199,3.522,3.522
"PladumEVm052321",14.699,26.874,39.354,26.874
"PladumEVm052326",1.425,1.733,1.714,1.714
"PladumEVm052328",2.253,2.151,2.612,2.253
"PladumEVm052334",1.966,1.728,2.833,1.966
"PladumEVm052343",2.338,2.022,3.05,2.338
"PladumEVm052345",2.532,1.874,2.943,2.532
"PladumEVm052357",2.696,2.696,2.115,2.696
"PladumEVm052365",1.394,1.378,1.06,1.378
"PladumEVm052370",1.129,1.251,1.538,1.251
"PladumEVm052372",3.806,1.894,2.816,2.816
"PladumEVm052374",2.576,2.562,3.196,2.576
"PladumEVm052380",22.08,30.889,28.111,28.111
"PladumEVm052384",3.241,2.875,2.245,2.875
"PladumEVm052385",4.389,1.127,1.19,1.19
"PladumEVm052386",1.474,1.228,0.871,1.228
"PladumEVm052435",4.25,2.9,2.429,2.9
"PladumEVm052439",2.376,2.002,0.376,2.002
"PladumEVm052482",1.085,1.549,1.79,1.549
"PladumEVm052491",0.788,23.613,22.709,22.709
"PladumEVm052502",0,1.2,1.826,1.2
"PladumEVm052512",3.439,3.108,3.052,3.108
"PladumEVm052516",23.471,40.714,42.197,40.714
"PladumEVm052521",1.472,2.462,2.823,2.462
"PladumEVm052545",3.065,2.273,4.606,3.065
"PladumEVm052559",1.273,1.223,0.476,1.223
"PladumEVm052567",1.935,1.448,0.882,1.448
"PladumEVm052599",21.293,69.118,76.567,69.118
"PladumEVm052600",5.004,1.985,6.416,5.004
"PladumEVm052602",8.349,10.418,9.126,9.126
"PladumEVm052604",16.799,23.727,26.342,23.727
"PladumEVm052609",2.152,2.509,1.138,2.152
"PladumEVm052622",15.072,15.036,21.453,15.072
"PladumEVm052623",1.142,0.679,1.675,1.142
"PladumEVm052629",0.582,1.356,1.036,1.036
"PladumEVm052632",12.749,14.345,17.306,14.345
"PladumEVm052633",0.382,1.712,2.012,1.712
"PladumEVm052638",157.238,173.089,239.657,173.089
"PladumEVm052644",31.114,45.254,29.05,31.114
"PladumEVm052652",2.07,0.902,1.25,1.25
"PladumEVm052655",3.847,3.347,3.904,3.847
"PladumEVm052659",1.431,2.238,1.368,1.431
"PladumEVm052663",1.778,1.098,1.467,1.467
"PladumEVm052664",8.817,9.068,15.069,9.068
"PladumEVm052665",4.669,4.215,4.791,4.669
"PladumEVm052667",1.146,1.31,1.123,1.146
"PladumEVm052669",8.467,9.117,10.245,9.117
"PladumEVm052672",4.093,1.675,3.472,3.472
"PladumEVm052679",0.131,2.38,3.433,2.38
"PladumEVm052683",7.576,1.146,2.917,2.917
"PladumEVm052687",12.593,10.642,13.395,12.593
"PladumEVm052690",0.561,2.27,1.826,1.826
"PladumEVm052697",3.863,5.465,4.495,4.495
"PladumEVm052698",10.54,10.269,10.978,10.54
"PladumEVm052699",0.874,4.715,2.534,2.534
"PladumEVm052709",3.033,2.84,3.701,3.033
"PladumEVm052714",33.931,41.914,36.882,36.882
"PladumEVm052716",13.575,14.542,15.108,14.542
"PladumEVm052718",2.239,2.885,3.684,2.885
"PladumEVm052720",1.959,1.706,2.171,1.959
"PladumEVm052737",0.939,1.308,1.662,1.308
"PladumEVm052753",11.801,16.619,22.402,16.619
"PladumEVm052781",1.012,1.234,0.137,1.012
"PladumEVm052783",2.47,1.956,1.75,1.956
"PladumEVm052784",1.044,1.252,1.602,1.252
"PladumEVm052790",3.184,3.142,1.811,3.142
"PladumEVm052828",0.199,5.283,6.002,5.283
"PladumEVm052834",43.565,17.951,34.054,34.054
"PladumEVm052837",35.54,32.853,51.482,35.54
"PladumEVm052858",2.339,1.228,1.255,1.255
"PladumEVm052872",1.897,0.966,1.414,1.414
"PladumEVm052918",12.66,13.928,14.816,13.928
"PladumEVm052921",2.389,5.171,5.305,5.171
"PladumEVm052924",3.724,18.341,15.048,15.048
"PladumEVm052929",1.272,1.156,1.415,1.272
"PladumEVm052950",1.686,3.222,3.516,3.222
"PladumEVm052954",0.704,2.318,1.39,1.39
"PladumEVm052956",1.515,1.348,1.449,1.449
"PladumEVm052961",4.314,3.452,6.105,4.314
"PladumEVm052982",2.632,4.449,0.777,2.632
"PladumEVm052984",14.45,15.753,19.752,15.753
"PladumEVm052985",2.875,3.953,3.413,3.413
"PladumEVm052990",3.271,3.979,3.051,3.271
"PladumEVm052995",5.837,10.983,12.677,10.983
"PladumEVm053003",4.597,3.752,2.85,3.752
"PladumEVm053004",16.588,18.536,15.408,16.588
"PladumEVm053011",3.51,4.341,2.028,3.51
"PladumEVm053012",3.646,3.618,3.561,3.618
"PladumEVm053013",2.932,7.299,9.571,7.299
"PladumEVm053020",3.123,3.517,4.258,3.517
"PladumEVm053031",1.799,0.758,1.602,1.602
"PladumEVm053032",9.384,9.649,9.475,9.475
"PladumEVm053040",1.732,2.156,2.812,2.156
"PladumEVm053044",4.47,2.722,2.947,2.947
"PladumEVm053045",0.309,4.38,3.608,3.608
"PladumEVm053049",17.226,23.554,24.977,23.554
"PladumEVm053051",6.694,5.556,5.11,5.556
"PladumEVm053053",2.143,2.131,2.219,2.143
"PladumEVm053054",2.299,1.997,1.595,1.997
"PladumEVm053064",2.375,2.477,4.573,2.477
"PladumEVm053102",3.981,2.885,2.726,2.885
"PladumEVm053109",4.176,4.716,4.27,4.27
"PladumEVm053126",1.689,1.988,0.982,1.689
"PladumEVm053145",7.141,5.77,4.166,5.77
"PladumEVm053167",1.531,3.097,1.254,1.531
"PladumEVm053168",2.287,1.418,2.206,2.206
"PladumEVm053169",0.533,1.432,1.485,1.432
"PladumEVm053186",2.357,7.928,1.537,2.357
"PladumEVm053214",7.217,6.332,7.636,7.217
"PladumEVm053230",4.564,2.914,7.202,4.564
"PladumEVm053237",1.528,0.839,1.686,1.528
"PladumEVm053242",0.562,2.34,1.631,1.631
"PladumEVm053254",5.884,7.398,8.587,7.398
"PladumEVm053265",0,1.275,1.055,1.055
"PladumEVm053269",0.454,18.183,18.513,18.183
"PladumEVm053272",20.645,26.872,28.725,26.872
"PladumEVm053278",2.894,3.639,3.573,3.573
"PladumEVm053281",0,1.066,1.169,1.066
"PladumEVm053291",1.341,1.203,0.585,1.203
"PladumEVm053294",8.018,8.673,14.953,8.673
"PladumEVm053295",10.023,24.498,11.926,11.926
"PladumEVm053296",0.509,2.264,3.771,2.264
"PladumEVm053297",5.87,4.435,3.451,4.435
"PladumEVm053298",10.047,9.542,14.368,10.047
"PladumEVm053299",9.804,10.165,13.715,10.165
"PladumEVm053300",15.398,19.013,23.455,19.013
"PladumEVm053302",11.804,18.036,15.389,15.389
"PladumEVm053304",7.592,7.487,8.369,7.592
"PladumEVm053306",9.216,9.967,7.791,9.216
"PladumEVm053311",1.24,0.884,2.795,1.24
"PladumEVm053313",5.968,1.349,3.601,3.601
"PladumEVm053314",1.642,1.956,2.018,1.956
"PladumEVm053316",5.423,6.311,11.265,6.311
"PladumEVm053320",0.055,1.959,1.809,1.809
"PladumEVm053327",2.542,2.375,1.891,2.375
"PladumEVm053334",3.591,4.376,4.24,4.24
"PladumEVm053336",28.145,29.931,30.101,29.931
"PladumEVm053343",2.511,3.212,1.657,2.511
"PladumEVm053350",6.203,6.503,6.961,6.503
"PladumEVm053354",25.414,22.552,25.947,25.414
"PladumEVm053360",1.838,1.548,0.795,1.548
"PladumEVm053361",12.845,13.327,18.172,13.327
"PladumEVm053365",28.886,29.368,32.994,29.368
"PladumEVm053366",34.003,35.63,29.942,34.003
"PladumEVm053373",893.293,1054.98,985.62,985.62
"PladumEVm053386",1.145,1.61,1.488,1.488
"PladumEVm053387",7.722,13.527,18.104,13.527
"PladumEVm053391",6.757,8.439,6.111,6.757
"PladumEVm053392",2.52,1.147,0.598,1.147
"PladumEVm053393",6.064,6.356,5.975,6.064
"PladumEVm053394",115.078,108.574,114.392,114.392
"PladumEVm053399",2.687,6.332,3.851,3.851
"PladumEVm053448",1.247,1.18,0.296,1.18
"PladumEVm053471",3,4.483,3.557,3.557
"PladumEVm053485",11.095,11.964,5.411,11.095
"PladumEVm053516",1.322,0.467,1.231,1.231
"PladumEVm053522",1.11,0.394,1.584,1.11
"PladumEVm053536",1.069,0.758,1.326,1.069
"PladumEVm053543",2.772,1.458,1.721,1.721
"PladumEVm053557",313.894,365.777,491.521,365.777
"PladumEVm053577",1.91,0.653,1.514,1.514
"PladumEVm053584",4.048,4.082,5.3,4.082
"PladumEVm053585",2894.172,3352.081,3985.168,3352.081
"PladumEVm053594",0,1.939,2.035,1.939
"PladumEVm053596",2.687,6.203,0.956,2.687
"PladumEVm053606",6.898,8.97,12.125,8.97
"PladumEVm053608",9.939,11.9,14.195,11.9
"PladumEVm053613",70.567,83.386,69.477,70.567
"PladumEVm053618",13.583,22.78,18.079,18.079
"PladumEVm053620",2.172,2.316,3.084,2.316
"PladumEVm053624",2.35,1.013,0.835,1.013
"PladumEVm053627",2.031,3.753,4.581,3.753
"PladumEVm053629",3.692,3.288,4.647,3.692
"PladumEVm053636",4.595,4.462,7.875,4.595
"PladumEVm053637",1.296,0.479,1.935,1.296
"PladumEVm053638",8.915,13.5,7.514,8.915
"PladumEVm053643",14.064,12.967,11.918,12.967
"PladumEVm053654",28.904,32.881,36.051,32.881
"PladumEVm053655",2.046,0.624,1.757,1.757
"PladumEVm053664",3.162,3.17,3.297,3.17
"PladumEVm053670",6.66,8.066,8.742,8.066
"PladumEVm053673",11.721,13.281,14.499,13.281
"PladumEVm053675",47.02,61.728,68.869,61.728
"PladumEVm053694",30.906,31.472,30.526,30.906
"PladumEVm053696",3.351,3.031,3.163,3.163
"PladumEVm053699",0.075,1.844,1.045,1.045
"PladumEVm053701",2.861,3.627,2.898,2.898
"PladumEVm053711",5.421,4.573,6.584,5.421
"PladumEVm053724",8.199,10.088,9.422,9.422
"PladumEVm053727",2175.189,2674.076,2807.384,2674.076
"PladumEVm053731",1.805,1.937,1.591,1.805
"PladumEVm053732",2.066,1.677,1.552,1.677
"PladumEVm053733",8.117,10.454,12.545,10.454
"PladumEVm053735",20.232,19.866,26.575,20.232
"PladumEVm053737",16.179,16.569,14.917,16.179
"PladumEVm053739",7.454,5.981,6.893,6.893
"PladumEVm053745",8.592,7.271,5.511,7.271
"PladumEVm053776",3.468,3.952,2.6,3.468
"PladumEVm053792",2.402,2.767,0.751,2.402
"PladumEVm053810",0.347,1.213,1.295,1.213
"PladumEVm053849",1.171,1.226,0.688,1.171
"PladumEVm053863",18.132,12.985,19.859,18.132
"PladumEVm053898",1.141,0.917,1.578,1.141
"PladumEVm053902",1.065,1.35,0.385,1.065
"PladumEVm053929",6.249,2.036,0.672,2.036
"PladumEVm053930",7.328,5.586,6.135,6.135
"PladumEVm053932",1.107,0.356,1.271,1.107
"PladumEVm053947",3.03,4.892,5.034,4.892
"PladumEVm053952",64.878,65.665,89.232,65.665
"PladumEVm053957",27.523,22.925,39.739,27.523
"PladumEVm053958",4.347,5.074,5.363,5.074
"PladumEVm053970",0.96,2.78,1.735,1.735
"PladumEVm053977",5.68,5.21,4.541,5.21
"PladumEVm053982",4.784,3.639,4.224,4.224
"PladumEVm053983",1.523,2.157,2.71,2.157
"PladumEVm053985",52.866,66.107,65.219,65.219
"PladumEVm053986",3.807,0.876,3.184,3.184
"PladumEVm053988",3.821,3.502,5.258,3.821
"PladumEVm053994",30.291,43.207,41.783,41.783
"PladumEVm054006",12.518,14.026,15.576,14.026
"PladumEVm054014",3.424,2.489,1.54,2.489
"PladumEVm054018",1.567,1.324,1.187,1.324
"PladumEVm054020",200.508,193.087,231.953,200.508
"PladumEVm054021",1.219,1.654,0.879,1.219
"PladumEVm054028",5.076,2.87,3.097,3.097
"PladumEVm054030",169.16,220.099,234.705,220.099
"PladumEVm054032",3.616,8.149,4.874,4.874
"PladumEVm054033",22.314,19.271,15.834,19.271
"PladumEVm054042",12.969,13.487,12.861,12.969
"PladumEVm054047",9.316,14.152,13.448,13.448
"PladumEVm054048",3.625,3.075,3.188,3.188
"PladumEVm054054",0.992,1.175,1.798,1.175
"PladumEVm054058",15.446,17.655,18.985,17.655
"PladumEVm054067",5.912,8.065,11.439,8.065
"PladumEVm054070",2.794,5.284,4.655,4.655
"PladumEVm054074",30.798,46.236,51.561,46.236
"PladumEVm054075",24.252,27.221,22.214,24.252
"PladumEVm054078",1.48,1.345,1.549,1.48
"PladumEVm054079",88.24,55.327,22.536,55.327
"PladumEVm054128",6.891,5.265,5.381,5.381
"PladumEVm054131",1.133,1.045,1.357,1.133
"PladumEVm054138",1.385,0.615,1.664,1.385
"PladumEVm054153",4.521,5.315,5.087,5.087
"PladumEVm054189",0.462,1.076,1.344,1.076
"PladumEVm054197",1.032,1.675,0.928,1.032
"PladumEVm054201",3.468,3.671,3.437,3.468
"PladumEVm054206",0.134,1.254,1.319,1.254
"PladumEVm054266",1.033,0.645,1.079,1.033
"PladumEVm054268",0.1,5.187,4.947,4.947
"PladumEVm054276",2.067,1.645,3.183,2.067
"PladumEVm054284",1.002,1.618,1.334,1.334
"PladumEVm054303",4.189,3.258,5.082,4.189
"PladumEVm054322",1.76,1.949,2.404,1.949
"PladumEVm054326",1.023,0.006,1.14,1.023
"PladumEVm054328",7.797,7.773,8.8,7.797
"PladumEVm054329",1.387,1.848,1.469,1.469
"PladumEVm054330",2.928,1.484,0.748,1.484
"PladumEVm054334",1.885,2.406,3.031,2.406
"PladumEVm054336",3.674,1.982,3.257,3.257
"PladumEVm054354",67.631,75.868,92.224,75.868
"PladumEVm054359",17.797,17.2,15.247,17.2
"PladumEVm054366",81.693,93.536,108.776,93.536
"PladumEVm054367",0.276,1.154,2.96,1.154
"PladumEVm054368",3.556,5.972,5.086,5.086
"PladumEVm054381",19.593,23.92,23.363,23.363
"PladumEVm054392",10.479,8.133,8.418,8.418
"PladumEVm054395",14.072,9.283,12.395,12.395
"PladumEVm054398",1.89,1.568,6.433,1.89
"PladumEVm054401",2.725,0.704,1.216,1.216
"PladumEVm054403",3.414,2.998,4.72,3.414
"PladumEVm054404",3.761,8.771,6.923,6.923
"PladumEVm054408",3.422,3.581,4.062,3.581
"PladumEVm054420",3.763,4.277,3.509,3.763
"PladumEVm054422",4.603,6.22,4.915,4.915
"PladumEVm054427",2.202,2.639,2.484,2.484
"PladumEVm054431",1.392,1.01,0.89,1.01
"PladumEVm054432",2.014,1.561,2.178,2.014
"PladumEVm054459",1.084,1.74,0.646,1.084
"PladumEVm054486",1.656,0.99,1.549,1.549
"PladumEVm054520",2.766,2.825,0.829,2.766
"PladumEVm054545",1.678,2.078,2.335,2.078
"PladumEVm054546",1.681,2.583,0.582,1.681
"PladumEVm054566",1.001,1.321,1.14,1.14
"PladumEVm054582",1.051,0.559,1.154,1.051
"PladumEVm054590",7.378,3.975,4.822,4.822
"PladumEVm054603",2.201,3.632,6.405,3.632
"PladumEVm054608",1.727,1.919,1.31,1.727
"PladumEVm054616",3.114,3.74,4.762,3.74
"PladumEVm054645",6.141,7.207,9.868,7.207
"PladumEVm054647",1.836,2.451,2.242,2.242
"PladumEVm054651",1.164,20.5,23.342,20.5
"PladumEVm054657",0.45,1.254,1.737,1.254
"PladumEVm054664",3.429,2.289,6.221,3.429
"PladumEVm054665",2.101,2.835,1.026,2.101
"PladumEVm054683",11.052,16.625,20.688,16.625
"PladumEVm054688",1.456,1.251,0.736,1.251
"PladumEVm054689",11.699,9.122,8.526,9.122
"PladumEVm054697",6.203,6.525,7.059,6.525
"PladumEVm054702",0.625,18.297,21.475,18.297
"PladumEVm054707",62.322,103.536,101.318,101.318
"PladumEVm054709",51.448,40.275,95.301,51.448
"PladumEVm054710",9.683,11.757,12.17,11.757
"PladumEVm054711",4.613,5.224,8.762,5.224
"PladumEVm054712",8.077,12.299,13.337,12.299
"PladumEVm054713",68.352,92.543,120.734,92.543
"PladumEVm054722",3.703,6.517,5.919,5.919
"PladumEVm054726",11.827,6.581,11.144,11.144
"PladumEVm054729",3.208,5.01,3.747,3.747
"PladumEVm054734",3.181,1.908,3.966,3.181
"PladumEVm054743",18.425,16.361,17.245,17.245
"PladumEVm054746",7.484,5.077,14.18,7.484
"PladumEVm054760",15.91,18.471,21.755,18.471
"PladumEVm054763",9.304,8.896,10.174,9.304
"PladumEVm054769",4.806,6.482,8.979,6.482
"PladumEVm054771",1.624,1.587,2.066,1.624
"PladumEVm054772",1.965,1.304,1.03,1.304
"PladumEVm054777",6.244,7.793,9.238,7.793
"PladumEVm054781",2.349,2.234,2.558,2.349
"PladumEVm054785",25.741,25.548,26.607,25.741
"PladumEVm054788",0.704,1.304,1.292,1.292
"PladumEVm054789",7.001,6.376,8.73,7.001
"PladumEVm054794",13.284,7.732,4.873,7.732
"PladumEVm054828",2.601,1.017,0,1.017
"PladumEVm054844",4.754,3.789,12.584,4.754
"PladumEVm054850",2.059,2.913,2.87,2.87
"PladumEVm054861",2.33,1.103,0.546,1.103
"PladumEVm054897",1.79,1.024,1.915,1.79
"PladumEVm054898",4.391,3.186,1.804,3.186
"PladumEVm054912",1.87,1.957,1.348,1.87
"PladumEVm054919",0.115,1.715,2.633,1.715
"PladumEVm054920",0.227,1.068,1.792,1.068
"PladumEVm054934",18.319,19.355,18.886,18.886
"PladumEVm054935",23.139,19.164,19.873,19.873
"PladumEVm054949",4.137,4.252,3.698,4.137
"PladumEVm054961",15.39,13.546,13.824,13.824
"PladumEVm054994",332.485,257.29,159.314,257.29
"PladumEVm054998",3.535,2.222,4.372,3.535
"PladumEVm054999",20.866,24.173,23.804,23.804
"PladumEVm055015",0.064,1.001,3.675,1.001
"PladumEVm055018",9.178,8.778,15.025,9.178
"PladumEVm055024",63.001,76.294,101.667,76.294
"PladumEVm055027",1.842,2.967,3.842,2.967
"PladumEVm055028",0.729,1.74,1.382,1.382
"PladumEVm055032",1.642,1.227,1.162,1.227
"PladumEVm055037",6.127,5.955,8.011,6.127
"PladumEVm055043",3.497,2.154,1.352,2.154
"PladumEVm055053",5.793,15.84,15.815,15.815
"PladumEVm055055",1.139,1.913,1.698,1.698
"PladumEVm055073",7.983,8.721,8.841,8.721
"PladumEVm055086",16.2,27.105,32.83,27.105
"PladumEVm055089",1.08,1.847,2.424,1.847
"PladumEVm055094",1.22,1.182,1.011,1.182
"PladumEVm055097",6.66,7.928,8.425,7.928
"PladumEVm055099",1.954,1.243,1.682,1.682
"PladumEVm055115",5.111,4.103,1.832,4.103
"PladumEVm055118",6.459,8.791,5.227,6.459
"PladumEVm055122",1.494,2.863,2.762,2.762
"PladumEVm055124",0.989,1.259,1.265,1.259
"PladumEVm055125",2.502,2.835,1.993,2.502
"PladumEVm055127",6.265,5.486,5.315,5.486
"PladumEVm055129",3.052,3.699,3.687,3.687
"PladumEVm055130",7.023,9.914,3.982,7.023
"PladumEVm055131",8.563,4.882,2.88,4.882
"PladumEVm055132",4.56,4.724,4.166,4.56
"PladumEVm055134",3.122,3.85,4.901,3.85
"PladumEVm055141",4.235,4.594,3.543,4.235
"PladumEVm055142",13.752,16.839,15.527,15.527
"PladumEVm055145",61.629,73.334,86.429,73.334
"PladumEVm055147",7.963,12.773,13.811,12.773
"PladumEVm055150",1.363,0.609,1.537,1.363
"PladumEVm055151",367.291,432.415,489.619,432.415
"PladumEVm055155",11.61,12.461,10.825,11.61
"PladumEVm055158",1.491,1.739,2.242,1.739
"PladumEVm055209",1.389,1.162,0.431,1.162
"PladumEVm055273",6.292,3.587,1.442,3.587
"PladumEVm055279",4.519,2.38,3.452,3.452
"PladumEVm055334",1.993,1.921,1.33,1.921
"PladumEVm055338",1.514,1.955,1.414,1.514
"PladumEVm055351",1.736,2.202,2.399,2.202
"PladumEVm055371",3.087,6.196,2.845,3.087
"PladumEVm055385",17.748,20.748,24.137,20.748
"PladumEVm055397",0.125,6.305,6.152,6.152
"PladumEVm055405",43.083,49.018,52.407,49.018
"PladumEVm055412",1.341,1.012,0.355,1.012
"PladumEVm055413",5.825,8.873,10.487,8.873
"PladumEVm055416",80.945,47.078,51.322,51.322
"PladumEVm055431",1.993,3.164,1.637,1.993
"PladumEVm055433",5.181,4.045,6.936,5.181
"PladumEVm055434",31.688,53.934,47.126,47.126
"PladumEVm055435",49.08,59.503,66.426,59.503
"PladumEVm055450",5.833,6.59,7.817,6.59
"PladumEVm055451",9.85,26.394,18.727,18.727
"PladumEVm055455",15.257,19.955,31.686,19.955
"PladumEVm055466",2.881,2.149,2.911,2.881
"PladumEVm055467",7.857,6.543,8.383,7.857
"PladumEVm055469",13.407,14.516,15.468,14.516
"PladumEVm055471",1.218,0.759,1.132,1.132
"PladumEVm055477",10.389,19.272,24.53,19.272
"PladumEVm055482",7.693,4.021,6.715,6.715
"PladumEVm055486",7.024,4.315,4.641,4.641
"PladumEVm055487",12.168,19.013,18.514,18.514
"PladumEVm055488",1.467,0.813,1.296,1.296
"PladumEVm055490",13.016,11.317,12.116,12.116
"PladumEVm055496",64.595,79.01,108.067,79.01
"PladumEVm055498",1.217,1.092,1.15,1.15
"PladumEVm055501",10.666,14.882,15.787,14.882
"PladumEVm055506",6.161,7.19,3.588,6.161
"PladumEVm055511",19.272,16.648,27.787,19.272
"PladumEVm055516",3.14,2.568,4.77,3.14
"PladumEVm055525",15.079,19.123,25.203,19.123
"PladumEVm055526",70.853,66.609,82.17,70.853
"PladumEVm055529",0.143,3.273,3.162,3.162
"PladumEVm055533",1.747,2.081,2.266,2.081
"PladumEVm055534",4.335,8.234,9.437,8.234
"PladumEVm055538",22.561,13.116,13.231,13.231
"PladumEVm055539",1.78,1.118,0.741,1.118
"PladumEVm055541",6.449,4.774,5.819,5.819
"PladumEVm055543",2.015,0.926,1.201,1.201
"PladumEVm055552",1.837,2.554,2.223,2.223
"PladumEVm055558",1.407,3.03,2.148,2.148
"PladumEVm055569",2.053,2.334,1.418,2.053
"PladumEVm055610",1.925,2.158,1.503,1.925
"PladumEVm055611",6.929,3.932,4.209,4.209
"PladumEVm055659",0.913,1.734,1.483,1.483
"PladumEVm055666",7.318,9,8.172,8.172
"PladumEVm055670",0.002,7.136,5.667,5.667
"PladumEVm055675",0.995,1.386,1.684,1.386
"PladumEVm055712",6.833,4.33,3.207,4.33
"PladumEVm055718",0.075,1.893,3.145,1.893
"PladumEVm055727",0.668,1.228,1.081,1.081
"PladumEVm055731",3.817,5.786,2.792,3.817
"PladumEVm055747",0.422,1.462,1.191,1.191
"PladumEVm055751",26.839,31.667,31.43,31.43
"PladumEVm055772",1.646,2.002,1.486,1.646
"PladumEVm055776",1.211,1.366,1.04,1.211
"PladumEVm055780",40.407,51.031,54.507,51.031
"PladumEVm055784",203.066,274.357,291.476,274.357
"PladumEVm055793",1.39,0.801,1.763,1.39
"PladumEVm055805",7.38,6.663,7.043,7.043
"PladumEVm055807",3.155,2.645,3.831,3.155
"PladumEVm055812",8.329,9.793,10.729,9.793
"PladumEVm055818",14.49,20.938,21.254,20.938
"PladumEVm055821",33.583,32.277,77.469,33.583
"PladumEVm055822",0.227,1.859,3.499,1.859
"PladumEVm055846",0.057,1.063,1.183,1.063
"PladumEVm055856",11.466,9.919,9.3,9.919
"PladumEVm055860",3.233,3.87,4.342,3.87
"PladumEVm055866",2300.874,3022.633,3820.223,3022.633
"PladumEVm055869",4.305,2.579,2.373,2.579
"PladumEVm055872",9.687,10.988,20.695,10.988
"PladumEVm055879",15.627,15.052,9.464,15.052
"PladumEVm055883",6.344,2.357,3.242,3.242
"PladumEVm055885",3.651,2.89,1.53,2.89
"PladumEVm055887",1.646,1.137,0.374,1.137
"PladumEVm055890",2.587,2.118,1.463,2.118
"PladumEVm055893",2.1,2.14,3.493,2.14
"PladumEVm055895",31.041,37.57,44.292,37.57
"PladumEVm055899",11.77,14.326,18.539,14.326
"PladumEVm055901",4.376,4.749,3.953,4.376
"PladumEVm055907",5.624,4.969,4.915,4.969
"PladumEVm055913",13.214,12.696,11.774,12.696
"PladumEVm055914",4.846,5.216,4.127,4.846
"PladumEVm055915",499.052,343.302,451.084,451.084
"PladumEVm055916",2.293,2.442,2.084,2.293
"PladumEVm055917",4070.937,4999.845,5344.52,4999.845
"PladumEVm055919",1.151,1.676,0.466,1.151
"PladumEVm055927",4.085,4.053,6.473,4.085
"PladumEVm055977",2.046,1.394,1.749,1.749
"PladumEVm055982",0.048,1.345,1.764,1.345
"PladumEVm056019",2.771,2.427,3.083,2.771
"PladumEVm056032",1.301,1.462,1.776,1.462
"PladumEVm056036",0.604,1.515,1.442,1.442
"PladumEVm056038",1.332,1.263,0.113,1.263
"PladumEVm056093",1.126,1.18,0.318,1.126
"PladumEVm056107",1.311,1.372,0.193,1.311
"PladumEVm056125",1.627,2.666,2.516,2.516
"PladumEVm056136",6.561,6.474,8.357,6.561
"PladumEVm056139",2.291,2.201,1.016,2.201
"PladumEVm056140",2.506,2.97,2.732,2.732
"PladumEVm056141",3.25,2.235,4.308,3.25
"PladumEVm056171",0,1.054,1.165,1.054
"PladumEVm056173",2.049,1.585,2.156,2.049
"PladumEVm056179",5.409,5.034,6.596,5.409
"PladumEVm056193",1.061,1.188,1.096,1.096
"PladumEVm056198",133.83,121.331,347.59,133.83
"PladumEVm056207",264.232,327.275,419.9,327.275
"PladumEVm056224",1.929,9.9,5.827,5.827
"PladumEVm056225",2.253,1.635,1.751,1.751
"PladumEVm056231",5.852,7.403,8,7.403
"PladumEVm056232",3.72,3.843,5.118,3.843
"PladumEVm056234",2.794,1.779,2.346,2.346
"PladumEVm056238",1.665,1.383,0.504,1.383
"PladumEVm056248",2.108,2.086,2.562,2.108
"PladumEVm056254",1.587,1.848,1.685,1.685
"PladumEVm056262",102.393,113.899,113.58,113.58
"PladumEVm056265",1822.436,2169.711,2435.437,2169.711
"PladumEVm056280",1.809,1.781,1.09,1.781
"PladumEVm056287",7.411,10.434,13.793,10.434
"PladumEVm056291",16.143,16.964,20.174,16.964
"PladumEVm056297",3.174,2.983,2.879,2.983
"PladumEVm056298",2.593,1.852,0,1.852
"PladumEVm056301",2.584,4.734,3.92,3.92
"PladumEVm056303",218.507,244.058,264.371,244.058
"PladumEVm056307",17.844,17.927,24.889,17.927
"PladumEVm056308",2.434,2.726,3.502,2.726
"PladumEVm056312",2.603,2.851,1.264,2.603
"PladumEVm056313",15.162,16.087,14.839,15.162
"PladumEVm056440",1.557,0.743,1.12,1.12
"PladumEVm056455",31.118,50.407,25.035,31.118
"PladumEVm056470",1.564,1.204,1.145,1.204
"PladumEVm056480",2.525,2.745,3.415,2.745
"PladumEVm056494",4.527,4.338,6.049,4.527
"PladumEVm056498",0.509,1.277,1.033,1.033
"PladumEVm056513",17.111,10.7,14.52,14.52
"PladumEVm056529",1.917,1.076,0.603,1.076
"PladumEVm056539",25.715,31.637,37.068,31.637
"PladumEVm056565",7.88,10.78,13.615,10.78
"PladumEVm056569",0.807,22.327,25.357,22.327
"PladumEVm056571",11.975,18.322,17.642,17.642
"PladumEVm056576",1.388,3.593,2.527,2.527
"PladumEVm056579",9.283,8.112,8.371,8.371
"PladumEVm056585",7.876,11.351,14.942,11.351
"PladumEVm056594",6.901,11.249,17.455,11.249
"PladumEVm056595",2.773,3.636,3.032,3.032
"PladumEVm056597",0.166,2.145,2.703,2.145
