"","DMSO_2dpa_rep1","DMSO_2dpa_rep2","DMSO_2dpa_rep3","median_DMSO_2dpa"
"PladumEVm030673",36.908,37.332,36.706,36.908
"PladumEVm030707",8.078,21.351,17.049,17.049
"PladumEVm030739",26.127,24.748,26.332,26.127
"PladumEVm030752",12.473,15.626,13.403,13.403
"PladumEVm030755",14.481,13.122,13.471,13.471
"PladumEVm030756",24.842,29.84,23.152,24.842
"PladumEVm030765",25.881,32.368,24.495,25.881
"PladumEVm030766",31.646,30.436,28.031,30.436
"PladumEVm030779",66.723,57.691,71.31,66.723
"PladumEVm030781",26.263,21.283,27.179,26.263
"PladumEVm030802",39.128,41.473,45.008,41.473
"PladumEVm030822",26.537,30.736,71.217,30.736
"PladumEVm030845",21.132,23.892,20.197,21.132
"PladumEVm030856",10.793,12.269,10.503,10.793
"PladumEVm030873",18.486,22.166,14.972,18.486
"PladumEVm030894",47.447,48.206,32.14,47.447
"PladumEVm030906",22.097,20.511,19.102,20.511
"PladumEVm030918",21.879,22.214,21.788,21.879
"PladumEVm030991",13.45,13.705,11.141,13.45
"PladumEVm030996",11.453,10.878,11.814,11.453
"PladumEVm031009",81.545,105.337,85.389,85.389
"PladumEVm031014",17.133,21.226,21.817,21.226
"PladumEVm031015",81.379,109.789,109.685,109.685
"PladumEVm031017",75.693,63.74,70.339,70.339
"PladumEVm031024",39.753,45.128,43.378,43.378
"PladumEVm031026",59.376,47.932,50.032,50.032
"PladumEVm031068",10.514,11.991,26.264,11.991
"PladumEVm031094",15.619,16.139,15.834,15.834
"PladumEVm031098",44.712,61.107,48.059,48.059
"PladumEVm031100",22.349,23.378,28.49,23.378
"PladumEVm031117",17.477,16.667,13.167,16.667
"PladumEVm031119",50.446,57.891,48.727,50.446
"PladumEVm031131",27.349,44.232,38.49,38.49
"PladumEVm031211",9.931,11.555,10.513,10.513
"PladumEVm031215",23.978,24.764,24.116,24.116
"PladumEVm031226",45.786,52.256,46.831,46.831
"PladumEVm031243",22.776,21.339,23.326,22.776
"PladumEVm031247",33.773,43.092,34.578,34.578
"PladumEVm031250",95.803,90.078,94.835,94.835
"PladumEVm031252",25.888,27.428,27.956,27.428
"PladumEVm031291",14.589,14.406,14.045,14.406
"PladumEVm031294",2845.745,3306.173,2553.808,2845.745
"PladumEVm031300",15.992,19.679,13.789,15.992
"PladumEVm031310",81.74,77.499,71.739,77.499
"PladumEVm031313",19.188,14.992,15.584,15.584
"PladumEVm031314",20.693,24.999,18.071,20.693
"PladumEVm031331",12.774,13.432,11.099,12.774
"PladumEVm031333",219.159,301.179,272.983,272.983
"PladumEVm031338",87.874,81.992,69.334,81.992
"PladumEVm031367",9.881,12.791,15.53,12.791
"PladumEVm031396",24.614,22.101,19.432,22.101
"PladumEVm031437",16.464,19.268,12.307,16.464
"PladumEVm031578",76.81,76.276,72.556,76.276
"PladumEVm031587",46.092,42.052,38.183,42.052
"PladumEVm031594",27.054,27.744,21.725,27.054
"PladumEVm031652",21.366,25.951,21.084,21.366
"PladumEVm031657",11.494,5.852,12.768,11.494
"PladumEVm031662",98.561,133.88,94.463,98.561
"PladumEVm031702",16.505,19.279,17.211,17.211
"PladumEVm031751",41.22,51.973,43.164,43.164
"PladumEVm031755",22.765,24.092,17.872,22.765
"PladumEVm031821",13.264,14.479,13.023,13.264
"PladumEVm031838",29.006,37.657,27.163,29.006
"PladumEVm031871",9.448,15.788,10.422,10.422
"PladumEVm031873",10.959,7.471,10.514,10.514
"PladumEVm031878",24.903,35.601,31.261,31.261
"PladumEVm031894",21.402,25.562,26.172,25.562
"PladumEVm031898",14.308,12.836,13.084,13.084
"PladumEVm031899",21.474,24.101,22.442,22.442
"PladumEVm031907",13.92,13.791,12.087,13.791
"PladumEVm032009",269.783,310.84,246.673,269.783
"PladumEVm032019",10.987,8.773,10.966,10.966
"PladumEVm032025",9.985,10.877,10.033,10.033
"PladumEVm032049",15.56,14.3,13.689,14.3
"PladumEVm032052",8.802,13.118,10.21,10.21
"PladumEVm032142",10.64,17.567,15.887,15.887
"PladumEVm032161",49.808,70.893,76.151,70.893
"PladumEVm032163",15.449,14.656,16.1,15.449
"PladumEVm032172",39.793,39.957,39.296,39.793
"PladumEVm032173",88.998,114.41,98.669,98.669
"PladumEVm032224",16.099,16.704,13.545,16.099
"PladumEVm032268",80.884,87.647,76.847,80.884
"PladumEVm032283",16.871,14.956,15.87,15.87
"PladumEVm032292",71.137,214.045,177.448,177.448
"PladumEVm032354",10.105,12.45,10.088,10.105
"PladumEVm032358",11.482,10.193,37.264,11.482
"PladumEVm032374",13.575,21.664,15.758,15.758
"PladumEVm032380",23.394,25.388,21.531,23.394
"PladumEVm032384",30.773,29.694,25.15,29.694
"PladumEVm032398",11.667,11.944,9.742,11.667
"PladumEVm032412",32.149,41.985,32.399,32.399
"PladumEVm032422",13.582,16.056,13.034,13.582
"PladumEVm032436",409.326,702.931,719.086,702.931
"PladumEVm032437",13.016,10.638,13.751,13.016
"PladumEVm032495",9.221,12.3,11.53,11.53
"PladumEVm032498",17.203,21.946,17.918,17.918
"PladumEVm032499",11.894,12.113,12.124,12.113
"PladumEVm032515",40.94,43.59,33.603,40.94
"PladumEVm032521",70.222,64.085,59.115,64.085
"PladumEVm032539",14.078,13,14.203,14.078
"PladumEVm032584",18.556,21.597,18.707,18.707
"PladumEVm032614",27.87,32.172,27.4,27.87
"PladumEVm032632",26.361,35.018,28.329,28.329
"PladumEVm032643",18.229,19.754,16.547,18.229
"PladumEVm032649",11.662,15.728,13.401,13.401
"PladumEVm032662",28.776,24.383,23.867,24.383
"PladumEVm032678",13.067,9.969,12.764,12.764
"PladumEVm032720",64.093,63.29,59.991,63.29
"PladumEVm032722",16.979,16.083,15.327,16.083
"PladumEVm032736",11.452,21.648,24.842,21.648
"PladumEVm032762",13.136,12.047,16.713,13.136
"PladumEVm032767",10.829,14.994,10.454,10.829
"PladumEVm032771",13.62,14.426,12.303,13.62
"PladumEVm032805",22.745,26.383,62.36,26.383
"PladumEVm032820",16.833,16.079,12.43,16.079
"PladumEVm032840",128.218,162.755,121.379,128.218
"PladumEVm032862",11.475,11.511,10.044,11.475
"PladumEVm032879",10.342,16.175,10.664,10.664
"PladumEVm032935",15.987,21.738,17.259,17.259
"PladumEVm032940",43.67,66.312,45.832,45.832
"PladumEVm032953",22.585,39.376,17.766,22.585
"PladumEVm032955",38.803,39.198,34.115,38.803
"PladumEVm032964",42.679,35.813,46.18,42.679
"PladumEVm032967",28.894,24.993,25.512,25.512
"PladumEVm032969",14.886,24.043,18.981,18.981
"PladumEVm032975",29.507,38.518,32.693,32.693
"PladumEVm033021",13.435,14.781,12.276,13.435
"PladumEVm033022",28.579,22.409,23.364,23.364
"PladumEVm033037",14.208,15.467,11.614,14.208
"PladumEVm033073",30.703,48.613,25.867,30.703
"PladumEVm033092",12.809,10.185,9.217,10.185
"PladumEVm033105",10.318,10.895,8.531,10.318
"PladumEVm033112",10.099,6.297,10.446,10.099
"PladumEVm033169",14.08,15.255,12.437,14.08
"PladumEVm033198",11.525,16.891,14.381,14.381
"PladumEVm033204",55.006,56.857,50.578,55.006
"PladumEVm033214",31.986,13.575,11.627,13.575
"PladumEVm033218",100.916,114.069,92.844,100.916
"PladumEVm033224",369.541,369.029,330.627,369.029
"PladumEVm033225",11.332,15.17,13.862,13.862
"PladumEVm033233",57.979,79.854,75.702,75.702
"PladumEVm033304",20.426,25.296,18.68,20.426
"PladumEVm033315",9.054,15.977,10.808,10.808
"PladumEVm033320",50.665,56.881,54.553,54.553
"PladumEVm033328",97.984,96.955,98.443,97.984
"PladumEVm033337",13.711,13.565,13.5,13.565
"PladumEVm033339",17.237,16.322,15.911,16.322
"PladumEVm033378",16.334,9.79,13.36,13.36
"PladumEVm033394",26.682,36.186,28.306,28.306
"PladumEVm033397",31.882,31.352,22.027,31.352
"PladumEVm033402",12.804,13.497,12.097,12.804
"PladumEVm033414",29.754,29.542,28.816,29.542
"PladumEVm033428",154.113,241.644,190.749,190.749
"PladumEVm033441",24.093,19.811,25.145,24.093
"PladumEVm033442",10.73,11.525,11.654,11.525
"PladumEVm033450",10.993,12.441,10.038,10.993
"PladumEVm033512",19.164,21.114,25.046,21.114
"PladumEVm033537",7.788,10.289,15.306,10.289
"PladumEVm033628",18.726,18.554,51.445,18.726
"PladumEVm033629",16.418,16.065,11.276,16.065
"PladumEVm033631",108.352,116.689,103.683,108.352
"PladumEVm033642",20.735,26.99,22.409,22.409
"PladumEVm033648",39.279,24.369,30.539,30.539
"PladumEVm033683",18.069,20.183,22.216,20.183
"PladumEVm033713",66.743,126.154,81.057,81.057
"PladumEVm033722",64.721,69.71,62.049,64.721
"PladumEVm033744",17.585,18.067,49.342,18.067
"PladumEVm033746",18.821,20.174,18.019,18.821
"PladumEVm033766",14.15,14.337,11.539,14.15
"PladumEVm033769",15.025,13.018,16.275,15.025
"PladumEVm033776",38.46,35.974,39.32,38.46
"PladumEVm033778",24.245,24.862,23.493,24.245
"PladumEVm033782",24.091,23.74,18.346,23.74
"PladumEVm033786",21.877,26.463,31.087,26.463
"PladumEVm033797",16.927,16.502,12.913,16.502
"PladumEVm033851",29.708,29.198,22.642,29.198
"PladumEVm033863",103.535,110.815,88.761,103.535
"PladumEVm033873",15.651,11.363,10.296,11.363
"PladumEVm033885",10.546,11.532,7.097,10.546
"PladumEVm033903",25.249,23.047,10.564,23.047
"PladumEVm033908",15.11,15.758,18.321,15.758
"PladumEVm033942",3756.101,4667.554,3364.316,3756.101
"PladumEVm033985",26.928,27.594,26.746,26.928
"PladumEVm033988",30.254,30.776,28.293,30.254
"PladumEVm033989",58.079,58.307,45.799,58.079
"PladumEVm033998",12.009,12.867,11.193,12.009
"PladumEVm034025",13.082,12.909,12.541,12.909
"PladumEVm034088",14.028,15.509,11.73,14.028
"PladumEVm034091",23.236,30.173,30.215,30.173
"PladumEVm034092",619.148,788.736,588.646,619.148
"PladumEVm034101",22.267,20.751,56.064,22.267
"PladumEVm034124",20.085,12.792,13.778,13.778
"PladumEVm034146",62.185,51.562,56.405,56.405
"PladumEVm034159",37.193,35.986,43.792,37.193
"PladumEVm034221",411.571,469.594,382.264,411.571
"PladumEVm034223",16.585,22.896,18.826,18.826
"PladumEVm034226",15.222,14.041,12.42,14.041
"PladumEVm034228",11.235,9.332,11.441,11.235
"PladumEVm034234",24.133,26.914,20.432,24.133
"PladumEVm034240",61.61,88.966,80.577,80.577
"PladumEVm034248",11.433,13.289,11.957,11.957
"PladumEVm034254",27.96,37.582,40.527,37.582
"PladumEVm034264",36.462,41.227,40.023,40.023
"PladumEVm034293",68.172,51.372,60.019,60.019
"PladumEVm034294",13.383,13.841,12.77,13.383
"PladumEVm034325",28.392,31.89,90.848,31.89
"PladumEVm034346",986.471,1070.103,854.786,986.471
"PladumEVm034347",165.899,175.337,151.596,165.899
"PladumEVm034383",9.317,15.068,11.124,11.124
"PladumEVm034384",10.635,11.239,10.713,10.713
"PladumEVm034387",118.019,137.436,128.214,128.214
"PladumEVm034395",6.108,12.318,13.384,12.318
"PladumEVm034404",42.637,52.277,54.085,52.277
"PladumEVm034418",15.447,15.694,14.472,15.447
"PladumEVm034439",12.107,13.508,12.654,12.654
"PladumEVm034476",27.154,27.065,26.312,27.065
"PladumEVm034497",14.147,23.771,17.4,17.4
"PladumEVm034504",45.02,39.416,26.209,39.416
"PladumEVm034524",217.271,252.496,192.971,217.271
"PladumEVm034528",26.105,28.508,22.138,26.105
"PladumEVm034534",14.959,14.591,18.138,14.959
"PladumEVm034558",86.233,82.17,82.499,82.499
"PladumEVm034602",18.988,21.551,16.649,18.988
"PladumEVm034638",46.181,51.599,49.099,49.099
"PladumEVm034673",24.002,16.838,23.32,23.32
"PladumEVm034682",45.729,48.854,35.477,45.729
"PladumEVm034697",243.185,239.598,225.614,239.598
"PladumEVm034757",14.479,13.682,8.462,13.682
"PladumEVm034759",11.09,10.143,8.49,10.143
"PladumEVm034762",11.22,13.489,13.176,13.176
"PladumEVm034778",11.209,11.89,6.98,11.209
"PladumEVm034780",13.138,18.982,18.781,18.781
"PladumEVm034796",11.807,10.077,9.347,10.077
"PladumEVm034816",11.158,11.06,10.163,11.06
"PladumEVm034838",13.953,15.923,38.553,15.923
"PladumEVm034864",4015.988,4975.505,3429.928,4015.988
"PladumEVm034868",41.969,39.056,44.701,41.969
"PladumEVm034874",57.326,73.524,70.069,70.069
"PladumEVm034875",48.014,45.793,36.288,45.793
"PladumEVm034889",40.158,54.198,57.358,54.198
"PladumEVm034891",21.247,25.056,20.209,21.247
"PladumEVm034906",13.144,12.133,16.213,13.144
"PladumEVm034907",41.04,62.31,47.629,47.629
"PladumEVm034923",29.061,27.741,28.191,28.191
"PladumEVm034957",12.887,16.535,12.084,12.887
"PladumEVm034992",19.353,18.353,46.597,19.353
"PladumEVm034997",12.588,10.972,9.992,10.972
"PladumEVm034998",115.883,149.72,108.145,115.883
"PladumEVm035001",11.305,12.818,12.06,12.06
"PladumEVm035034",20.267,41.19,29.276,29.276
"PladumEVm035094",12.141,11.885,10.222,11.885
"PladumEVm035106",2590.397,3016.356,2324.233,2590.397
"PladumEVm035107",18.835,22.555,55.585,22.555
"PladumEVm035125",198.791,419.374,257.876,257.876
"PladumEVm035135",11.095,16.888,14.487,14.487
"PladumEVm035141",15.069,31.644,22.963,22.963
"PladumEVm035142",14.552,17.258,13.048,14.552
"PladumEVm035154",25.319,24.654,19.898,24.654
"PladumEVm035165",16.544,18.587,17.316,17.316
"PladumEVm035170",30.49,53.285,37.009,37.009
"PladumEVm035216",3876.166,4664.864,3420.128,3876.166
"PladumEVm035242",11.948,12.778,11.206,11.948
"PladumEVm035246",15.866,21.444,21.196,21.196
"PladumEVm035304",8.973,11.768,10.394,10.394
"PladumEVm035307",109.47,117.073,113.147,113.147
"PladumEVm035313",17.334,30.21,17.878,17.878
"PladumEVm035369",15.319,9.98,14.854,14.854
"PladumEVm035377",81.054,82.211,73.721,81.054
"PladumEVm035391",9.347,11.645,12.632,11.645
"PladumEVm035393",18.095,22.65,22.927,22.65
"PladumEVm035415",32.281,33.821,28.811,32.281
"PladumEVm035443",50.142,63.921,50.039,50.142
"PladumEVm035448",23.518,21.688,21.946,21.946
"PladumEVm035473",19.683,19.878,16.08,19.683
"PladumEVm035535",15.52,12.63,12.323,12.63
"PladumEVm035550",30.466,32.947,28.366,30.466
"PladumEVm035558",8.797,11.059,11.568,11.059
"PladumEVm035570",10.05,11.157,8.908,10.05
"PladumEVm035589",50.678,66.021,44.866,50.678
"PladumEVm035596",1.35,11.081,48.035,11.081
"PladumEVm035599",31.962,32.841,33.509,32.841
"PladumEVm035630",21.802,22.878,60.36,22.878
"PladumEVm035666",25.647,27.767,25.121,25.647
"PladumEVm035670",16.359,17.514,16.074,16.359
"PladumEVm035693",75.241,81.244,62.536,75.241
"PladumEVm035697",8.509,10.841,10.327,10.327
"PladumEVm035715",30.702,32.302,26.675,30.702
"PladumEVm035785",28.798,22.447,66.138,28.798
"PladumEVm035790",9.691,13.156,11.898,11.898
"PladumEVm035802",21.879,22.052,29.34,22.052
"PladumEVm035807",98.673,108.544,90.639,98.673
"PladumEVm035821",28.185,34.756,28.495,28.495
"PladumEVm035825",18.485,25.018,24.722,24.722
"PladumEVm035826",11.633,12.241,8.971,11.633
"PladumEVm035831",160.233,145.714,126.482,145.714
"PladumEVm035859",28.8,35.243,32.627,32.627
"PladumEVm035865",13.609,16.665,16.798,16.665
"PladumEVm035879",10.819,9.699,11.722,10.819
"PladumEVm035904",49.132,59.74,52.724,52.724
"PladumEVm035922",4496.509,5276.752,4036.91,4496.509
"PladumEVm035961",12.712,18.557,12.671,12.712
"PladumEVm035964",41.204,53.792,46.218,46.218
"PladumEVm035989",15.416,14.088,13.191,14.088
"PladumEVm036008",29.139,39.611,32.623,32.623
"PladumEVm036016",26.264,23.753,23.137,23.753
"PladumEVm036022",73.518,77.199,82.785,77.199
"PladumEVm036067",11.89,14.321,13.209,13.209
"PladumEVm036096",325.359,398.097,324.872,325.359
"PladumEVm036100",2804.498,3375.872,2562.65,2804.498
"PladumEVm036103",12.42,11.054,37.331,12.42
"PladumEVm036109",35.341,33.976,30.022,33.976
"PladumEVm036120",12.373,13.512,12.655,12.655
"PladumEVm036123",17.39,19.146,15.31,17.39
"PladumEVm036132",10.323,10.548,8.565,10.323
"PladumEVm036142",13.654,16.279,13.731,13.731
"PladumEVm036149",12.981,19.705,11.433,12.981
"PladumEVm036151",15.626,17.071,14.449,15.626
"PladumEVm036208",10.777,13.934,13.943,13.934
"PladumEVm036231",18.699,24.211,54.705,24.211
"PladumEVm036261",13.829,11.61,11.326,11.61
"PladumEVm036264",17.615,9.33,12.136,12.136
"PladumEVm036268",15.267,15.983,16.055,15.983
"PladumEVm036278",17.795,26.481,33.187,26.481
"PladumEVm036283",25.971,28.53,18.731,25.971
"PladumEVm036289",28.063,22.424,26.909,26.909
"PladumEVm036345",2954.972,3419.989,2660.2,2954.972
"PladumEVm036364",2880.639,3536.548,2586.245,2880.639
"PladumEVm036375",125.676,140.887,113.19,125.676
"PladumEVm036386",10.343,11.973,9.869,10.343
"PladumEVm036419",10.705,11.606,12.858,11.606
"PladumEVm036428",10.396,10.592,10.808,10.592
"PladumEVm036435",11.785,8.698,10.179,10.179
"PladumEVm036442",9.981,10.715,11.293,10.715
"PladumEVm036490",16.791,17.966,44.691,17.966
"PladumEVm036504",18.776,24.457,20.491,20.491
"PladumEVm036529",73.506,170.943,67.459,73.506
"PladumEVm036531",210.441,298.443,361.236,298.443
"PladumEVm036532",10.351,13.477,12.209,12.209
"PladumEVm036540",17.254,21.698,15.094,17.254
"PladumEVm036555",24.286,28.833,27.105,27.105
"PladumEVm036577",21.882,24.939,14.78,21.882
"PladumEVm036583",221.415,218.777,208.97,218.777
"PladumEVm036585",30.536,32.632,34.542,32.632
"PladumEVm036655",26.974,36.697,26.773,26.974
"PladumEVm036659",10.83,10.687,11.222,10.83
"PladumEVm036663",11.955,13.2,10.364,11.955
"PladumEVm036714",12.916,13.611,12.782,12.916
"PladumEVm036717",12.854,25.903,18.528,18.528
"PladumEVm036719",17.031,16.33,16.56,16.56
"PladumEVm036725",11.395,12.289,12.917,12.289
"PladumEVm036736",37.109,42.959,42.831,42.831
"PladumEVm036738",34.091,28.753,34.043,34.043
"PladumEVm036762",13.069,12.22,11.805,12.22
"PladumEVm036793",20.435,27.912,22.801,22.801
"PladumEVm036809",194.349,221.714,179.835,194.349
"PladumEVm036827",13.455,11.503,12.908,12.908
"PladumEVm036828",10.624,14.886,10.802,10.802
"PladumEVm036843",17.436,19.371,20.591,19.371
"PladumEVm036857",11.607,10.074,10.435,10.435
"PladumEVm036866",28.191,35.246,29.129,29.129
"PladumEVm036870",62.437,68.909,61.655,62.437
"PladumEVm036881",27.401,27.345,34.08,27.401
"PladumEVm036965",273.352,300.2,259.085,273.352
"PladumEVm036975",70.478,76.073,59.576,70.478
"PladumEVm036980",23.306,27.926,24.641,24.641
"PladumEVm036985",9.509,12.303,10.624,10.624
"PladumEVm036990",57.365,73.511,60.413,60.413
"PladumEVm036994",49.888,50.342,39.938,49.888
"PladumEVm036998",33.313,37.563,34.709,34.709
"PladumEVm037010",11.603,12.725,13.822,12.725
"PladumEVm037012",19.689,16.96,19.377,19.377
"PladumEVm037019",87.168,80.851,87.206,87.168
"PladumEVm037022",18.407,18.285,18.696,18.407
"PladumEVm037097",27.328,30.715,23.148,27.328
"PladumEVm037104",127.871,148.064,113.974,127.871
"PladumEVm037110",19.657,20.286,16.253,19.657
"PladumEVm037118",21.378,24.661,17.57,21.378
"PladumEVm037125",228.404,351.214,389.758,351.214
"PladumEVm037127",38.52,36.563,36.45,36.563
"PladumEVm037138",27.627,32.468,29.686,29.686
"PladumEVm037251",18.074,19.298,16.453,18.074
"PladumEVm037282",10.699,11.182,12.015,11.182
"PladumEVm037310",7.873,10.737,22.938,10.737
"PladumEVm037325",11.967,10.243,11.503,11.503
"PladumEVm037364",13.994,21.971,18.528,18.528
"PladumEVm037395",11.65,20.282,16.653,16.653
"PladumEVm037396",23.863,25.812,18.628,23.863
"PladumEVm037433",21.51,36.493,27.906,27.906
"PladumEVm037443",31.534,26.889,37.605,31.534
"PladumEVm037449",16.747,13.534,14.376,14.376
"PladumEVm037455",14.714,10.838,35.973,14.714
"PladumEVm037469",10.459,10.548,10.808,10.548
"PladumEVm037506",56.592,80.975,60.705,60.705
"PladumEVm037556",75.409,84.519,61.48,75.409
"PladumEVm037582",16.308,20.267,23.755,20.267
"PladumEVm037593",79.403,85.603,78.456,79.403
"PladumEVm037688",14.467,18.371,15.296,15.296
"PladumEVm037692",16.554,18.166,42.199,18.166
"PladumEVm037697",108.882,141.358,101.719,108.882
"PladumEVm037712",17.285,16.162,15.435,16.162
"PladumEVm037721",18.961,21.351,51.954,21.351
"PladumEVm037723",36.35,45.841,32.11,36.35
"PladumEVm037726",25.925,26.3,26.277,26.277
"PladumEVm037741",15.363,17.343,16.199,16.199
"PladumEVm037748",10.906,29.203,24.368,24.368
"PladumEVm037755",12.962,16.609,14.023,14.023
"PladumEVm037820",18.07,15.907,51.304,18.07
"PladumEVm037823",15.576,16.708,47.357,16.708
"PladumEVm037865",32.578,36.723,32.571,32.578
"PladumEVm037867",75.968,94.063,69.635,75.968
"PladumEVm037869",11.092,13.374,10.702,11.092
"PladumEVm037876",75.595,69.85,65.443,69.85
"PladumEVm037880",13.929,11.135,12.006,12.006
"PladumEVm037884",1019.981,1451.879,1256.273,1256.273
"PladumEVm037909",39.845,39.339,41.692,39.845
"PladumEVm037910",55.942,62.459,50.255,55.942
"PladumEVm037976",16.15,15.184,13.512,15.184
"PladumEVm037978",15.533,28.903,28.479,28.479
"PladumEVm037995",11.365,12.983,11.567,11.567
"PladumEVm038028",9.344,14.441,13.571,13.571
"PladumEVm038058",17.767,20.081,51.104,20.081
"PladumEVm038059",16.589,18.763,22.531,18.763
"PladumEVm038101",171.862,196.978,173.122,173.122
"PladumEVm038128",2394.642,3009.349,2191.138,2394.642
"PladumEVm038142",82.261,99.152,70.516,82.261
"PladumEVm038143",128.388,128.219,101.516,128.219
"PladumEVm038145",10.262,12.059,7.752,10.262
"PladumEVm038157",149.594,176.505,133.437,149.594
"PladumEVm038170",22.651,23.906,23.409,23.409
"PladumEVm038187",28.408,34.216,27.159,28.408
"PladumEVm038194",52.835,49.378,45.418,49.378
"PladumEVm038203",9.149,10.074,10.75,10.074
"PladumEVm038329",149.93,156.642,113.668,149.93
"PladumEVm038334",32.031,27.958,28.451,28.451
"PladumEVm038343",14.352,11.743,12.587,12.587
"PladumEVm038347",32.525,33.018,20.886,32.525
"PladumEVm038363",16.1,18.387,14.952,16.1
"PladumEVm038368",16.884,20.165,16.778,16.884
"PladumEVm038383",12.149,12.277,11.302,12.149
"PladumEVm038412",19.921,17.325,20.936,19.921
"PladumEVm038458",168.142,107.54,133.159,133.159
"PladumEVm038474",20.016,24.307,59.749,24.307
"PladumEVm038484",3727.109,4427.951,3394.243,3727.109
"PladumEVm038510",139.36,169.761,142.912,142.912
"PladumEVm038516",47.222,56.386,32.507,47.222
"PladumEVm038531",20.025,23.286,21.577,21.577
"PladumEVm038537",39.134,90.116,39.845,39.845
"PladumEVm038541",4.676,18.953,13.379,13.379
"PladumEVm038542",40.266,55.183,38.618,40.266
"PladumEVm038543",60.117,89.189,80.484,80.484
"PladumEVm038547",51.001,61.413,44.799,51.001
"PladumEVm038549",12.206,14.166,12.488,12.488
"PladumEVm038579",9.443,40.621,31.883,31.883
"PladumEVm038584",169.14,186.974,191.272,186.974
"PladumEVm038627",59.236,81.604,85.335,81.604
"PladumEVm038688",20.029,22.841,50.423,22.841
"PladumEVm038723",11.119,12.002,9.911,11.119
"PladumEVm038727",1856.418,1618.486,1660.401,1660.401
"PladumEVm038733",25.377,12.921,14.662,14.662
"PladumEVm038736",10.96,7.577,11.457,10.96
"PladumEVm038740",85.945,76.287,79.792,79.792
"PladumEVm038741",20.885,23.344,21.873,21.873
"PladumEVm038742",24.567,27.057,29.426,27.057
"PladumEVm038827",217.826,275.659,272.303,272.303
"PladumEVm038862",7.394,11.44,13.015,11.44
"PladumEVm038882",67.956,146.509,64.112,67.956
"PladumEVm038883",40.031,31.075,35.045,35.045
"PladumEVm038885",26.869,37.908,30.991,30.991
"PladumEVm038887",18.269,18.154,18.869,18.269
"PladumEVm038905",163.228,191.133,144.602,163.228
"PladumEVm038970",14.768,15.855,16.07,15.855
"PladumEVm039017",10.923,16.208,12.48,12.48
"PladumEVm039020",44.673,34.282,25.467,34.282
"PladumEVm039024",13.377,34.584,18.907,18.907
"PladumEVm039031",27.31,41.684,29.715,29.715
"PladumEVm039122",23.067,19.756,68.821,23.067
"PladumEVm039128",437.059,617.897,533.461,533.461
"PladumEVm039136",10.464,4.136,20.851,10.464
"PladumEVm039154",18.035,19.601,16.518,18.035
"PladumEVm039162",152.148,171.237,135.582,152.148
"PladumEVm039175",239.375,339.554,379.903,339.554
"PladumEVm039189",13.514,14.048,11.275,13.514
"PladumEVm039205",7.72,11.298,15.875,11.298
"PladumEVm039217",14.768,12.682,14.169,14.169
"PladumEVm039224",8.461,18.579,11.785,11.785
"PladumEVm039225",12.611,11.685,10.426,11.685
"PladumEVm039233",10.916,14.742,11.375,11.375
"PladumEVm039240",21.197,36.238,30.344,30.344
"PladumEVm039298",41.817,39.04,110.204,41.817
"PladumEVm039318",182.533,184.713,189.403,184.713
"PladumEVm039330",18.633,20.414,19.594,19.594
"PladumEVm039365",14.955,17.476,15.354,15.354
"PladumEVm039370",10.372,17.705,15.126,15.126
"PladumEVm039389",34.012,43.369,33.959,34.012
"PladumEVm039500",16.01,20.715,16.096,16.096
"PladumEVm039502",30.653,36.504,24.242,30.653
"PladumEVm039523",15.089,21.713,19.703,19.703
"PladumEVm039525",11.777,10.293,9.062,10.293
"PladumEVm039549",27.982,28.938,30.787,28.938
"PladumEVm039551",22.263,87.232,48.434,48.434
"PladumEVm039558",53.188,86.077,59.653,59.653
"PladumEVm039570",62.175,81.207,69.96,69.96
"PladumEVm039571",41.164,32.592,45.501,41.164
"PladumEVm039585",25.534,19.918,24.893,24.893
"PladumEVm039659",22.927,19.897,17.223,19.897
"PladumEVm039730",10.526,13.019,13.203,13.019
"PladumEVm039745",41.587,40.312,36.402,40.312
"PladumEVm039756",15.98,20.493,19.91,19.91
"PladumEVm039764",14.065,16.033,10.857,14.065
"PladumEVm039868",13.586,15.114,10.24,13.586
"PladumEVm039881",121.544,157.759,117.545,121.544
"PladumEVm039895",20.954,18.546,22.065,20.954
"PladumEVm039897",13.683,18.144,16.148,16.148
"PladumEVm039901",51.692,63.494,58.15,58.15
"PladumEVm039934",10.593,8.24,10.899,10.593
"PladumEVm039972",3576.188,4588.437,3311.75,3576.188
"PladumEVm040031",13.147,16.036,12.011,13.147
"PladumEVm040038",15.35,18.779,14.165,15.35
"PladumEVm040041",16.348,48.332,35.154,35.154
"PladumEVm040047",25.3,37.331,31.008,31.008
"PladumEVm040049",99.506,132.707,111.383,111.383
"PladumEVm040050",106.287,136.751,93.079,106.287
"PladumEVm040053",33.81,21.583,11.084,21.583
"PladumEVm040058",41.42,42.058,41.259,41.42
"PladumEVm040064",11.325,11.883,11.171,11.325
"PladumEVm040067",25.067,30.183,26.843,26.843
"PladumEVm040071",12.104,6.953,24.757,12.104
"PladumEVm040078",12.236,11.271,10.454,11.271
"PladumEVm040118",25.64,22.268,22.549,22.549
"PladumEVm040119",17.022,13.143,16.6,16.6
"PladumEVm040197",42.773,58.615,46.391,46.391
"PladumEVm040199",20.113,18.477,20.007,20.007
"PladumEVm040218",13.949,14.41,20.077,14.41
"PladumEVm040229",7.687,10.312,11.588,10.312
