"","DMSO_2dpa_rep1","DMSO_2dpa_rep2","DMSO_2dpa_rep3","median_DMSO_2dpa"
"PladumEVm021421",1.067,1.557,1.09,1.09
"PladumEVm021423",3.456,2.534,2.853,2.853
"PladumEVm021425",1.942,2.633,2.619,2.619
"PladumEVm021426",2.976,3.995,2.865,2.976
"PladumEVm021428",1.114,1.264,1.449,1.264
"PladumEVm021429",1.216,1.2,1.464,1.216
"PladumEVm021433",47.741,44.888,46.866,46.866
"PladumEVm021434",0.759,1.219,1.556,1.219
"PladumEVm021435",7.016,7.561,8.056,7.561
"PladumEVm021444",1.364,1.739,1.453,1.453
"PladumEVm021449",47.351,59.885,53.759,53.759
"PladumEVm021451",6.277,4.185,3.965,4.185
"PladumEVm021452",236.016,293.543,241.072,241.072
"PladumEVm021453",6.333,7.735,5.503,6.333
"PladumEVm021454",11.434,6.519,7.834,7.834
"PladumEVm021458",1.726,2.352,1.623,1.726
"PladumEVm021461",21.349,20.938,15.943,20.938
"PladumEVm021464",1.103,1.22,1.093,1.103
"PladumEVm021466",1.1,1.028,1.252,1.1
"PladumEVm021472",11.403,11.404,10.725,11.403
"PladumEVm021475",2.281,2.141,1.963,2.141
"PladumEVm021477",1.169,1.004,1.288,1.169
"PladumEVm021481",1.735,1.354,1.447,1.447
"PladumEVm021484",1.453,1.352,0.96,1.352
"PladumEVm021486",8.834,9.742,5.031,8.834
"PladumEVm021488",2.141,1.495,1.231,1.495
"PladumEVm021489",3.459,3.027,10.15,3.459
"PladumEVm021490",10.046,9.812,12.289,10.046
"PladumEVm021494",1.888,2.139,2.58,2.139
"PladumEVm021498",34.047,33.525,31.982,33.525
"PladumEVm021499",4.036,6.42,3.949,4.036
"PladumEVm021500",1.996,2.263,2.616,2.263
"PladumEVm021501",1.329,1.188,1.255,1.255
"PladumEVm021502",7.652,7.183,7.727,7.652
"PladumEVm021504",3.191,2.602,3.16,3.16
"PladumEVm021507",14.256,15.607,16.343,15.607
"PladumEVm021509",2.669,1.995,2.558,2.558
"PladumEVm021516",9.659,13.81,10.361,10.361
"PladumEVm021517",3.084,2.108,2.069,2.108
"PladumEVm021520",2.251,2.383,5.299,2.383
"PladumEVm021525",0.55,1.324,1.166,1.166
"PladumEVm021528",2.835,2.001,2.146,2.146
"PladumEVm021530",12.319,16.305,13.355,13.355
"PladumEVm021531",0.988,1.159,3.737,1.159
"PladumEVm021533",2.752,3.038,3.836,3.038
"PladumEVm021534",1.295,1.354,2.633,1.354
"PladumEVm021536",2.1,1.498,2.875,2.1
"PladumEVm021541",9.192,14.164,14.273,14.164
"PladumEVm021542",13.897,11.024,10.554,11.024
"PladumEVm021545",1.604,1.534,2.68,1.604
"PladumEVm021546",1.089,1.53,1.944,1.53
"PladumEVm021548",3.972,3.826,4.25,3.972
"PladumEVm021552",1.227,1.646,1.187,1.227
"PladumEVm021553",113.388,120.769,106.69,113.388
"PladumEVm021555",421.718,434.213,330.607,421.718
"PladumEVm021556",0.952,1.379,1.171,1.171
"PladumEVm021557",15.424,13.684,14.152,14.152
"PladumEVm021560",3.339,2.55,2.31,2.55
"PladumEVm021561",2.865,3.397,1.219,2.865
"PladumEVm021562",3.367,4,3.58,3.58
"PladumEVm021563",4.48,5.733,7.913,5.733
"PladumEVm021566",2.181,1.395,1.465,1.465
"PladumEVm021578",1.378,1.875,2.631,1.875
"PladumEVm021587",4.738,2.631,4.034,4.034
"PladumEVm021589",1.568,1.996,5.844,1.996
"PladumEVm021591",1.457,1.232,1.903,1.457
"PladumEVm021594",1.733,1.803,5.65,1.803
"PladumEVm021595",2.613,2.429,6.688,2.613
"PladumEVm021598",1.61,0.885,1.62,1.61
"PladumEVm021599",0.538,1.087,1.28,1.087
"PladumEVm021600",2.5,2.844,4.241,2.844
"PladumEVm021601",1.668,2.638,2.593,2.593
"PladumEVm021602",1.26,1.75,1.039,1.26
"PladumEVm021603",0.945,1.706,2.059,1.706
"PladumEVm021606",21.807,20.775,20.758,20.775
"PladumEVm021607",7.335,6.249,7.158,7.158
"PladumEVm021610",2.473,1.826,1.413,1.826
"PladumEVm021612",11.985,15.446,11.573,11.985
"PladumEVm021613",8.325,11.773,8.274,8.325
"PladumEVm021614",9.676,15.433,9.014,9.676
"PladumEVm021617",5.049,4.795,5.06,5.049
"PladumEVm021619",1.345,0.953,1.406,1.345
"PladumEVm021620",9.414,8.256,10.06,9.414
"PladumEVm021621",16.355,13.579,11.671,13.579
"PladumEVm021622",2.147,1.39,5.451,2.147
"PladumEVm021625",1.39,1.546,1.279,1.39
"PladumEVm021626",0.956,1.338,1.139,1.139
"PladumEVm021627",3.702,4.611,5.94,4.611
"PladumEVm021631",8.82,6.727,8.296,8.296
"PladumEVm021632",2.729,4.249,5.258,4.249
"PladumEVm021633",1.672,1.34,1.809,1.672
"PladumEVm021637",23.498,19.907,62.589,23.498
"PladumEVm021640",10.309,13.362,12.094,12.094
"PladumEVm021641",2.459,1.551,8.547,2.459
"PladumEVm021642",1.099,1.066,0.948,1.066
"PladumEVm021644",36.998,30.131,35.513,35.513
"PladumEVm021648",2.155,0.978,1.947,1.947
"PladumEVm021656",30.121,41.231,33.874,33.874
"PladumEVm021660",1.289,0.911,2.237,1.289
"PladumEVm021663",0.353,1.143,1.535,1.143
"PladumEVm021666",2.163,1.307,4.791,2.163
"PladumEVm021670",28.526,31.299,27.44,28.526
"PladumEVm021672",2.791,2.09,4.214,2.791
"PladumEVm021673",2.937,1.841,2.291,2.291
"PladumEVm021674",1.804,1.42,1.468,1.468
"PladumEVm021675",1.252,2.855,1.692,1.692
"PladumEVm021676",1.143,1.757,1.994,1.757
"PladumEVm021682",5.87,6.628,7.139,6.628
"PladumEVm021684",4.072,5.198,3.673,4.072
"PladumEVm021685",6.472,9.572,6.355,6.472
"PladumEVm021686",0.726,1.614,1.768,1.614
"PladumEVm021687",1.623,4.313,4.522,4.313
"PladumEVm021692",5.855,4.708,17.335,5.855
"PladumEVm021693",1.566,0.984,1.709,1.566
"PladumEVm021695",2.82,2.523,6.682,2.82
"PladumEVm021696",3.875,3.788,5.238,3.875
"PladumEVm021697",3.886,3.933,4.384,3.933
"PladumEVm021699",8.937,9.535,8.414,8.937
"PladumEVm021700",9.66,8.091,9.315,9.315
"PladumEVm021701",8.096,7.677,6.349,7.677
"PladumEVm021704",3.404,5.249,4.366,4.366
"PladumEVm021705",5.898,5.455,7.513,5.898
"PladumEVm021706",1.897,2.751,2.687,2.687
"PladumEVm021707",2.092,2.131,2.209,2.131
"PladumEVm021708",4.687,5.04,5.67,5.04
"PladumEVm021709",270.326,285.891,252.406,270.326
"PladumEVm021710",3.132,1.581,1.908,1.908
"PladumEVm021714",1.628,1.385,1.72,1.628
"PladumEVm021717",15.458,17.595,14.304,15.458
"PladumEVm021725",89.594,89.828,76.667,89.594
"PladumEVm021726",1.468,0.87,1.156,1.156
"PladumEVm021733",6.567,4.075,3.806,4.075
"PladumEVm021735",1.805,2.332,6.298,2.332
"PladumEVm021737",1.609,1.048,0.997,1.048
"PladumEVm021739",1.759,2.163,1.722,1.759
"PladumEVm021745",2.934,3.375,3.122,3.122
"PladumEVm021748",1.323,1.156,2.23,1.323
"PladumEVm021750",5.629,4.314,5.467,5.467
"PladumEVm021751",5.153,6.811,3.936,5.153
"PladumEVm021752",5.365,5.864,6.795,5.864
"PladumEVm021753",18.547,21.465,18.693,18.693
"PladumEVm021755",1.179,1.111,1.51,1.179
"PladumEVm021759",2.763,1.522,0.721,1.522
"PladumEVm021760",29.899,38.031,31.192,31.192
"PladumEVm021764",7.813,9.551,3.68,7.813
"PladumEVm021766",3.064,2.448,3.906,3.064
"PladumEVm021767",1.797,1.495,2.369,1.797
"PladumEVm021769",23.739,27.407,25.314,25.314
"PladumEVm021771",10.128,7.879,8.381,8.381
"PladumEVm021772",1.163,1.689,1.2,1.2
"PladumEVm021778",9.963,9.388,9.252,9.388
"PladumEVm021781",1.074,1.355,1.201,1.201
"PladumEVm021782",1.003,1.255,1.368,1.255
"PladumEVm021783",4.099,6.244,6.231,6.231
"PladumEVm021788",2.169,2.756,3.295,2.756
"PladumEVm021790",24.768,22.165,24.446,24.446
"PladumEVm021792",1.555,1.679,1.886,1.679
"PladumEVm021793",1.147,0.77,2.214,1.147
"PladumEVm021800",1.198,0.727,1.113,1.113
"PladumEVm021806",16.961,16.047,15.558,16.047
"PladumEVm021807",1.902,2.003,6.199,2.003
"PladumEVm021813",1.347,1.679,1.368,1.368
"PladumEVm021814",5.255,7.518,5.413,5.413
"PladumEVm021815",2.52,2.22,7.393,2.52
"PladumEVm021818",5.88,7.432,6.036,6.036
"PladumEVm021820",2.193,2.2,3.38,2.2
"PladumEVm021821",6.654,7.252,7.937,7.252
"PladumEVm021822",2.539,2.959,3.085,2.959
"PladumEVm021824",2.923,2.978,3.174,2.978
"PladumEVm021825",5.937,6.105,4.527,5.937
"PladumEVm021826",1.604,1.686,1.931,1.686
"PladumEVm021827",2.236,2.435,1.907,2.236
"PladumEVm021828",20.923,22.369,21.104,21.104
"PladumEVm021830",11.458,13.961,13.368,13.368
"PladumEVm021833",0.81,1.003,1.69,1.003
"PladumEVm021836",1.864,1.348,2.058,1.864
"PladumEVm021837",3.952,3.488,3.911,3.911
"PladumEVm021839",1.547,1.235,1.528,1.528
"PladumEVm021841",1.647,1.835,1.926,1.835
"PladumEVm021843",1.361,1.243,0.884,1.243
"PladumEVm021846",2.16,1.147,1.677,1.677
"PladumEVm021847",1.184,1.196,1.273,1.196
"PladumEVm021848",6.022,5.143,17.376,6.022
"PladumEVm021850",9.452,19.147,10.306,10.306
"PladumEVm021858",1.145,1.032,0.751,1.032
"PladumEVm021859",6.135,5.076,5.113,5.113
"PladumEVm021862",6.986,14.551,13.434,13.434
"PladumEVm021866",2.318,1.601,2.47,2.318
"PladumEVm021867",2.163,1.806,1.799,1.806
"PladumEVm021868",1.631,1.765,2.373,1.765
"PladumEVm021870",1.038,1.082,1.065,1.065
"PladumEVm021871",11.14,10.834,10.914,10.914
"PladumEVm021872",0.957,1.689,1.339,1.339
"PladumEVm021875",1.598,1.796,2.256,1.796
"PladumEVm021876",1.415,1.964,1.562,1.562
"PladumEVm021877",1.044,1.133,1.245,1.133
"PladumEVm021879",1.54,1.509,1.596,1.54
"PladumEVm021881",1.862,1.582,2.108,1.862
"PladumEVm021883",1.112,1.161,1.509,1.161
"PladumEVm021892",11.942,18.395,20.945,18.395
"PladumEVm021895",9.086,8.195,7.041,8.195
"PladumEVm021896",13.048,16.352,9.975,13.048
"PladumEVm021898",4.811,5.503,5.134,5.134
"PladumEVm021904",3.54,4.139,4.632,4.139
"PladumEVm021907",3.804,4.6,3.902,3.902
"PladumEVm021909",1.965,2.013,1.933,1.965
"PladumEVm021910",23.55,31.443,26.016,26.016
"PladumEVm021913",5.449,7.631,8.431,7.631
"PladumEVm021914",2.006,0.921,2.14,2.006
"PladumEVm021916",1.144,1.276,1.241,1.241
"PladumEVm021922",1.045,1.039,1.346,1.045
"PladumEVm021928",1.045,1.43,3.248,1.43
"PladumEVm021931",4.35,5.501,5.803,5.501
"PladumEVm021934",2.466,1.433,4.417,2.466
"PladumEVm021937",7.1,6.726,7.453,7.1
"PladumEVm021942",8.374,8.151,11.37,8.374
"PladumEVm021943",16.493,16.304,17.488,16.493
"PladumEVm021945",6.156,5.136,7.042,6.156
"PladumEVm021946",8.636,7.274,7.802,7.802
"PladumEVm021950",1.503,1.186,2.23,1.503
"PladumEVm021954",119.235,107.246,105.513,107.246
"PladumEVm021955",3.107,3.251,3.412,3.251
"PladumEVm021972",2.37,2.948,3.358,2.948
"PladumEVm021973",3.328,4.908,3.199,3.328
"PladumEVm021975",5.875,4.689,4.833,4.833
"PladumEVm021983",96.646,107.605,96.838,96.838
"PladumEVm021984",2.38,3.416,4.172,3.416
"PladumEVm021987",4.88,3.762,3.531,3.762
"PladumEVm021988",1.481,1.677,2.183,1.677
"PladumEVm021990",124.856,210.274,146.169,146.169
"PladumEVm021993",3.025,3.641,3.023,3.025
"PladumEVm021994",1.865,1.56,1.72,1.72
"PladumEVm021995",10.961,9.274,8.131,9.274
"PladumEVm021996",10.331,11.377,11.825,11.377
"PladumEVm021999",70.037,62.322,63.471,63.471
"PladumEVm022002",1.075,1.57,1.149,1.149
"PladumEVm022003",1.68,1.339,1.632,1.632
"PladumEVm022009",3.949,3.784,3.922,3.922
"PladumEVm022012",3.322,3.809,3.76,3.76
"PladumEVm022014",2.018,1.902,3.288,2.018
"PladumEVm022019",30.038,24.236,25.467,25.467
"PladumEVm022022",7.627,9.74,23.097,9.74
"PladumEVm022027",2.195,1.748,4.865,2.195
"PladumEVm022031",9.821,9.252,24.959,9.821
"PladumEVm022034",4.277,5.476,2.804,4.277
"PladumEVm022035",0.231,1.778,1.524,1.524
"PladumEVm022036",18.075,34.994,38.124,34.994
"PladumEVm022038",6.337,8.2,6.404,6.404
"PladumEVm022039",1.27,2.022,1.927,1.927
"PladumEVm022042",2.917,1.789,1.871,1.871
"PladumEVm022046",6.607,6.185,6.981,6.607
"PladumEVm022047",8.663,7.222,7.732,7.732
"PladumEVm022048",1.903,1.977,1.834,1.903
"PladumEVm022049",8.356,6.71,7.576,7.576
"PladumEVm022051",6.228,5.741,6.165,6.165
"PladumEVm022053",0.545,1.1,1.225,1.1
"PladumEVm022054",20.121,49.134,16.924,20.121
"PladumEVm022055",3.847,3.028,4.377,3.847
"PladumEVm022057",3.587,3.461,11.616,3.587
"PladumEVm022058",4.408,3.221,3.38,3.38
"PladumEVm022062",2.52,1.753,6.956,2.52
"PladumEVm022065",7.148,8.581,7.812,7.812
"PladumEVm022067",1.322,1.073,0.832,1.073
"PladumEVm022068",3.581,3.727,4.477,3.727
"PladumEVm022069",0.583,2.438,1.501,1.501
"PladumEVm022070",3.396,2.292,1.928,2.292
"PladumEVm022071",8.353,11.142,9.482,9.482
"PladumEVm022074",1.283,1.34,1.438,1.34
"PladumEVm022076",8.235,9.337,10.377,9.337
"PladumEVm022078",3.072,3.566,3.305,3.305
"PladumEVm022079",14.746,18.238,14.051,14.746
"PladumEVm022082",2.958,3.074,3.579,3.074
"PladumEVm022083",1.831,1.777,4.782,1.831
"PladumEVm022090",3.402,2.936,8.835,3.402
"PladumEVm022093",1.304,1.086,2.542,1.304
"PladumEVm022096",8.004,7.074,8.878,8.004
"PladumEVm022103",6.899,5.863,6.28,6.28
"PladumEVm022107",7.27,7.977,6.6,7.27
"PladumEVm022114",5.193,5.128,4.83,5.128
"PladumEVm022115",6.476,5.704,7.6,6.476
"PladumEVm022119",6.39,7.575,4.395,6.39
"PladumEVm022120",2.131,3.292,4.084,3.292
"PladumEVm022121",6.241,6.603,4.447,6.241
"PladumEVm022122",1.074,2.21,1.435,1.435
"PladumEVm022124",4.626,4.673,2.222,4.626
"PladumEVm022126",1.302,3.696,2.854,2.854
"PladumEVm022128",0.808,2.041,1.478,1.478
"PladumEVm022129",1.422,2.267,2.736,2.267
"PladumEVm022130",25.312,27.447,29.858,27.447
"PladumEVm022132",3.087,3.654,4.212,3.654
"PladumEVm022133",18.921,17.554,19.263,18.921
"PladumEVm022134",1.675,1.147,1.23,1.23
"PladumEVm022135",17.65,13.68,16.329,16.329
"PladumEVm022136",3.343,3.458,2.422,3.343
"PladumEVm022137",1.009,0.825,1.179,1.009
"PladumEVm022138",2.858,3.424,2.67,2.858
"PladumEVm022140",2.704,2.541,3.281,2.704
"PladumEVm022146",1.005,1.217,2.504,1.217
"PladumEVm022147",1.44,1.129,1.767,1.44
"PladumEVm022148",2.053,1.757,5.878,2.053
"PladumEVm022153",2.48,1.946,5.175,2.48
"PladumEVm022159",3.134,2.346,3.27,3.134
"PladumEVm022169",29.94,55.233,37.28,37.28
"PladumEVm022173",85.81,106.986,82.014,85.81
"PladumEVm022176",9.971,16.793,12.178,12.178
"PladumEVm022177",39.277,39.859,37.336,39.277
"PladumEVm022178",13.902,14.513,13.522,13.902
"PladumEVm022180",21.066,21.919,59.179,21.919
"PladumEVm022181",104.608,147.315,113.853,113.853
"PladumEVm022183",4.114,2.929,3.679,3.679
"PladumEVm022184",6.278,5.538,5.72,5.72
"PladumEVm022186",5.5,9.168,6.041,6.041
"PladumEVm022192",29.215,34.726,24.768,29.215
"PladumEVm022194",1.578,0.922,1.411,1.411
"PladumEVm022196",3.173,1.856,5.752,3.173
"PladumEVm022199",1.447,1.146,1.207,1.207
"PladumEVm022200",35.29,33.641,34.537,34.537
"PladumEVm022202",2.168,2.605,2.316,2.316
"PladumEVm022203",10.187,9.051,9.034,9.051
"PladumEVm022204",1.219,1.074,1.244,1.219
"PladumEVm022205",4.439,2.93,3.537,3.537
"PladumEVm022206",1.019,1.135,0.695,1.019
"PladumEVm022207",5.51,6.955,5.332,5.51
"PladumEVm022210",1.321,2.957,1.978,1.978
"PladumEVm022211",2.295,3.321,2.231,2.295
"PladumEVm022212",1.718,2.728,2.225,2.225
"PladumEVm022215",19.294,17.635,20.209,19.294
"PladumEVm022218",5.47,7.63,6.371,6.371
"PladumEVm022219",1.117,0.61,1.307,1.117
"PladumEVm022221",1.73,2.461,2.157,2.157
"PladumEVm022222",2.709,3.551,3.679,3.551
"PladumEVm022223",1.302,1.441,1.513,1.441
"PladumEVm022229",3.202,4.835,3.336,3.336
"PladumEVm022232",1.871,1.511,2.353,1.871
"PladumEVm022240",4.067,2.011,2.156,2.156
"PladumEVm022245",1.131,1.3,3.77,1.3
"PladumEVm022248",3.254,2.619,2.585,2.619
"PladumEVm022249",190.831,203.7,157.757,190.831
"PladumEVm022252",712.259,764.516,770.3,764.516
"PladumEVm022253",2.289,2.795,2.711,2.711
"PladumEVm022254",1.264,1.501,1.033,1.264
"PladumEVm022256",1.88,3.166,1.964,1.964
"PladumEVm022258",2.231,2.777,2.851,2.777
"PladumEVm022259",2.279,1.566,1.911,1.911
"PladumEVm022260",2.207,2.661,2.234,2.234
"PladumEVm022261",1.107,1.326,1.219,1.219
"PladumEVm022262",4.823,6.707,4.561,4.823
"PladumEVm022264",16.485,17.091,16.934,16.934
"PladumEVm022265",2.613,2.696,3.126,2.696
"PladumEVm022266",21.639,20.979,19.932,20.979
"PladumEVm022268",1.956,2.076,2.371,2.076
"PladumEVm022271",2.244,1.869,2.418,2.244
"PladumEVm022272",2.64,4.63,3.567,3.567
"PladumEVm022274",0.923,1.271,1.237,1.237
"PladumEVm022277",2.755,1.291,1.979,1.979
"PladumEVm022283",3.269,4.044,4.292,4.044
"PladumEVm022284",7.812,6.22,22.088,7.812
"PladumEVm022286",5.615,5.523,5.003,5.523
"PladumEVm022287",11.248,12.444,10.817,11.248
"PladumEVm022289",1.023,0.964,1.105,1.023
"PladumEVm022292",1.388,0.901,3.955,1.388
"PladumEVm022293",20.855,22.002,55.063,22.002
"PladumEVm022294",1.668,0.866,4.759,1.668
"PladumEVm022295",4.905,3.969,4.033,4.033
"PladumEVm022299",26.009,20.687,22.742,22.742
"PladumEVm022315",3.372,3.877,2.853,3.372
"PladumEVm022316",1.39,0.459,1.747,1.39
"PladumEVm022325",4.896,6.641,4.402,4.896
"PladumEVm022326",1.116,1.196,5.773,1.196
"PladumEVm022329",2.748,2.09,2.146,2.146
"PladumEVm022332",24.17,52.534,35.713,35.713
"PladumEVm022333",1.16,1.072,0.824,1.072
"PladumEVm022337",1.527,1.95,2.168,1.95
"PladumEVm022342",6.167,6.136,5.152,6.136
"PladumEVm022343",167.818,165.114,141.191,165.114
"PladumEVm022345",5.602,5.074,14.592,5.602
"PladumEVm022346",2.642,3.926,3.153,3.153
"PladumEVm022347",4.572,2.168,1.472,2.168
"PladumEVm022348",14.048,13.38,15.938,14.048
"PladumEVm022349",1.572,1.733,1.669,1.669
"PladumEVm022350",38.577,21.659,27.78,27.78
"PladumEVm022351",1.958,2.679,5.636,2.679
"PladumEVm022353",4.085,5.161,4.882,4.882
"PladumEVm022357",2.296,2.006,2.119,2.119
"PladumEVm022360",2.117,1.837,2.72,2.117
"PladumEVm022362",7.462,8.934,8.276,8.276
"PladumEVm022364",3.375,2.698,3.961,3.375
"PladumEVm022366",12.584,11.34,12.504,12.504
"PladumEVm022367",1.811,0.887,4.402,1.811
"PladumEVm022371",1.389,1.099,1.8,1.389
"PladumEVm022373",1.613,3.529,4.027,3.529
"PladumEVm022377",1.303,0.898,1.329,1.303
"PladumEVm022378",1.76,0.774,1.103,1.103
"PladumEVm022384",1.388,0.795,1.626,1.388
"PladumEVm022400",4.548,3.886,5.331,4.548
"PladumEVm022401",2.434,2.321,2.306,2.321
"PladumEVm022405",2.514,2.93,2.943,2.93
"PladumEVm022407",1.621,1.224,0.977,1.224
"PladumEVm022408",4.091,4.801,4.516,4.516
"PladumEVm022409",11.011,11.32,12.805,11.32
"PladumEVm022411",1.063,1.913,0.795,1.063
"PladumEVm022412",6.81,7.94,9.51,7.94
"PladumEVm022414",1.251,0.957,1.648,1.251
"PladumEVm022415",34.885,65.355,58.825,58.825
"PladumEVm022421",1.571,0.538,1.286,1.286
"PladumEVm022423",0.891,2.154,2.031,2.031
"PladumEVm022426",7,4.092,5.19,5.19
"PladumEVm022427",1.911,1.068,1.297,1.297
"PladumEVm022431",7.787,7.181,6.399,7.181
"PladumEVm022433",2.199,2.069,6.305,2.199
"PladumEVm022434",1.801,3.31,2.59,2.59
"PladumEVm022439",5.481,4.987,6.397,5.481
"PladumEVm022442",9.202,9.801,11.627,9.801
"PladumEVm022443",6.233,6.348,6.295,6.295
"PladumEVm022446",1.54,2.032,1.622,1.622
"PladumEVm022453",64.867,70.77,60.565,64.867
"PladumEVm022457",0.442,1.438,2.094,1.438
"PladumEVm022461",5.66,6.718,6.378,6.378
"PladumEVm022462",18.07,18.787,49.75,18.787
"PladumEVm022463",0.609,1.559,1.421,1.421
"PladumEVm022473",12.831,16.066,11.294,12.831
"PladumEVm022476",25.695,27.129,23.812,25.695
"PladumEVm022478",5.582,6.023,3.419,5.582
"PladumEVm022484",6.242,6.989,6.706,6.706
"PladumEVm022486",2.719,1.586,0.785,1.586
"PladumEVm022487",8.237,12.34,11.381,11.381
"PladumEVm022491",1.257,0.985,2.939,1.257
"PladumEVm022492",7.884,3.999,3.951,3.999
"PladumEVm022493",70.5,77.068,68.021,70.5
"PladumEVm022494",1.56,2.537,1.923,1.923
"PladumEVm022495",1.538,1.974,1.643,1.643
"PladumEVm022500",11.076,6.928,11.09,11.076
"PladumEVm022502",7.762,7.754,8.424,7.762
"PladumEVm022507",3.896,4.285,3.615,3.896
"PladumEVm022514",7.752,7.944,6.805,7.752
"PladumEVm022517",4.333,3.987,4.853,4.333
"PladumEVm022518",1.711,1.771,1.801,1.771
"PladumEVm022520",1.827,1.531,1.665,1.665
"PladumEVm022523",6.311,2.978,3.225,3.225
"PladumEVm022527",15.773,15.746,13.293,15.746
"PladumEVm022528",1.417,0.839,1.113,1.113
"PladumEVm022529",1.662,1.779,1.75,1.75
"PladumEVm022530",1.102,1.135,1.891,1.135
"PladumEVm022534",1.346,1.899,1.202,1.346
"PladumEVm022542",4.074,2.814,3.89,3.89
"PladumEVm022553",8.855,11.773,10.729,10.729
"PladumEVm022554",6.673,4.652,5.504,5.504
"PladumEVm022557",0.543,1.166,18.034,1.166
"PladumEVm022559",4.099,1.813,3.327,3.327
"PladumEVm022563",1.078,0.743,2.255,1.078
"PladumEVm022565",18.835,23.78,18.651,18.835
"PladumEVm022573",3.332,2.5,2.133,2.5
"PladumEVm022574",1.876,1.965,1.067,1.876
"PladumEVm022578",1.868,2.71,2.025,2.025
"PladumEVm022583",1.062,1.334,1.197,1.197
"PladumEVm022585",3.343,3.531,3.286,3.343
"PladumEVm022587",0.987,1.355,1.723,1.355
"PladumEVm022588",7.874,4.97,8.593,7.874
"PladumEVm022590",10.17,9.737,9.497,9.737
"PladumEVm022592",6.318,5.981,6.174,6.174
"PladumEVm022594",6.239,11.997,7.658,7.658
"PladumEVm022596",11.222,8.781,10.358,10.358
"PladumEVm022597",1.006,0.943,1.228,1.006
"PladumEVm022598",1.724,1.578,1.91,1.724
"PladumEVm022599",51.037,55.583,55.825,55.583
"PladumEVm022600",9.746,11.005,7.755,9.746
"PladumEVm022603",2.825,3.535,3.505,3.505
"PladumEVm022606",2.132,2.154,2.556,2.154
"PladumEVm022607",0.846,1.13,1.25,1.13
"PladumEVm022608",2.432,2.296,2.738,2.432
"PladumEVm022609",0.759,1.06,2.398,1.06
"PladumEVm022613",1.637,1.583,1.585,1.585
"PladumEVm022618",705.35,770.092,746.543,746.543
"PladumEVm022625",2.26,1.595,2.419,2.26
"PladumEVm022627",1.297,4.196,5.835,4.196
"PladumEVm022630",1.323,1.339,1.626,1.339
"PladumEVm022632",1.086,1.847,0.561,1.086
"PladumEVm022633",4.536,5.812,5.049,5.049
"PladumEVm022634",24.457,25.369,19.676,24.457
"PladumEVm022635",1.282,3.521,4.098,3.521
"PladumEVm022637",10.801,11.603,9.447,10.801
"PladumEVm022640",1.43,1.178,0.993,1.178
"PladumEVm022647",1.934,2.306,1.555,1.934
"PladumEVm022648",3.099,3.122,3.389,3.122
"PladumEVm022649",2.285,2.982,3.34,2.982
"PladumEVm022650",1.56,1.551,1.929,1.56
"PladumEVm022653",13.384,19.566,20.512,19.566
"PladumEVm022654",5.941,5.039,5.26,5.26
"PladumEVm022659",1.748,1.432,1.972,1.748
"PladumEVm022665",1.349,1.119,1.29,1.29
"PladumEVm022671",5.098,4.343,3.686,4.343
"PladumEVm022672",7.135,8.193,7.327,7.327
"PladumEVm022675",8.771,9.174,9.358,9.174
"PladumEVm022678",2.405,2.182,2.514,2.405
"PladumEVm022680",2.4,2.147,2.804,2.4
"PladumEVm022684",3.324,3.222,3.432,3.324
"PladumEVm022685",3.235,3.798,4.673,3.798
"PladumEVm022686",2.625,3.397,3.265,3.265
"PladumEVm022687",30.571,29.002,33.016,30.571
"PladumEVm022697",2.707,3.744,7.399,3.744
"PladumEVm022700",1.817,1.618,1.613,1.618
"PladumEVm022701",2.333,3.218,2.628,2.628
"PladumEVm022704",9.052,7.985,6.789,7.985
"PladumEVm022705",3.558,5.769,4.709,4.709
"PladumEVm022706",3.065,5.649,3.19,3.19
"PladumEVm022708",2.766,4.753,2.31,2.766
"PladumEVm022710",2.982,2.033,7.19,2.982
"PladumEVm022711",4.402,2.638,4.28,4.28
"PladumEVm022712",10.202,15.114,11.037,11.037
"PladumEVm022713",1.002,1.25,1.148,1.148
"PladumEVm022714",2.174,2.008,2.05,2.05
"PladumEVm022716",42.414,51.577,41.523,42.414
"PladumEVm022717",3.504,3.513,3.773,3.513
"PladumEVm022721",0.779,2.507,1.791,1.791
"PladumEVm022722",25.04,28.965,24.884,25.04
"PladumEVm022723",2.254,2.71,3.314,2.71
"PladumEVm022724",6.579,7.783,7.291,7.291
"PladumEVm022726",1.851,2.457,1.734,1.851
"PladumEVm022727",3.212,2.248,2.992,2.992
"PladumEVm022731",5.874,5.182,6.283,5.874
"PladumEVm022735",2.851,2.268,2.856,2.851
"PladumEVm022736",2.252,3.072,2.3,2.3
"PladumEVm022737",1.932,1.379,2.075,1.932
"PladumEVm022739",0.707,1.29,1.051,1.051
"PladumEVm022740",5.656,6.75,5.951,5.951
"PladumEVm022743",11.976,12.773,11.339,11.976
"PladumEVm022744",1.731,1.769,2.74,1.769
"PladumEVm022748",177.461,207.067,161.413,177.461
"PladumEVm022755",2.485,2.039,1.773,2.039
"PladumEVm022759",2.553,3.207,7.674,3.207
"PladumEVm022760",6.115,7.506,4.617,6.115
"PladumEVm022762",3.733,2.954,3.626,3.626
"PladumEVm022765",16.112,17.638,17.298,17.298
"PladumEVm022767",1.883,1.979,1.854,1.883
"PladumEVm022768",1.846,1.569,1.685,1.685
"PladumEVm022772",2.353,2.321,6.713,2.353
