""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm002651"	-1.85408015269591	7.2101210080864	30.8138049317682	2.84010238345875e-08	4.77613066757094e-06
"PladumEVm045314"	1.62512590413815	1.83236568896994	30.8095553181269	2.84632869119624e-08	4.77613066757094e-06
"PladumEVm001794"	1.01220861813586	3.57400805808127	30.8022855590635	2.8570116761279e-08	4.77613066757094e-06
"PladumEVm009611"	1.64691467933896	2.36617624213237	30.7650606073918	2.91234681557958e-08	4.84545168521595e-06
"PladumEVm035393"	1.49231374491949	3.94181889112912	30.6064706146654	3.16037987809479e-08	5.23319964742909e-06
"PladumEVm030102"	-1.58799633250844	3.21571029138521	30.5875126354986	3.19141204970488e-08	5.25965781153957e-06
"PladumEVm096527"	2.31731970871526	1.60595640531447	30.5110897894541	3.31963459608107e-08	5.44529169729937e-06
"PladumEVm033948"	-2.82994937049815	-0.244826167099465	30.4367267596851	3.44935392693752e-08	5.6316344323958e-06
"PladumEVm029034"	1.86667108878878	0.907231470616543	30.4048563240692	3.50649215543919e-08	5.69829439157627e-06
"PladumEVm010722"	1.36556746764081	1.5136270371455	30.353875976481	3.59986928775538e-08	5.8229552335595e-06
"PladumEVm014868"	-1.0314860971822	3.19710721583766	30.3245345958517	3.6547371392359e-08	5.88446363630245e-06
"PladumEVm003598"	1.09360742096864	2.1145475407513	30.2916092529568	3.71730513805759e-08	5.95774881736671e-06
"PladumEVm014553"	-1.36452660107996	1.95435894200344	30.2557344729312	3.78670021639843e-08	6.04125656898378e-06
"PladumEVm010505"	-1.05708944451701	3.33495410961127	30.2468097903428	3.80416451428244e-08	6.041531998387e-06
"PladumEVm103662"	-1.03212038053271	3.13826350788525	30.1973631668364	3.9023966574064e-08	6.16949487842181e-06
"PladumEVm084685"	1.81630224525687	1.77623592105601	30.1866991768757	3.92391297322671e-08	6.17556735907964e-06
"PladumEVm037582"	-1.11994688090318	4.9263035004632	30.0867050588436	4.13153973231302e-08	6.47317787925044e-06
"PladumEVm013656"	-1.00984856522667	4.03272058880539	30.0399512066441	4.23236067610216e-08	6.60153793135417e-06
"PladumEVm045815"	-1.3599015857315	4.77166170968202	30.0003995871837	4.31957283458249e-08	6.70762467855456e-06
"PladumEVm017376"	-1.15819216851062	2.15106616832881	29.9364998334571	4.46429355227473e-08	6.90167931074897e-06
"PladumEVm021530"	-1.03375768205525	4.39852633373178	29.9256223604856	4.48940838319868e-08	6.90993125553211e-06
"PladumEVm048444"	-3.13504774681967	1.32163278506162	29.9052078897833	4.53692580126039e-08	6.95244081448408e-06
"PladumEVm061131"	1.22744110762692	3.71264726568559	29.8886783436004	4.57576946766526e-08	6.98134538998936e-06
"PladumEVm093770"	-1.51676695000505	5.47561138572201	29.8373990709762	4.69840637623686e-08	7.1063904926121e-06
"PladumEVm010396"	-1.30638792115804	2.04409993620547	29.8200701966135	4.74058933427308e-08	7.11605517659141e-06
"PladumEVm018355"	1.08641095571599	2.77475861237881	29.7666080218484	4.87313622749322e-08	7.2761754979652e-06
"PladumEVm019313"	1.33961955520482	1.40603819914466	29.6126189795373	5.27603395170691e-08	7.84422766973139e-06
"PladumEVm006232"	1.24379692667194	2.43846180799663	29.4008526074629	5.88517450609832e-08	8.71280135883767e-06
"PladumEVm085768"	-1.47011167894233	1.55828170373109	29.3696088318804	5.98082604894927e-08	8.81704984490459e-06
"PladumEVm010829"	1.36388283093241	2.31934745882803	29.2716246743742	6.29102112076524e-08	9.23537760245449e-06
"PladumEVm074708"	1.12249296301409	3.92827828829536	29.2502021586979	6.36095895908973e-08	9.29897678124001e-06
"PladumEVm019772"	1.34973116479662	3.71904958988547	29.1802959064518	6.59464580492833e-08	9.56437236759628e-06
"PladumEVm009286"	-1.11291652064684	4.88252320497455	29.179530465371	6.59725161163944e-08	9.56437236759628e-06
"PladumEVm096547"	-1.80871360160079	4.01550101658834	29.1557942728568	6.67857128649951e-08	9.64225628838869e-06
"PladumEVm121804"	1.28058393064737	2.86676295950497	29.0807020611239	6.94250960229557e-08	9.98207172817304e-06
"PladumEVm045587"	-1.10767963834715	4.9168413391303	28.9723344300479	7.34193970915264e-08	1.05131160450035e-05
"PladumEVm034553"	-1.02713515047295	3.07888509780005	28.9564674465154	7.40232534360441e-08	1.05563202114365e-05
"PladumEVm046679"	1.2350773855224	3.21103661336438	28.8665947032825	7.75387162780507e-08	1.10127040977188e-05
"PladumEVm008993"	1.02995091378636	3.09642335018244	28.712129184501	8.39761222709417e-08	1.18787114818803e-05
"PladumEVm035205"	-1.95038588110406	1.60636889853371	28.6919023163689	8.48578225257878e-08	1.19550300855988e-05
