""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm068939"	1.16453839954771	1.69059408672028	13.3610028572457	0.000256910889236712	0.00531765969137529
"PladumEVm020915"	-2.02474230783073	0.77997100123027	13.3447471585121	0.000259147496565986	0.00535730866961848
"PladumEVm054616"	1.85862870648757	1.68436510746991	13.343741978576	0.000259286440949222	0.00535730866961848
"PladumEVm012671"	1.91122377071777	1.26668343676008	13.3401724030787	0.000259780464599825	0.00536434376634355
"PladumEVm086070"	-1.97623135389333	2.44523457984727	13.3307581641223	0.000261087935920844	0.00538635730358017
"PladumEVm007892"	1.08764077197484	2.78457426090893	13.3302776455142	0.000261154849087404	0.00538635730358017
"PladumEVm042755"	1.41613258694584	3.75457331260284	13.3168286822051	0.000263034672224704	0.00541873137550644
"PladumEVm011208"	2.20572557569654	-0.237683831888932	13.3082792903511	0.000264236744596932	0.00544028734205788
"PladumEVm088400"	-4.89169589648909	0.0722728763406204	13.3050533898911	0.0002646917542052	0.00544644593649911
"PladumEVm060413"	2.2589419224581	0.579026130533353	13.2911095083803	0.000266667625197193	0.00548387295866082
"PladumEVm018480"	1.44749624707253	2.04301797129382	13.2689272542998	0.000269841572055451	0.00554489311816651
"PladumEVm106149"	-2.45025436709748	-0.198092214878638	13.2625168878742	0.000270765871610486	0.00555833653830715
"PladumEVm025367"	1.00143288440891	4.81290699256379	13.2606359167597	0.00027103769067189	0.00556064936839997
"PladumEVm012563"	1.20752936143893	3.23515228345711	13.2436911967684	0.00027349880525007	0.00560455997456433
"PladumEVm042118"	1.42553547849904	4.26011192941635	13.2327320987117	0.000275102529583452	0.00563081855952913
"PladumEVm090333"	-1.5331405304339	3.89271273074834	13.2223190233028	0.000276635132569867	0.00565887289043242
"PladumEVm055053"	-1.99783747889377	3.91007920272419	13.2202197598842	0.00027694514440902	0.00566189959070026
"PladumEVm046225"	-1.74482858996782	1.12578451186914	13.215615289052	0.000277626343506175	0.00567250690980249
"PladumEVm031871"	1.28298129920673	3.71799948267239	13.1971669857183	0.000280372623541319	0.0057252712413268
"PladumEVm008807"	2.02033641346794	-0.018538055812645	13.1883159186369	0.000281699929914512	0.00574901510004857
"PladumEVm036283"	1.21700020358523	4.83295817919895	13.18205820909	0.000282642156890837	0.00576487701086336
