""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm110132"	0.459103154198742	1.20652817596334	1.56617697255879	0.210763079709228	0.559093211940608
"PladumEVm006624"	0.735389326521675	-0.0794583428508138	1.56607392068224	0.210778092895666	0.559093211940608
"PladumEVm022407"	0.585032638315116	0.645314449352346	1.56571595284089	0.210830253546974	0.559116745513346
"PladumEVm015697"	0.314018414575487	4.17178873961817	1.56568745139132	0.210834407242873	0.559116745513346
"PladumEVm034796"	0.300585449996696	3.39838376212107	1.56568356928596	0.210834973014063	0.559116745513346
"PladumEVm038272"	0.476067232900913	1.90270896775849	1.56510361790606	0.210919514325665	0.559272810085924
"PladumEVm054726"	-0.326145284690495	3.09062604211859	1.56500838450072	0.210933400635346	0.559272810085924
"PladumEVm024096"	0.474522729615572	1.62314313126225	1.5649504821291	0.210941844108655	0.559272810085924
"PladumEVm017112"	-1.04497278048399	0.814910990197089	1.56472430434429	0.210974829776595	0.559317822108238
"PladumEVm098179"	1.52881353801513	-0.0394767186383552	1.56439314482617	0.211023136965398	0.559393368753633
"PladumEVm042680"	-0.807130457432945	1.04619993997149	1.56430945487113	0.211035347134767	0.559393368753633
"PladumEVm012283"	0.626224116120913	0.54469351097627	1.56411284846296	0.211064034846667	0.559426969618243
"PladumEVm012104"	0.522678823253419	0.381044763098896	1.56386900650867	0.211099621329558	0.559441170667945
"PladumEVm009528"	-0.299000411779959	4.20719192658385	1.56381772044852	0.211107106962125	0.559441170667945
"PladumEVm094553"	-1.10917939575256	0.753688272021365	1.56374700820699	0.211117428525626	0.559441170667945
"PladumEVm064893"	-0.448853373434163	2.99064144800838	1.56314665261166	0.211205083972949	0.559631004772552
"PladumEVm083021"	-1.73185889374352	-0.32621525810806	1.56291711143031	0.211238609738227	0.559647780143218
"PladumEVm049058"	-0.661832497044302	0.863353520340807	1.56288397023734	0.211243450714925	0.559647780143218
"PladumEVm052669"	-0.403450558510674	3.31431984402819	1.56252720721181	0.211295571880175	0.559739816967229
"PladumEVm002087"	-0.463384057336491	3.05710035485814	1.56234114868772	0.211322760083043	0.559739816967229
"PladumEVm008265"	0.295335532604007	5.4545806506255	1.56231725294898	0.211326252199969	0.559739816967229
"PladumEVm025386"	-0.617229389268979	2.37558669948525	1.56165906159597	0.211422467016931	0.559952211575542
