"","DMSO_1dpa_rep1","DMSO_1dpa_rep2","DMSO_1dpa_rep3","median_DMSO_1dpa"
"PladumEVm039020",59.214,45.257,96.683,59.214
"PladumEVm039021",6.668,6.415,6.512,6.512
"PladumEVm039024",3.757,10.938,6.43,6.43
"PladumEVm039031",16.789,34.194,26.199,26.199
"PladumEVm039032",6.723,2.84,5.764,5.764
"PladumEVm039041",9.806,10.904,14.14,10.904
"PladumEVm039061",6.949,5.968,8.117,6.949
"PladumEVm039066",6.035,11.111,8.553,8.553
"PladumEVm039071",16.025,10.31,12.901,12.901
"PladumEVm039072",5.277,5.687,4.748,5.277
"PladumEVm039122",0.513,8.685,24.63,8.685
"PladumEVm039128",351.309,695.391,441.176,441.176
"PladumEVm039136",7.568,20.517,13.508,13.508
"PladumEVm039154",21.478,14.641,18.299,18.299
"PladumEVm039162",94.22,235.873,153.153,153.153
"PladumEVm039175",156.914,460.531,341.25,341.25
"PladumEVm039189",13.444,12.59,13.342,13.342
"PladumEVm039193",7.209,6.187,5.955,6.187
"PladumEVm039205",2.4,7.952,8.421,7.952
"PladumEVm039206",10.434,10.332,10.623,10.434
"PladumEVm039217",15.192,15.601,18.223,15.601
"PladumEVm039222",5.172,5.227,5.947,5.227
"PladumEVm039224",8.431,15.928,17.196,15.928
"PladumEVm039225",7.415,5.725,6.433,6.433
"PladumEVm039229",7.172,7.479,6.853,7.172
"PladumEVm039232",7.38,7.422,7.489,7.422
"PladumEVm039233",36.343,60.434,30.203,36.343
"PladumEVm039240",55.205,33.284,48.052,48.052
"PladumEVm039243",9.033,4.298,9.474,9.033
"PladumEVm039246",7.035,6.182,7.37,7.035
"PladumEVm039298",1.61,18.066,34.175,18.066
"PladumEVm039318",140.845,182.727,200.361,182.727
"PladumEVm039330",27.853,26.269,32.175,27.853
"PladumEVm039338",11.699,3.116,5.213,5.213
"PladumEVm039356",8.125,5.442,6.137,6.137
"PladumEVm039365",12.507,18.391,17.37,17.37
"PladumEVm039369",8.273,7.76,8.563,8.273
"PladumEVm039370",9.195,15.9,14.583,14.583
"PladumEVm039387",10.592,9.781,8.27,9.781
"PladumEVm039389",35.737,44.151,42.298,42.298
"PladumEVm039403",6.071,6.168,7.74,6.168
"PladumEVm039413",8.969,9.029,9.518,9.029
"PladumEVm039420",9.124,8.749,8.488,8.749
"PladumEVm039500",24.863,20.267,20.288,20.288
"PladumEVm039502",22.484,29.685,29.479,29.479
"PladumEVm039503",7,7.344,8.709,7.344
"PladumEVm039506",8.141,9.001,8.263,8.263
"PladumEVm039512",5.206,10.052,5.414,5.414
"PladumEVm039523",8.493,26.829,21.646,21.646
"PladumEVm039525",3.584,7.734,10.892,7.734
"PladumEVm039549",39.468,31.757,47.809,39.468
"PladumEVm039551",39.842,37.326,41.526,39.842
"PladumEVm039557",5.183,5.374,5.351,5.351
"PladumEVm039558",85.128,98.141,91.064,91.064
"PladumEVm039559",7.09,5.932,6.562,6.562
"PladumEVm039564",10.43,8.437,11.717,10.43
"PladumEVm039570",86.85,67.188,106.548,86.85
"PladumEVm039571",26.766,38.391,36.974,36.974
"PladumEVm039585",21.97,24.88,23.892,23.892
"PladumEVm039586",5.28,10.078,6.446,6.446
"PladumEVm039659",16.37,18.488,19.407,18.488
"PladumEVm039694",6.37,10.621,12.844,10.621
"PladumEVm039722",2.095,5.22,8.039,5.22
"PladumEVm039729",9.463,10.534,10.138,10.138
"PladumEVm039730",15.087,13.287,20.503,15.087
"PladumEVm039731",5.359,6.751,6.648,6.648
"PladumEVm039745",44.429,40.204,47.347,44.429
"PladumEVm039756",24.22,20.167,30.899,24.22
"PladumEVm039762",5.857,5.199,4.087,5.199
"PladumEVm039842",6.487,6.53,6.568,6.53
"PladumEVm039868",14.236,13.316,14.287,14.236
"PladumEVm039881",121.03,144.288,134.879,134.879
"PladumEVm039886",5.432,6.196,4.948,5.432
"PladumEVm039895",21.391,20.092,21.14,21.14
"PladumEVm039897",18.951,23.82,25.684,23.82
"PladumEVm039898",6.249,4.034,7.111,6.249
"PladumEVm039901",87.921,71.937,102.915,87.921
"PladumEVm039932",4.971,7.201,7.05,7.05
"PladumEVm039934",8.375,7.036,9.831,8.375
"PladumEVm039972",3612.691,3951.257,3553.563,3612.691
"PladumEVm040031",11.366,12.598,14.549,12.598
"PladumEVm040034",8.052,5.995,9.865,8.052
"PladumEVm040038",6.992,17.309,15.108,15.108
"PladumEVm040041",114.719,127.051,215.133,127.051
"PladumEVm040047",62.624,36.512,60.03,60.03
"PladumEVm040049",110.244,135.145,135.268,135.145
"PladumEVm040050",85.909,118.208,111.79,111.79
"PladumEVm040053",32.236,23.61,36.21,32.236
"PladumEVm040058",55.497,47.915,83.431,55.497
"PladumEVm040064",13.759,17.391,14.384,14.384
"PladumEVm040067",26.586,30.861,41.744,30.861
"PladumEVm040078",6.864,11.824,9.974,9.974
"PladumEVm040107",9.314,14.159,13.831,13.831
"PladumEVm040113",7.995,8.133,8.729,8.133
"PladumEVm040118",20.093,18.917,20.702,20.093
"PladumEVm040119",14.065,11.848,14.097,14.065
"PladumEVm040180",10.467,7.241,5.648,7.241
"PladumEVm040197",74.584,94.21,53.545,74.584
"PladumEVm040199",8.836,15.085,10.895,10.895
"PladumEVm040218",21.77,22.928,22.956,22.928
"PladumEVm040229",6.558,8.965,11.018,8.965
"PladumEVm040234",18.617,15.442,21.408,18.617
"PladumEVm040244",11.384,20.76,27.984,20.76
"PladumEVm040245",10.474,20.044,19.609,19.609
"PladumEVm040247",42.675,45.717,34.12,42.675
"PladumEVm040256",4488.694,4295.721,2595.242,4295.721
"PladumEVm040270",9.627,6.604,9.195,9.195
"PladumEVm040273",16.749,10.707,11.561,11.561
"PladumEVm040283",5.805,8.507,8.754,8.507
"PladumEVm040284",2.879,5.52,5.067,5.067
"PladumEVm040365",16.815,18.489,17.937,17.937
"PladumEVm040373",6.111,18.162,21.148,18.162
"PladumEVm040374",10.154,14.514,11.202,11.202
"PladumEVm040385",11.391,3.764,5.934,5.934
"PladumEVm040387",22.503,25.391,25.944,25.391
"PladumEVm040397",6.095,1.848,5.25,5.25
"PladumEVm040398",50.391,59.964,61.907,59.964
"PladumEVm040406",9.554,9.593,8.88,9.554
"PladumEVm040409",4.866,5.998,10.07,5.998
"PladumEVm040414",16.166,14.2,12.043,14.2
"PladumEVm040421",2254.549,3740.488,2612.408,2612.408
"PladumEVm040427",5.556,9.177,5.107,5.556
"PladumEVm040429",94.467,93.705,151.419,94.467
"PladumEVm040440",4.201,7.356,7.452,7.356
"PladumEVm040463",11.552,13.298,12.954,12.954
"PladumEVm040525",14.633,8.863,6.915,8.863
"PladumEVm040537",302.73,402.675,444.175,402.675
"PladumEVm040542",56.186,43.879,45.508,45.508
"PladumEVm040573",18.88,25.135,28.068,25.135
"PladumEVm040587",11.896,6.829,10.206,10.206
"PladumEVm040600",8.941,6.655,6.848,6.848
"PladumEVm040601",17.456,17.025,22.886,17.456
"PladumEVm040605",19.66,17.768,22.165,19.66
"PladumEVm040611",5.646,7.592,6.947,6.947
"PladumEVm040633",7.22,5.673,7.06,7.06
"PladumEVm040711",9.744,14.501,11.366,11.366
"PladumEVm040737",5.341,9.336,10.003,9.336
"PladumEVm040739",12.451,8.733,8.561,8.733
"PladumEVm040747",152.457,231.451,204.424,204.424
"PladumEVm040752",19.486,25.655,30.524,25.655
"PladumEVm040754",15.357,22.472,23.918,22.472
"PladumEVm040756",27.414,37.926,33.806,33.806
"PladumEVm040772",11.227,13.151,18.114,13.151
"PladumEVm040773",24.785,20.177,29.419,24.785
"PladumEVm040777",40.18,46.091,50.132,46.091
"PladumEVm040780",9.879,13.287,19.658,13.287
"PladumEVm040783",8.7,10.468,6.647,8.7
"PladumEVm040788",6.336,16.16,14.79,14.79
"PladumEVm040798",8.845,9.361,7.566,8.845
"PladumEVm040879",8.15,6.122,6.513,6.513
"PladumEVm040893",20.535,50.63,73.223,50.63
"PladumEVm040900",26.461,54.777,53.459,53.459
"PladumEVm040908",8.578,10.696,10.541,10.541
"PladumEVm040909",10.716,21.308,19.757,19.757
"PladumEVm040914",0.377,7.154,8.334,7.154
"PladumEVm040916",8.997,11.384,11.115,11.115
"PladumEVm040943",30.737,33.278,34.731,33.278
"PladumEVm040949",1.29,21.78,31.716,21.78
"PladumEVm040950",22.246,36.512,31.866,31.866
"PladumEVm040963",28.541,41.662,34.954,34.954
"PladumEVm041035",23.452,33.647,18.839,23.452
"PladumEVm041061",548.291,349.901,392.026,392.026
"PladumEVm041062",9.872,7.468,4.187,7.468
"PladumEVm041063",7.423,15.636,20.622,15.636
"PladumEVm041066",7.413,6.468,4.26,6.468
"PladumEVm041081",8.967,7.294,10.574,8.967
"PladumEVm041093",10.38,10.349,11.875,10.38
"PladumEVm041097",11.702,24.654,21.511,21.511
"PladumEVm041099",12.478,9.901,11.674,11.674
"PladumEVm041100",3.903,6.536,6.716,6.536
"PladumEVm041104",15.795,19.584,13.394,15.795
"PladumEVm041106",5.392,6.995,5.073,5.392
"PladumEVm041109",5.199,4.282,5.732,5.199
"PladumEVm041118",50.323,57.308,45.929,50.323
"PladumEVm041123",30.436,38.211,37.805,37.805
"PladumEVm041126",11.205,9.806,8.062,9.806
"PladumEVm041135",7.572,6.108,3.909,6.108
"PladumEVm041141",89.822,77.69,85.866,85.866
"PladumEVm041167",23.803,19.376,30.477,23.803
"PladumEVm041176",5.558,7.216,7.893,7.216
"PladumEVm041240",33.593,30.628,36.046,33.593
"PladumEVm041255",18.186,8.117,13.044,13.044
"PladumEVm041256",4.345,6.218,6.449,6.218
"PladumEVm041272",14.318,17.756,17.436,17.436
"PladumEVm041274",14.617,17.836,16.445,16.445
"PladumEVm041275",6.086,7.134,3.47,6.086
"PladumEVm041277",22.083,17.191,19.503,19.503
"PladumEVm041283",7.694,7.273,7.006,7.273
"PladumEVm041287",20.465,7.575,8.432,8.432
"PladumEVm041297",6.18,7.722,5.041,6.18
"PladumEVm041299",50.031,41.847,43.005,43.005
"PladumEVm041312",20.494,19.816,21.702,20.494
"PladumEVm041316",28.757,34.596,29.852,29.852
"PladumEVm041320",22.965,20.942,22.828,22.828
"PladumEVm041430",8.459,19.577,23.342,19.577
"PladumEVm041435",6.457,4.383,6.281,6.281
"PladumEVm041437",319.029,690.645,425.614,425.614
"PladumEVm041454",18.998,3.871,6.054,6.054
"PladumEVm041460",9.497,2.877,6.296,6.296
"PladumEVm041464",141.195,336.435,481.862,336.435
"PladumEVm041472",3.513,5.585,5.8,5.585
"PladumEVm041480",5.541,4.22,5.709,5.541
"PladumEVm041488",64.55,72.881,90.592,72.881
"PladumEVm041497",6.745,5.856,5.391,5.856
"PladumEVm041513",20.453,19.621,24.304,20.453
"PladumEVm041522",61.997,55.499,56.664,56.664
"PladumEVm041547",8.289,11.359,7.626,8.289
"PladumEVm041579",27.715,44.64,36.699,36.699
"PladumEVm041624",2.878,5.319,6.65,5.319
"PladumEVm041626",1.725,5.675,5.367,5.367
"PladumEVm041644",6.147,5.127,7.197,6.147
"PladumEVm041672",7.545,13.736,8.712,8.712
"PladumEVm041687",17.624,11.678,17.04,17.04
"PladumEVm041701",18.917,15.539,16.026,16.026
"PladumEVm041706",28.869,40.946,40.677,40.677
"PladumEVm041708",14.485,19.035,21.401,19.035
"PladumEVm041709",7.322,7.068,8.161,7.322
"PladumEVm041717",22.673,22.567,28.194,22.673
"PladumEVm041718",7.454,6.616,7.477,7.454
"PladumEVm041719",7.883,4.449,6.168,6.168
"PladumEVm041721",16.137,8.266,16.95,16.137
"PladumEVm041725",6.959,6.492,8.2,6.959
"PladumEVm041726",50.443,44.683,45.957,45.957
"PladumEVm041729",23.332,18.837,20.645,20.645
"PladumEVm041827",19.95,24.816,33.749,24.816
"PladumEVm041828",0.838,16.895,19.742,16.895
"PladumEVm041834",7.176,4.387,5.074,5.074
"PladumEVm041840",22.471,29.54,27.747,27.747
"PladumEVm041841",5.832,9.499,11.071,9.499
"PladumEVm041867",38.296,41.838,49.598,41.838
"PladumEVm041868",9.756,5.937,7.169,7.169
"PladumEVm041873",9.599,11.646,14.836,11.646
"PladumEVm041877",11.561,9.901,18.389,11.561
"PladumEVm041898",15.081,14.328,12.484,14.328
"PladumEVm041914",18.951,20.716,20.006,20.006
"PladumEVm041915",71.487,48.252,63.337,63.337
"PladumEVm041923",13.678,19.159,14.738,14.738
"PladumEVm041931",24.123,27.663,45.51,27.663
"PladumEVm041933",68.095,60.335,67.859,67.859
"PladumEVm042005",15.896,27.097,24.752,24.752
"PladumEVm042032",4.121,9.074,7.079,7.079
"PladumEVm042041",25.677,22.124,17.133,22.124
"PladumEVm042065",5717.472,6426.52,5367.403,5717.472
"PladumEVm042071",12.791,13.328,15.699,13.328
"PladumEVm042075",20.132,11.087,12.93,12.93
"PladumEVm042081",19.606,18.336,23.349,19.606
"PladumEVm042093",9.532,7.855,9.977,9.532
"PladumEVm042103",15.856,15.822,16.166,15.856
"PladumEVm042105",6.709,8.075,11.737,8.075
"PladumEVm042112",4.519,9.865,6.826,6.826
"PladumEVm042118",16.816,17.426,17.488,17.426
"PladumEVm042119",13.65,11.83,16.701,13.65
"PladumEVm042122",20.52,26.802,28.987,26.802
"PladumEVm042141",5.637,3.403,5.024,5.024
"PladumEVm042143",6.014,3.14,7.036,6.014
"PladumEVm042153",75.793,162.6,138.694,138.694
"PladumEVm042154",192.558,174.937,188.719,188.719
"PladumEVm042207",7.363,2.615,7.05,7.05
"PladumEVm042247",6.142,5.03,6.973,6.142
"PladumEVm042261",8.868,10.733,11.822,10.733
"PladumEVm042275",10.546,25.566,28.985,25.566
"PladumEVm042282",33.645,10.824,20.798,20.798
"PladumEVm042284",32.878,14.445,14.835,14.835
"PladumEVm042301",5.031,4.066,5.028,5.028
"PladumEVm042303",9.989,7.489,8.687,8.687
"PladumEVm042304",14.691,5.588,6.882,6.882
"PladumEVm042306",0.234,8.581,10.932,8.581
"PladumEVm042307",68.705,77.765,74.922,74.922
"PladumEVm042309",53.115,41.418,50.826,50.826
"PladumEVm042312",28.109,25.928,37.804,28.109
"PladumEVm042320",26.916,28.667,31.329,28.667
"PladumEVm042325",12.764,12.957,8.611,12.764
"PladumEVm042330",24.165,23.235,30.471,24.165
"PladumEVm042334",54.951,47.371,50.583,50.583
"PladumEVm042341",15.065,13.125,15.639,15.065
"PladumEVm042343",15.63,11.216,13.603,13.603
"PladumEVm042344",10.298,11.295,12.806,11.295
"PladumEVm042349",5.803,23.838,13.283,13.283
"PladumEVm042354",14.676,19.028,29.553,19.028
"PladumEVm042355",6.21,15.345,23.128,15.345
"PladumEVm042358",9.306,9.56,10.316,9.56
"PladumEVm042367",14.7,15.04,14.175,14.7
"PladumEVm042373",5.932,4.037,7.132,5.932
"PladumEVm042439",25.688,25.775,28.923,25.775
"PladumEVm042477",3.97,7.843,6.661,6.661
"PladumEVm042479",37.463,55.264,41.125,41.125
"PladumEVm042481",10.348,10.316,11.49,10.348
"PladumEVm042490",12.687,15.297,17.114,15.297
"PladumEVm042505",7.69,18.344,15.245,15.245
"PladumEVm042511",96.274,116.08,110.191,110.191
"PladumEVm042517",6.419,12.988,14.766,12.988
"PladumEVm042522",0.675,5.194,5.172,5.172
"PladumEVm042533",10.603,10.226,10.936,10.603
"PladumEVm042546",10.505,14.337,11.38,11.38
"PladumEVm042550",7.595,13.659,9.01,9.01
"PladumEVm042556",34.623,34.294,42.843,34.623
"PladumEVm042563",54.266,48.867,57.289,54.266
"PladumEVm042571",10.472,8.773,9.282,9.282
"PladumEVm042575",3.864,5.785,5.864,5.785
"PladumEVm042586",11.271,14.266,15.591,14.266
"PladumEVm042654",7.247,4.245,7.114,7.114
"PladumEVm042679",21.368,15.386,21.74,21.368
"PladumEVm042690",11.104,13.632,13.553,13.553
"PladumEVm042702",10.579,9.691,11.279,10.579
"PladumEVm042721",6.288,11.134,10.125,10.125
"PladumEVm042722",6.239,5.32,7.402,6.239
"PladumEVm042723",47.486,52.652,54.332,52.652
"PladumEVm042732",40.995,34.159,31.46,34.159
"PladumEVm042747",59.593,105.823,95.627,95.627
"PladumEVm042748",9.109,13.724,15.332,13.724
"PladumEVm042755",8.549,8.171,11.791,8.549
"PladumEVm042765",64.304,43.427,56.162,56.162
"PladumEVm042769",3.87,7.69,6.646,6.646
"PladumEVm042773",11.414,8.291,8.137,8.291
"PladumEVm042776",7.186,12.308,9.193,9.193
"PladumEVm042841",0.837,10.932,17.265,10.932
"PladumEVm042848",12.528,12.569,13.35,12.569
"PladumEVm042912",13.31,17.634,18.392,17.634
"PladumEVm042914",35.002,36.186,33.717,35.002
"PladumEVm042915",10.437,10.245,11.364,10.437
"PladumEVm042919",30.205,22.047,34.046,30.205
"PladumEVm042922",10.141,7.86,8.939,8.939
"PladumEVm042947",13.694,12.726,14.18,13.694
"PladumEVm042958",8.27,9.663,9.741,9.663
"PladumEVm042969",9.147,5.351,8.517,8.517
"PladumEVm042979",5.171,5.092,4.957,5.092
"PladumEVm042991",19.209,17.998,24.295,19.209
"PladumEVm043047",29.076,18.644,20.741,20.741
"PladumEVm043055",6.864,4.373,5.354,5.354
"PladumEVm043063",73.382,54.058,64.985,64.985
"PladumEVm043080",36.888,28.182,40.334,36.888
"PladumEVm043083",876.398,854.956,933.449,876.398
"PladumEVm043095",4.093,37.058,89.45,37.058
"PladumEVm043118",14.978,12.706,18.122,14.978
"PladumEVm043129",2.294,36.736,62.795,36.736
"PladumEVm043133",1778.525,925.203,1469.779,1469.779
"PladumEVm043134",43.561,40.415,49.027,43.561
"PladumEVm043161",84.243,82.602,67.627,82.602
"PladumEVm043178",22.277,16.078,21.82,21.82
"PladumEVm043180",10.471,11,9.576,10.471
"PladumEVm043182",7.287,6.074,6.914,6.914
"PladumEVm043184",12.255,16.545,19.052,16.545
"PladumEVm043186",24.549,12.234,15.91,15.91
"PladumEVm043201",6.853,5.751,5.297,5.751
"PladumEVm043204",372.124,279.54,497.619,372.124
"PladumEVm043210",5.416,6.09,6.538,6.09
"PladumEVm043253",9.733,7.862,8.403,8.403
"PladumEVm043287",28.15,22.374,24.378,24.378
"PladumEVm043291",18.831,22.922,25.115,22.922
"PladumEVm043312",9.501,8.665,9.165,9.165
"PladumEVm043318",25.202,17.097,18.635,18.635
"PladumEVm043321",4.61,8.251,10.776,8.251
"PladumEVm043329",2255.712,2239.812,2257.615,2255.712
"PladumEVm043335",15.074,23.172,15.464,15.464
"PladumEVm043339",3.905,6.222,6.518,6.222
"PladumEVm043341",4.756,5.449,6.975,5.449
"PladumEVm043359",8.554,7.592,9.03,8.554
"PladumEVm043365",5.43,11.272,10.907,10.907
"PladumEVm043375",9.744,10.641,12.72,10.641
"PladumEVm043401",69.386,70.339,70.792,70.339
"PladumEVm043402",44.389,37.466,49.045,44.389
"PladumEVm043403",42.871,36.171,36.504,36.504
"PladumEVm043404",5.899,4.317,6.567,5.899
"PladumEVm043417",5.504,3.631,6.39,5.504
"PladumEVm043425",4.339,42.034,92.659,42.034
"PladumEVm043505",5.798,8.778,9.106,8.778
"PladumEVm043517",12.204,12.872,12.593,12.593
"PladumEVm043520",81.294,211.158,97.566,97.566
"PladumEVm043526",33.734,37.496,26.402,33.734
"PladumEVm043528",0.468,12.074,16.526,12.074
"PladumEVm043536",58.679,74.706,61.482,61.482
"PladumEVm043542",18.015,28.472,27.295,27.295
"PladumEVm043545",7.146,8.761,6.619,7.146
"PladumEVm043547",7.574,14.268,10.71,10.71
"PladumEVm043550",17.417,34.588,24.466,24.466
"PladumEVm043556",34.263,50.48,53.502,50.48
"PladumEVm043562",4.827,10.91,9.756,9.756
"PladumEVm043571",30.707,27.378,35.119,30.707
"PladumEVm043573",0.573,9.372,14.676,9.372
"PladumEVm043575",12.46,19.087,17.215,17.215
"PladumEVm043578",7.466,10.19,10.774,10.19
"PladumEVm043579",24.866,15.961,24.493,24.493
"PladumEVm043597",57.341,47.479,69.852,57.341
"PladumEVm043599",0.475,5.05,6.507,5.05
"PladumEVm043600",46.765,36.728,46.092,46.092
"PladumEVm043606",5.456,9.262,7.204,7.204
"PladumEVm043619",5.781,7.965,6.611,6.611
"PladumEVm043625",8.072,11.965,12.796,11.965
"PladumEVm043628",41.033,109.625,91.398,91.398
"PladumEVm043631",3.2,6.498,6.174,6.174
"PladumEVm043634",5.251,11.407,7.966,7.966
"PladumEVm043734",11.083,8.3,6.352,8.3
"PladumEVm043736",10.436,12.641,20.458,12.641
"PladumEVm043745",12.834,15.548,14.9,14.9
"PladumEVm043746",136.859,249.515,270.892,249.515
"PladumEVm043748",19.907,14.526,20.139,19.907
"PladumEVm043750",7.231,7.227,10.106,7.231
"PladumEVm043756",10.645,15.565,15.848,15.565
"PladumEVm043758",19.923,15.566,17.478,17.478
"PladumEVm043761",113.768,290.526,155.661,155.661
"PladumEVm043767",94.44,166.71,186.499,166.71
"PladumEVm043770",479.352,484.019,466.743,479.352
"PladumEVm043771",14.466,20.026,15.99,15.99
"PladumEVm043773",21.914,32.258,27.098,27.098
"PladumEVm043778",4.655,6.165,5.977,5.977
"PladumEVm043791",4.049,6.891,6.783,6.783
"PladumEVm043794",16.609,20.425,15.857,16.609
"PladumEVm043807",9.355,8.478,11.026,9.355
"PladumEVm043809",24.848,25.222,28.376,25.222
"PladumEVm043815",6.863,8.726,8.873,8.726
"PladumEVm043820",6.804,4.35,7.954,6.804
"PladumEVm043825",18.765,17.974,17.013,17.974
"PladumEVm043826",11.622,6.272,6.988,6.988
"PladumEVm043832",43.448,31.437,35.785,35.785
"PladumEVm043834",9.783,10.694,13.657,10.694
"PladumEVm043840",25.025,18.366,26.685,25.025
"PladumEVm043846",5.269,6.056,4.118,5.269
"PladumEVm043930",36.485,43.309,38.796,38.796
"PladumEVm043939",3123.764,3839.374,3119.83,3123.764
"PladumEVm043960",114.062,202.419,174.185,174.185
"PladumEVm043973",178.425,271.361,157.977,178.425
"PladumEVm043989",400.365,290.855,268.542,290.855
"PladumEVm043990",11.51,14.801,14.87,14.801
"PladumEVm044006",6.887,5.529,5.579,5.579
"PladumEVm044010",47.636,33.794,62.493,47.636
"PladumEVm044013",11.082,16.071,9.819,11.082
"PladumEVm044014",16.163,14.02,16.307,16.163
"PladumEVm044015",6.727,9.314,7.388,7.388
"PladumEVm044047",8.231,6.507,5.878,6.507
"PladumEVm044053",10.967,6.494,6.548,6.548
"PladumEVm044161",6.941,10.021,8.845,8.845
"PladumEVm044181",12.718,7.861,11.112,11.112
"PladumEVm044184",13.075,19.504,19.948,19.504
"PladumEVm044185",29.724,46.281,36.014,36.014
"PladumEVm044196",6.357,11.139,12.929,11.139
"PladumEVm044203",8.281,9.038,10.161,9.038
"PladumEVm044216",8.011,7.526,5.801,7.526
"PladumEVm044222",17.83,26.326,18.692,18.692
"PladumEVm044232",85.123,159.03,129.51,129.51
"PladumEVm044233",26.184,22.6,30.704,26.184
"PladumEVm044246",104.177,86.602,86.024,86.602
"PladumEVm044330",2.93,7.257,6.567,6.567
"PladumEVm044366",15.566,28.493,30.529,28.493
"PladumEVm044371",4.975,6.788,11.531,6.788
"PladumEVm044376",16.417,4.001,23.964,16.417
"PladumEVm044383",132.16,120.428,120.59,120.59
"PladumEVm044406",8.672,8.534,15.335,8.672
"PladumEVm044426",136.37,117.41,135.36,135.36
"PladumEVm044435",4.901,8.922,10.993,8.922
"PladumEVm044441",18.317,14.312,13.909,14.312
"PladumEVm044449",9.881,12.637,13.98,12.637
"PladumEVm044456",15.037,10.621,18.494,15.037
"PladumEVm044459",26.55,29.949,32.298,29.949
"PladumEVm044468",23.776,22.299,34.573,23.776
"PladumEVm044485",20.009,15.827,18.575,18.575
"PladumEVm044635",6.769,6.197,7.096,6.769
"PladumEVm044659",24.683,40.232,34.065,34.065
"PladumEVm044660",199.924,150.568,212.251,199.924
"PladumEVm044665",46.94,58.791,67.846,58.791
"PladumEVm044672",43.914,41.511,46.843,43.914
"PladumEVm044677",5.616,6.812,7.719,6.812
"PladumEVm044682",1806.843,1833.99,2300.268,1833.99
"PladumEVm044697",182.289,106.293,67.575,106.293
"PladumEVm044698",33.227,28.03,25.246,28.03
"PladumEVm044699",21.365,13.859,17.806,17.806
"PladumEVm044703",10.8,8.329,9.159,9.159
"PladumEVm044704",13.692,13.205,17.327,13.692
"PladumEVm044707",9.239,5.549,9.487,9.239
"PladumEVm044711",32.462,43.02,38.521,38.521
"PladumEVm044773",5.072,5.275,6.439,5.275
"PladumEVm044790",72.104,96.071,70.717,72.104
"PladumEVm044836",15.489,12.575,21.713,15.489
"PladumEVm044885",19.753,27.019,28.372,27.019
"PladumEVm044887",3.975,6.31,7.008,6.31
"PladumEVm044912",6.489,6.458,6.85,6.489
"PladumEVm044913",5.457,5.086,5.855,5.457
"PladumEVm044914",6.931,11.059,8.241,8.241
"PladumEVm044915",7.173,7.923,4.613,7.173
"PladumEVm044919",7.53,4.926,6.929,6.929
"PladumEVm045030",190.786,199.705,191.473,191.473
"PladumEVm045034",27.13,23.967,27.09,27.09
"PladumEVm045042",7.121,5.287,7.019,7.019
"PladumEVm045052",19.567,22.697,20.874,20.874
"PladumEVm045061",56.294,38.134,41.512,41.512
"PladumEVm045062",45.846,20.658,35.618,35.618
"PladumEVm045063",19.107,20.325,23.015,20.325
"PladumEVm045074",12.673,22.324,19.83,19.83
"PladumEVm045083",2.147,6.128,5.73,5.73
"PladumEVm045100",25.913,53.115,47.733,47.733
"PladumEVm045103",9.698,12.359,13.729,12.359
"PladumEVm045114",9.74,5.964,10.328,9.74
"PladumEVm045117",10.723,9.159,7.689,9.159
"PladumEVm045135",8.795,5.055,4.764,5.055
"PladumEVm045138",81.162,65.149,71.968,71.968
"PladumEVm045141",6.92,5.245,5.282,5.282
"PladumEVm045179",70.59,90.432,62.528,70.59
"PladumEVm045269",3.399,6.636,5.48,5.48
"PladumEVm045289",32.333,33.072,42.134,33.072
"PladumEVm045291",2.145,6.414,5.405,5.405
"PladumEVm045292",399.167,458.424,388.052,399.167
"PladumEVm045301",2.985,5.017,6.006,5.017
"PladumEVm045307",4.697,6.441,5.01,5.01
"PladumEVm045311",27.191,20,23.153,23.153
"PladumEVm045317",28.744,19.246,23.615,23.615
"PladumEVm045319",5.71,5.232,8.281,5.71
"PladumEVm045343",5.8,8.196,10.343,8.196
"PladumEVm045344",69.688,62.213,77.536,69.688
"PladumEVm045367",20.269,16.837,19.753,19.753
"PladumEVm045370",40.447,36.134,39.186,39.186
"PladumEVm045373",13.812,20.888,16.648,16.648
"PladumEVm045375",27.24,15.781,15.71,15.781
"PladumEVm045377",8.604,8.943,8.262,8.604
"PladumEVm045493",82.119,77.353,85.779,82.119
"PladumEVm045496",33.132,19.406,24.16,24.16
"PladumEVm045502",75.961,56.286,73.038,73.038
"PladumEVm045509",9.295,8.642,8.153,8.642
"PladumEVm045529",5.567,8.648,9.286,8.648
"PladumEVm045532",10.385,11.013,12.35,11.013
"PladumEVm045536",63.817,79.981,92.615,79.981
"PladumEVm045566",85.499,170.221,140.364,140.364
"PladumEVm045587",26.823,31.449,41.915,31.449
"PladumEVm045595",53.079,41.93,36.561,41.93
"PladumEVm045637",17.513,9.378,15.499,15.499
"PladumEVm045658",30.989,33.379,28.998,30.989
"PladumEVm045737",15.782,19.499,10.239,15.782
"PladumEVm045741",21.9,16.055,25.308,21.9
"PladumEVm045769",19.425,13.224,13.311,13.311
"PladumEVm045771",4.477,6.006,6.242,6.006
"PladumEVm045772",7.978,7.085,5.28,7.085
"PladumEVm045778",9.013,7.328,8.938,8.938
"PladumEVm045791",0.601,8.656,10.706,8.656
"PladumEVm045792",5.887,3.226,5.575,5.575
"PladumEVm045796",11.108,7.367,12.806,11.108
"PladumEVm045799",50.885,31.189,42.622,42.622
"PladumEVm045815",24.013,48.306,34.21,34.21
