"","DMSO_1dpa_rep1","DMSO_1dpa_rep2","DMSO_1dpa_rep3","median_DMSO_1dpa"
"PladumEVm029787",14.307,6.682,11.208,11.208
"PladumEVm029803",29.018,25.541,27.349,27.349
"PladumEVm029826",26.732,24.806,31.433,26.732
"PladumEVm029852",0.628,10.84,17.333,10.84
"PladumEVm029858",21.327,22.291,22.461,22.291
"PladumEVm029881",0.437,12.149,14.209,12.149
"PladumEVm029887",9.656,14.273,17.916,14.273
"PladumEVm029896",10.304,11.408,10.315,10.315
"PladumEVm029901",11.192,14.795,11.874,11.874
"PladumEVm029902",20.917,15.777,18.033,18.033
"PladumEVm029907",10.882,18.722,13.999,13.999
"PladumEVm029908",15.497,12.88,12.988,12.988
"PladumEVm029937",21.906,31.996,39.434,31.996
"PladumEVm029950",29.092,25.174,28.219,28.219
"PladumEVm029955",17.969,12.671,22.465,17.969
"PladumEVm029957",90.459,98.479,105.434,98.479
"PladumEVm029977",0.886,11.946,43.321,11.946
"PladumEVm029979",56.225,71.108,70.268,70.268
"PladumEVm029985",6.306,10.008,14.168,10.008
"PladumEVm030015",45.764,40.595,55.324,45.764
"PladumEVm030044",13.949,10.983,14.1,13.949
"PladumEVm030072",110.017,157.264,134.385,134.385
"PladumEVm030102",13.465,12.645,13.462,13.462
"PladumEVm030105",159.033,145.622,163.917,159.033
"PladumEVm030127",24.744,24.337,26.188,24.744
"PladumEVm030130",16.932,18.985,20.192,18.985
"PladumEVm030146",19.694,11.101,18.529,18.529
"PladumEVm030155",147.627,131.462,147.558,147.558
"PladumEVm030186",30.359,33.069,32.831,32.831
"PladumEVm030212",27.39,31.794,26.283,27.39
"PladumEVm030213",24.508,32.762,36.998,32.762
"PladumEVm030216",343.234,341.479,320.42,341.479
"PladumEVm030230",8.514,12.576,23.928,12.576
"PladumEVm030232",17.342,18.279,22.431,18.279
"PladumEVm030233",17.129,15.123,17.993,17.129
"PladumEVm030237",16.437,12.435,14.366,14.366
"PladumEVm030244",14.846,11.772,14.628,14.628
"PladumEVm030264",10.479,11.822,12.561,11.822
"PladumEVm030272",13.999,19.655,22.816,19.655
"PladumEVm030273",11.031,10.305,13.074,11.031
"PladumEVm030274",14.969,20.858,16.793,16.793
"PladumEVm030287",21.395,17.32,22.691,21.395
"PladumEVm030309",27.397,24.052,30.019,27.397
"PladumEVm030312",42.026,43.986,51.833,43.986
"PladumEVm030317",95.993,89.327,70.036,89.327
"PladumEVm030327",11.527,14.717,11.7,11.7
"PladumEVm030330",20.337,39.315,34.242,34.242
"PladumEVm030404",20.873,18.402,20.783,20.783
"PladumEVm030408",12.16,11.443,11.542,11.542
"PladumEVm030414",19.594,26.755,19.272,19.594
"PladumEVm030418",24.112,21.229,26.818,24.112
"PladumEVm030457",17.281,24.301,22.094,22.094
"PladumEVm030458",85.137,88.978,89.154,88.978
"PladumEVm030459",18.738,12.976,17.263,17.263
"PladumEVm030510",29.2,31.111,30.26,30.26
"PladumEVm030567",13.009,8.357,14.397,13.009
"PladumEVm030571",31.602,46.26,41.618,41.618
"PladumEVm030611",15.415,15.641,13.694,15.415
"PladumEVm030627",14.806,13.578,15.361,14.806
"PladumEVm030641",45.594,52.117,49.191,49.191
"PladumEVm030652",17.198,17.124,18.177,17.198
"PladumEVm030656",9.998,10.398,10.401,10.398
"PladumEVm030673",41.88,42.198,47.946,42.198
"PladumEVm030677",10.732,9.185,10.478,10.478
"PladumEVm030707",18.06,17.166,25.179,18.06
"PladumEVm030739",36.162,26.09,29.952,29.952
"PladumEVm030752",11.247,12.266,13.411,12.266
"PladumEVm030755",14.773,13.555,13.818,13.818
"PladumEVm030756",22.511,26.093,26.732,26.093
"PladumEVm030765",40.792,33.153,35.57,35.57
"PladumEVm030766",26.112,28.997,30.995,28.997
"PladumEVm030779",53.893,56.891,52.961,53.893
"PladumEVm030781",28.548,17.019,28.577,28.548
"PladumEVm030801",11.569,9.924,10.431,10.431
"PladumEVm030802",59.738,54.913,59.028,59.028
"PladumEVm030822",0.71,17.166,19.822,17.166
"PladumEVm030845",21.048,20.636,24.588,21.048
"PladumEVm030856",11.719,10.303,13.893,11.719
"PladumEVm030873",48.195,29.478,34.19,34.19
"PladumEVm030887",11.492,10.295,11.921,11.492
"PladumEVm030906",20.094,21.795,23.793,21.795
"PladumEVm030918",22.53,20.673,24.386,22.53
"PladumEVm030964",10.896,13.371,9.402,10.896
"PladumEVm030991",15.922,12.3,15.323,15.323
"PladumEVm030996",14.575,11.156,13.709,13.709
"PladumEVm031009",159.483,111.872,118.832,118.832
"PladumEVm031014",19.562,21.44,21.583,21.44
"PladumEVm031015",87.813,120.107,141.344,120.107
"PladumEVm031017",82.608,64.775,68.44,68.44
"PladumEVm031024",60.174,52.253,88.529,60.174
"PladumEVm031026",21.574,14.294,22.682,21.574
"PladumEVm031094",11.308,14.566,15.891,14.566
"PladumEVm031098",34.573,56.189,52.594,52.594
"PladumEVm031100",32.289,21.568,29.455,29.455
"PladumEVm031117",16.315,15.004,18.531,16.315
"PladumEVm031119",51.051,103.857,94.446,94.446
"PladumEVm031131",61.63,54.02,70.573,61.63
"PladumEVm031215",18.046,13.968,17.961,17.961
"PladumEVm031226",22.843,30.163,30.569,30.163
"PladumEVm031243",21.287,19.818,17.309,19.818
"PladumEVm031247",38.083,49.718,38.121,38.121
"PladumEVm031250",108.453,79.613,101.977,101.977
"PladumEVm031252",35.06,32.375,34.33,34.33
"PladumEVm031294",2489.294,2497.949,2609.449,2497.949
"PladumEVm031300",11.157,21.355,19.57,19.57
"PladumEVm031310",82.611,58.734,74.18,74.18
"PladumEVm031313",12.821,10.603,14.569,12.821
"PladumEVm031314",15.298,21.987,26.599,21.987
"PladumEVm031333",313.991,462.772,344.962,344.962
"PladumEVm031338",78.162,64.459,75.636,75.636
"PladumEVm031367",30.5,17.271,38.426,30.5
"PladumEVm031396",11.187,8.999,12.519,11.187
"PladumEVm031437",10.405,10.953,10.732,10.732
"PladumEVm031457",12.304,9.736,10.214,10.214
"PladumEVm031568",8.334,13.249,12.237,12.237
"PladumEVm031578",64.6,59.171,78.132,64.6
"PladumEVm031587",22.355,19.231,19.791,19.791
"PladumEVm031594",23.06,30.616,28.703,28.703
"PladumEVm031652",23.933,29.265,27.966,27.966
"PladumEVm031657",13.011,9.604,13.39,13.011
"PladumEVm031662",73.619,136.699,132.517,132.517
"PladumEVm031702",15.555,17.962,16.697,16.697
"PladumEVm031751",45.052,59.104,70.19,59.104
"PladumEVm031755",24.973,22.289,24.45,24.45
"PladumEVm031787",8.133,10.892,10.264,10.264
"PladumEVm031812",10.32,10.169,11.877,10.32
"PladumEVm031817",14.293,13.832,15.999,14.293
"PladumEVm031821",16.205,16.58,17.065,16.58
"PladumEVm031838",25.367,30.31,29.538,29.538
"PladumEVm031873",11.572,8.795,17.747,11.572
"PladumEVm031878",32.055,39.989,48.594,39.989
"PladumEVm031894",34.382,35.891,44.661,35.891
"PladumEVm031899",22.027,20.14,24.781,22.027
"PladumEVm031907",14.096,11.203,12.797,12.797
"PladumEVm031941",12.15,10.643,12.385,12.15
"PladumEVm031947",23.432,11.333,13.987,13.987
"PladumEVm032009",294.727,244.125,278.802,278.802
"PladumEVm032025",9.547,11.204,11.367,11.204
"PladumEVm032049",18.463,15.052,14.819,15.052
"PladumEVm032052",13.447,20.303,15.67,15.67
"PladumEVm032132",10.536,10.967,10.654,10.654
"PladumEVm032142",12.645,21.626,21.481,21.481
"PladumEVm032161",52.408,143.189,143.043,143.043
"PladumEVm032163",13.175,15.584,17.24,15.584
"PladumEVm032172",41.367,30.721,39.116,39.116
"PladumEVm032173",57.396,89.63,84.428,84.428
"PladumEVm032224",11.286,15.47,14.062,14.062
"PladumEVm032268",75.082,70.336,80.557,75.082
"PladumEVm032283",22.253,22.315,22.845,22.315
"PladumEVm032292",60.797,116.506,162.797,116.506
"PladumEVm032354",11.296,16.266,13.433,13.433
"PladumEVm032374",19.879,24.596,16.283,19.879
"PladumEVm032380",21.178,15.388,15.536,15.536
"PladumEVm032384",24.89,22.266,24.717,24.717
"PladumEVm032391",13.089,12.097,14.023,13.089
"PladumEVm032412",42.665,34.821,36.559,36.559
"PladumEVm032422",17.117,19.702,15.447,17.117
"PladumEVm032436",748.441,573.085,708.862,708.862
"PladumEVm032437",8.917,12.209,10.857,10.857
"PladumEVm032446",10.745,9.015,12.939,10.745
"PladumEVm032495",4.387,16.493,22.359,16.493
"PladumEVm032498",7.421,19.553,19.505,19.505
"PladumEVm032499",12.268,12.868,10.807,12.268
"PladumEVm032515",31.169,41.75,43.118,41.75
"PladumEVm032521",66.089,58.802,56.061,58.802
"PladumEVm032539",19.059,12.178,16.706,16.706
"PladumEVm032584",22.709,20.795,10.295,20.795
"PladumEVm032614",26.64,30.05,28.496,28.496
"PladumEVm032632",51.145,44.474,46.421,46.421
"PladumEVm032636",10.816,6.958,10.188,10.188
"PladumEVm032643",13.367,17.448,15.038,15.038
"PladumEVm032649",10.053,15.853,17.453,15.853
"PladumEVm032662",19.58,19.51,20.821,19.58
"PladumEVm032678",15.31,10.389,14.421,14.421
"PladumEVm032720",47.532,49.958,49.108,49.108
"PladumEVm032722",16.752,16.622,16.044,16.622
"PladumEVm032736",22.506,32.439,37.633,32.439
"PladumEVm032762",6.635,10.028,10.536,10.028
"PladumEVm032767",8.323,13.167,13.447,13.167
"PladumEVm032771",14.319,12.653,12.611,12.653
"PladumEVm032805",0.572,15.575,19.147,15.575
"PladumEVm032820",14.071,11.77,11.55,11.77
"PladumEVm032840",137.329,142.547,155.384,142.547
"PladumEVm032862",7.632,12.212,11.549,11.549
"PladumEVm032879",15.74,16.868,23.207,16.868
"PladumEVm032935",19.046,27.263,28.236,27.263
"PladumEVm032940",41.771,65.587,63.598,63.598
"PladumEVm032953",29.784,55.127,35.842,35.842
"PladumEVm032955",25.82,51.958,49.047,49.047
"PladumEVm032964",50.288,28.532,50.637,50.288
"PladumEVm032967",25.445,20.84,24.055,24.055
"PladumEVm032969",30.941,36.491,41.767,36.491
"PladumEVm032975",24.438,55.555,56.736,55.555
"PladumEVm033001",14.594,9.56,11.992,11.992
"PladumEVm033021",14.964,16.172,17.044,16.172
"PladumEVm033022",13.419,13,13.573,13.419
"PladumEVm033037",15.651,13.386,15.292,15.292
"PladumEVm033073",33.296,38.736,34.708,34.708
"PladumEVm033105",6.068,13.405,16.06,13.405
"PladumEVm033169",16.452,14.114,14.731,14.731
"PladumEVm033198",14.08,17.485,16.734,16.734
"PladumEVm033204",65.512,51.006,61.994,61.994
"PladumEVm033214",21.599,57.901,44.962,44.962
"PladumEVm033218",98.141,105.512,110.163,105.512
"PladumEVm033224",355.313,312.507,343.23,343.23
"PladumEVm033225",17.76,22.961,25.581,22.961
"PladumEVm033233",90.219,94.442,109.55,94.442
"PladumEVm033304",15.722,23.719,24.904,23.719
"PladumEVm033320",50.083,44.653,52.84,50.083
"PladumEVm033328",128.597,100.566,114.684,114.684
"PladumEVm033337",13.822,12.271,13.04,13.04
"PladumEVm033339",18.5,14.069,19.767,18.5
"PladumEVm033343",13.101,12.626,14.361,13.101
"PladumEVm033378",14.995,12.777,11.859,12.777
"PladumEVm033394",25.908,37.066,36.333,36.333
"PladumEVm033402",13.072,15.501,15.972,15.501
"PladumEVm033414",17.474,20.88,20.141,20.141
"PladumEVm033428",148.363,207.533,225.959,207.533
"PladumEVm033441",28.851,19.453,21.998,21.998
"PladumEVm033442",18.155,15.752,15.047,15.752
"PladumEVm033450",13.562,14.407,11.684,13.562
"PladumEVm033512",22.709,20.123,33.07,22.709
"PladumEVm033537",6.61,13.315,12.382,12.382
"PladumEVm033629",16.214,15.963,15.545,15.963
"PladumEVm033631",146.038,107.928,152.465,146.038
"PladumEVm033642",35.939,35.229,25.986,35.229
"PladumEVm033683",16.248,28.757,31.984,28.757
"PladumEVm033705",6.166,12.396,10.889,10.889
"PladumEVm033713",64.098,87.221,92.993,87.221
"PladumEVm033722",69.33,56.014,46.306,56.014
"PladumEVm033744",0.564,10.016,16.523,10.016
"PladumEVm033753",12.894,11.349,14.332,12.894
"PladumEVm033766",13.133,11.68,14.009,13.133
"PladumEVm033769",12.294,12.394,12.118,12.294
"PladumEVm033776",58.577,40.178,50.022,50.022
"PladumEVm033778",23.024,22.819,25.005,23.024
"PladumEVm033782",18.755,15.687,14.985,15.687
"PladumEVm033786",52.522,29.056,41.584,41.584
"PladumEVm033797",17.611,14.1,19.18,17.611
"PladumEVm033851",27.901,28.537,30.38,28.537
"PladumEVm033863",103.919,79.944,103.221,103.221
"PladumEVm033873",22.954,14.683,13.279,14.683
"PladumEVm033903",27.893,25.871,23.653,25.871
"PladumEVm033908",14.778,17.026,24.438,17.026
"PladumEVm033942",3588.029,4263.659,3615.633,3615.633
"PladumEVm033969",45.102,35.528,39.265,39.265
"PladumEVm033985",31.111,32.357,29.384,31.111
"PladumEVm033988",24.381,31.625,30.708,30.708
"PladumEVm033989",22.612,23.475,29.981,23.475
"PladumEVm033998",13.177,11.285,12.718,12.718
"PladumEVm034025",12.519,10.211,15.659,12.519
"PladumEVm034088",13.714,15.394,15.533,15.394
"PladumEVm034091",24.294,28.65,32.188,28.65
"PladumEVm034092",486.375,765.492,604.451,604.451
"PladumEVm034101",0.696,11.108,17.646,11.108
"PladumEVm034116",17.578,13.387,15.486,15.486
"PladumEVm034124",19.665,23.351,22.175,22.175
"PladumEVm034146",59.855,51.445,66.095,59.855
"PladumEVm034159",47.512,35.606,40.811,40.811
"PladumEVm034221",494.281,399.298,427.199,427.199
"PladumEVm034223",16.965,19.21,23.111,19.21
"PladumEVm034226",18.687,17.975,12.057,17.975
"PladumEVm034234",17.394,23.519,20.797,20.797
"PladumEVm034240",99.24,95.42,147.798,99.24
"PladumEVm034248",10.939,26.887,21.542,21.542
"PladumEVm034254",36.883,49.002,52.948,49.002
"PladumEVm034264",63.947,45.631,78.177,63.947
"PladumEVm034293",56.93,46.655,45.235,46.655
"PladumEVm034325",1.093,13.282,29.339,13.282
"PladumEVm034346",938.33,954.326,873.248,938.33
"PladumEVm034347",160.253,172.167,210.672,172.167
"PladumEVm034352",7.839,26.377,15.343,15.343
"PladumEVm034387",148.151,119.61,158.509,148.151
"PladumEVm034391",12.291,15.835,11.424,12.291
"PladumEVm034404",110.357,103.819,109.11,109.11
"PladumEVm034415",13.831,7.439,17.696,13.831
"PladumEVm034418",15.424,10.362,14.306,14.306
"PladumEVm034439",13.308,10.959,15.33,13.308
"PladumEVm034476",31.297,33.917,34.729,33.917
"PladumEVm034497",9.935,16.35,20.192,16.35
"PladumEVm034504",41.618,40.786,26.483,40.786
"PladumEVm034524",213.286,217.374,230.357,217.374
"PladumEVm034528",26.265,25.895,26.129,26.129
"PladumEVm034534",6.75,13.148,11.166,11.166
"PladumEVm034558",78.307,52.156,90.335,78.307
"PladumEVm034602",24.867,10.684,17.189,17.189
"PladumEVm034631",4.798,10.114,11.754,10.114
"PladumEVm034638",54.743,46.733,45.404,46.733
"PladumEVm034666",11.191,8.041,13.477,11.191
"PladumEVm034682",38.896,26.916,41.924,38.896
"PladumEVm034697",293.116,261.724,246.867,261.724
"PladumEVm034757",10.151,8.905,11.182,10.151
"PladumEVm034762",9.984,15.903,15.128,15.128
"PladumEVm034780",17.355,18.054,19.948,18.054
"PladumEVm034816",10.728,10.59,10.749,10.728
"PladumEVm034864",3766.346,4356.393,3680.641,3766.346
"PladumEVm034868",55.251,35.968,53.688,53.688
"PladumEVm034874",49.29,57.853,87.747,57.853
"PladumEVm034875",35.536,40.484,33.597,35.536
"PladumEVm034889",60.078,55.692,78.956,60.078
"PladumEVm034891",20.727,23.57,23.454,23.454
"PladumEVm034907",69.419,68.329,69.927,69.419
"PladumEVm034923",26.439,23.784,26.04,26.04
"PladumEVm034957",11.827,12.267,14.308,12.267
"PladumEVm034992",0.563,12.441,13.112,12.441
"PladumEVm034998",350.204,322.569,285.971,322.569
"PladumEVm035001",6.926,17.726,13.589,13.589
"PladumEVm035034",14.84,18.94,12.989,14.84
"PladumEVm035106",2542.423,2527.57,2500.969,2527.57
"PladumEVm035107",0.264,11.805,17.478,11.805
"PladumEVm035125",309.789,469.235,287.56,309.789
"PladumEVm035135",11.909,24.369,36.963,24.369
"PladumEVm035141",21.219,18.454,27.682,21.219
"PladumEVm035142",6.663,13.444,17.927,13.444
"PladumEVm035154",22.506,17.46,19.881,19.881
"PladumEVm035165",21.876,20.486,25.056,21.876
"PladumEVm035170",40.737,39.361,39.638,39.638
"PladumEVm035216",3514.452,4413.716,3411.668,3514.452
"PladumEVm035242",11.563,15.267,20.804,15.267
"PladumEVm035246",30.945,39.555,33.449,33.449
"PladumEVm035304",15.247,18.841,20.904,18.841
"PladumEVm035307",103.871,102.073,108.972,103.871
"PladumEVm035313",11.362,22.351,26.664,22.351
"PladumEVm035369",8.816,11.914,13.978,11.914
"PladumEVm035377",66.445,104.107,96.241,96.241
"PladumEVm035391",11.404,19.496,17.997,17.997
"PladumEVm035415",34.1,43.076,30.285,34.1
"PladumEVm035443",62.576,92.135,86.721,86.721
"PladumEVm035448",36.476,24.362,34.639,34.639
"PladumEVm035473",26.916,27.282,23.756,26.916
"PladumEVm035535",6.443,10.005,12.094,10.005
"PladumEVm035550",28.225,27.053,27.836,27.836
"PladumEVm035558",11.153,10.998,15.192,11.153
"PladumEVm035589",58.16,62.24,50.234,58.16
"PladumEVm035596",53.798,56.881,53.818,53.818
"PladumEVm035599",30.369,43.681,38.807,38.807
"PladumEVm035630",0.852,13.643,15.857,13.643
"PladumEVm035643",15.942,14.716,9.016,14.716
"PladumEVm035666",31.385,28.34,33.169,31.385
"PladumEVm035676",52.176,14.86,3.707,14.86
"PladumEVm035693",28.415,45.78,49.254,45.78
"PladumEVm035697",10.872,13.592,11.586,11.586
"PladumEVm035715",15.426,21.107,22.99,21.107
"PladumEVm035785",0.605,12.703,18.778,12.703
"PladumEVm035790",15.42,18.36,17.49,17.49
"PladumEVm035802",14.017,27.639,27.231,27.231
"PladumEVm035807",77.625,83.204,93.516,83.204
"PladumEVm035821",14.206,17.229,21.377,17.229
"PladumEVm035825",19.175,15.531,19.274,19.175
"PladumEVm035826",11.314,12.678,14.1,12.678
"PladumEVm035831",70.661,61.057,85.868,70.661
"PladumEVm035859",14.11,20.984,22.211,20.984
"PladumEVm035865",15.942,19.461,19.701,19.461
"PladumEVm035872",10.569,10.745,12.052,10.745
"PladumEVm035879",12.18,9.544,10.157,10.157
"PladumEVm035904",38.351,49.048,45.35,45.35
"PladumEVm035922",4005.338,4911.933,4117.082,4117.082
"PladumEVm035960",7.218,19.631,24.128,19.631
"PladumEVm035961",9.25,12.892,12.987,12.892
"PladumEVm035964",42.224,36.718,32.286,36.718
"PladumEVm036008",53.869,53.297,54.758,53.869
"PladumEVm036016",9.913,13.678,14.006,13.678
"PladumEVm036022",105.095,112.497,114.435,112.497
"PladumEVm036067",18.198,17.969,18.617,18.198
"PladumEVm036096",299.446,381.709,305.749,305.749
"PladumEVm036100",2441.476,2971.331,2761.458,2761.458
"PladumEVm036109",41.24,25.017,31.675,31.675
"PladumEVm036112",23.512,14.661,16.581,16.581
"PladumEVm036120",13.249,10.89,11.64,11.64
"PladumEVm036123",6.93,14.316,11.889,11.889
"PladumEVm036142",12.456,15.964,14.609,14.609
"PladumEVm036149",12.001,12.26,11.193,12.001
"PladumEVm036151",18.807,15.68,18.004,18.004
"PladumEVm036208",13.331,11.022,11.164,11.164
"PladumEVm036220",4.093,10.592,17.617,10.592
"PladumEVm036231",0.606,12.424,17.325,12.424
"PladumEVm036264",15.529,8.041,16.218,15.529
"PladumEVm036268",19.203,18.367,19.836,19.203
"PladumEVm036278",17.975,20.335,24.384,20.335
"PladumEVm036283",17.054,20.347,22.039,20.347
"PladumEVm036289",22.565,25.164,26.376,25.164
"PladumEVm036345",2831.099,2919.891,2681.158,2831.099
"PladumEVm036364",2352.927,3089.33,2740.798,2740.798
"PladumEVm036375",143.018,138.712,163.729,143.018
"PladumEVm036386",10.269,13.916,13.706,13.706
"PladumEVm036419",11.397,9.329,10.666,10.666
"PladumEVm036428",16.271,9.944,14.205,14.205
"PladumEVm036439",12.923,10.533,14.205,12.923
"PladumEVm036442",10.841,7.823,10.72,10.72
"PladumEVm036504",14.916,14.357,16.822,14.916
"PladumEVm036529",92.46,75.785,40,75.785
"PladumEVm036531",373.336,214.697,380.789,373.336
"PladumEVm036540",17.589,26.043,20.89,20.89
"PladumEVm036555",24.589,34.728,33.063,33.063
"PladumEVm036577",9.69,22.564,18.949,18.949
"PladumEVm036583",288.396,220.668,258.582,258.582
"PladumEVm036585",37.133,26.202,44.353,37.133
"PladumEVm036655",30.551,23.488,29.847,29.847
"PladumEVm036663",10.168,11.389,11.115,11.115
"PladumEVm036703",17.601,9.15,12.382,12.382
"PladumEVm036714",11.981,23.066,19.905,19.905
"PladumEVm036715",10.787,8.51,12.56,10.787
"PladumEVm036717",26.862,28.85,28.248,28.248
"PladumEVm036719",17.612,13.427,17.523,17.523
"PladumEVm036725",15.655,13.589,12.347,13.589
"PladumEVm036736",60.294,60.682,59.072,60.294
"PladumEVm036738",26.68,20.722,25.221,25.221
"PladumEVm036762",11.908,12.716,12.672,12.672
"PladumEVm036790",8.142,18.63,12.225,12.225
"PladumEVm036793",21.545,19.462,23.417,21.545
"PladumEVm036809",224.691,226.153,237.292,226.153
"PladumEVm036827",12.849,12.264,13.979,12.849
"PladumEVm036828",16.064,17.877,19.271,17.877
"PladumEVm036843",14.995,12.627,14.321,14.321
"PladumEVm036866",28.298,23.908,25.45,25.45
"PladumEVm036870",72.915,53.826,59.102,59.102
"PladumEVm036877",11.538,9.28,12.376,11.538
"PladumEVm036881",27.263,32.128,37.456,32.128
"PladumEVm036965",151.964,298.966,159.624,159.624
"PladumEVm036975",56.161,54.206,62.806,56.161
"PladumEVm036980",31.072,29.891,27.6,29.891
"PladumEVm036985",9.122,16.022,14.857,14.857
"PladumEVm036990",137.573,119.016,145.999,137.573
"PladumEVm036994",30.276,55.212,52.72,52.72
"PladumEVm036998",45.005,41.565,49.519,45.005
"PladumEVm037005",17.798,14.833,12.486,14.833
"PladumEVm037010",11.319,15.237,16.583,15.237
"PladumEVm037012",18.275,12.264,20.916,18.275
"PladumEVm037019",116.03,88.721,118.401,116.03
"PladumEVm037022",13.778,9.251,12.748,12.748
"PladumEVm037068",11.092,15.736,17.699,15.736
"PladumEVm037097",13.365,17.815,15.81,15.81
"PladumEVm037104",133.858,145.779,166.457,145.779
"PladumEVm037110",21.727,20.887,19.806,20.887
"PladumEVm037118",19.967,23.022,23.562,23.022
"PladumEVm037125",495.26,277.801,417.238,417.238
"PladumEVm037127",55.383,33.225,41.585,41.585
"PladumEVm037128",13.058,12.147,13.136,13.058
"PladumEVm037138",56.74,51.884,48.558,51.884
"PladumEVm037143",9.929,11.583,12.321,11.583
"PladumEVm037251",13.942,17.204,15.107,15.107
"PladumEVm037282",10.254,10.381,10.872,10.381
"PladumEVm037287",10.545,15.8,13.107,13.107
"PladumEVm037325",12.668,10.871,10.988,10.988
"PladumEVm037364",26.535,23.315,22.87,23.315
"PladumEVm037396",18.058,19.648,20.249,19.648
"PladumEVm037433",23.946,38.605,41.223,38.605
"PladumEVm037443",33.691,36.575,36.001,36.001
"PladumEVm037449",11.231,19.741,16.717,16.717
"PladumEVm037455",34.918,22.601,19.513,22.601
"PladumEVm037469",10.118,10.158,11.383,10.158
"PladumEVm037506",82.522,104.675,73.894,82.522
"PladumEVm037543",11.793,8.423,10.044,10.044
"PladumEVm037556",68.944,87.403,75.118,75.118
"PladumEVm037562",5.761,11.432,12.52,11.432
"PladumEVm037574",9.728,15.943,17.851,15.943
"PladumEVm037582",44.903,33.914,48.489,44.903
"PladumEVm037586",8.916,12.122,12.909,12.122
"PladumEVm037593",82.388,84.884,89.807,84.884
"PladumEVm037688",8.388,12.718,15.962,12.718
"PladumEVm037692",0.245,10.208,13.502,10.208
"PladumEVm037697",132.004,118.983,142.046,132.004
"PladumEVm037712",14.275,12.206,14.057,14.057
"PladumEVm037721",0.366,11.659,16.833,11.659
"PladumEVm037723",64.531,75.77,65.378,65.378
"PladumEVm037726",24.916,24.292,23.047,24.292
"PladumEVm037741",18.641,20.093,18.187,18.641
"PladumEVm037748",23.099,32.199,26.795,26.795
"PladumEVm037755",11.356,19.352,10.532,11.356
"PladumEVm037820",0.596,10.143,16.076,10.143
"PladumEVm037823",0.153,10.568,12.239,10.568
"PladumEVm037865",25.785,44.3,40.506,40.506
"PladumEVm037867",85.461,84.087,76.434,84.087
"PladumEVm037876",62.919,57.302,68.288,62.919
"PladumEVm037880",41.329,16.22,26.945,26.945
"PladumEVm037884",890.124,1937.522,1229.782,1229.782
"PladumEVm037909",56.979,34.949,50.403,50.403
"PladumEVm037910",53.813,46.076,57,53.813
"PladumEVm037976",9.02,12.045,11.515,11.515
"PladumEVm037978",5.133,13.305,18.921,13.305
"PladumEVm037995",10.082,9.42,12.003,10.082
"PladumEVm037998",26.868,29.461,41.077,29.461
"PladumEVm038028",15.279,14.233,18.072,15.279
"PladumEVm038058",0.318,11.7,16.119,11.7
"PladumEVm038059",13.925,16.197,13.329,13.925
"PladumEVm038101",197.074,167.331,202.741,197.074
"PladumEVm038128",2686.909,2674.013,2076.681,2674.013
"PladumEVm038142",72.012,84.03,104.741,84.03
"PladumEVm038143",138.302,106.291,139.983,138.302
"PladumEVm038157",158.6,178.901,196.015,178.901
"PladumEVm038170",21.499,22.902,26.417,22.902
"PladumEVm038187",31.578,35.983,37.125,35.983
"PladumEVm038194",65.912,49.592,65.233,65.233
"PladumEVm038329",105.145,212.978,148.308,148.308
"PladumEVm038334",10.785,11.487,10.959,10.959
"PladumEVm038343",11.672,9.878,10.154,10.154
"PladumEVm038347",36.016,28.874,28.357,28.874
"PladumEVm038363",11.594,15.798,17.415,15.798
"PladumEVm038368",18.022,18.339,20.648,18.339
"PladumEVm038383",8.353,12.895,13.023,12.895
"PladumEVm038412",18.416,20.95,21.804,20.95
"PladumEVm038458",156.177,141.625,184.002,156.177
"PladumEVm038474",0.713,12.858,17.948,12.858
"PladumEVm038484",3179.129,3936.206,3485.843,3485.843
"PladumEVm038510",90.322,201.237,154.068,154.068
"PladumEVm038516",37.129,41.898,42.487,41.898
"PladumEVm038531",13.564,20.033,23.847,20.033
"PladumEVm038537",32.906,121.134,140.847,121.134
"PladumEVm038542",89.355,106.561,146.84,106.561
"PladumEVm038543",38.836,68.388,79.704,68.388
"PladumEVm038547",52.153,47.229,56.796,52.153
"PladumEVm038549",17.51,10.615,16.538,16.538
"PladumEVm038564",9.449,11.622,12.528,11.622
"PladumEVm038579",76.867,24.001,26.906,26.906
"PladumEVm038584",205.986,148.298,170.098,170.098
"PladumEVm038593",12.653,13.07,14.005,13.07
"PladumEVm038627",32.486,90.816,68.134,68.134
"PladumEVm038688",0.468,11.546,14.972,11.546
"PladumEVm038723",11.263,7.675,11.534,11.263
"PladumEVm038727",1996.66,1299.644,1431.935,1431.935
"PladumEVm038733",20.327,15.892,18.407,18.407
"PladumEVm038736",19.629,9.069,15.772,15.772
"PladumEVm038740",90.426,60.143,77.158,77.158
"PladumEVm038741",25.699,25.363,29.767,25.699
"PladumEVm038742",26.037,33.979,35.566,33.979
"PladumEVm038776",10.951,6.298,12.182,10.951
"PladumEVm038827",379.611,394.802,353.317,379.611
"PladumEVm038862",9.294,12.411,20.973,12.411
"PladumEVm038882",42.649,113.166,93.242,93.242
"PladumEVm038883",37.458,29.833,30.368,30.368
"PladumEVm038885",32.048,43.888,39.956,39.956
"PladumEVm038887",13.607,17.738,17.294,17.294
"PladumEVm038905",163.283,158.843,153.729,158.843
"PladumEVm038970",19.769,15.206,20.655,19.769
