"","DMSO_1dpa_rep1","DMSO_1dpa_rep2","DMSO_1dpa_rep3","median_DMSO_1dpa"
"PladumEVm047270",4.043,5.116,6.087,5.116
"PladumEVm047271",12.771,13.952,14.613,13.952
"PladumEVm047273",31.57,28.358,22.291,28.358
"PladumEVm047276",2.764,4.574,2.884,2.884
"PladumEVm047277",34.711,23.866,30.935,30.935
"PladumEVm047282",8.782,8.932,7.873,8.782
"PladumEVm047286",1.316,0.544,1.437,1.316
"PladumEVm047317",1.549,0.352,1.474,1.474
"PladumEVm047336",1.972,0.814,1.425,1.425
"PladumEVm047370",205.438,130.714,163.043,163.043
"PladumEVm047385",1.923,3.358,3.395,3.358
"PladumEVm047392",8.513,6.368,9.251,8.513
"PladumEVm047395",19.739,13.188,17.857,17.857
"PladumEVm047396",16.384,16.451,12.113,16.384
"PladumEVm047398",0.019,2.472,4.18,2.472
"PladumEVm047400",6.284,3.106,2.772,3.106
"PladumEVm047404",2.243,0.926,1.447,1.447
"PladumEVm047405",3.007,11.746,5.401,5.401
"PladumEVm047417",2.004,1.582,1.148,1.582
"PladumEVm047419",16.809,20.689,18.225,18.225
"PladumEVm047427",49.251,111.099,122.785,111.099
"PladumEVm047430",7.406,16.13,10.952,10.952
"PladumEVm047431",2.691,0.654,1.85,1.85
"PladumEVm047433",14.488,14.932,15.632,14.932
"PladumEVm047440",2.565,2.281,1.458,2.281
"PladumEVm047447",2.508,1.445,2.503,2.503
"PladumEVm047453",0.045,1.147,3.098,1.147
"PladumEVm047456",0.886,1.008,1.052,1.008
"PladumEVm047458",4.342,12.052,11.832,11.832
"PladumEVm047459",9.963,5.738,5.026,5.738
"PladumEVm047460",4.188,2.095,3.217,3.217
"PladumEVm047461",1.315,21.724,26.467,21.724
"PladumEVm047463",16.06,25.699,30.638,25.699
"PladumEVm047464",0.08,1.141,1.929,1.141
"PladumEVm047472",7.508,5.967,5.343,5.967
"PladumEVm047483",10.962,9.97,10.602,10.602
"PladumEVm047487",27.382,20.175,23.754,23.754
"PladumEVm047488",1.093,1.429,2.169,1.429
"PladumEVm047490",1.719,2.037,1.894,1.894
"PladumEVm047494",1.003,2.291,1.496,1.496
"PladumEVm047495",1.388,1.305,0.746,1.305
"PladumEVm047498",1.629,1.308,2.426,1.629
"PladumEVm047500",0.637,1.922,1.802,1.802
"PladumEVm047501",2.515,2.624,2.641,2.624
"PladumEVm047503",4.196,6.07,7.396,6.07
"PladumEVm047504",1.252,1.612,1.812,1.612
"PladumEVm047506",104.274,88.369,85.171,88.369
"PladumEVm047507",1.367,0.929,2.189,1.367
"PladumEVm047513",3.195,1.486,3.531,3.195
"PladumEVm047517",1.855,2.786,2.256,2.256
"PladumEVm047518",3.06,3.647,3.629,3.629
"PladumEVm047550",0.979,1.32,1.072,1.072
"PladumEVm047557",5.508,3.3,4.272,4.272
"PladumEVm047589",3.419,2.195,2.515,2.515
"PladumEVm047592",5.803,4.154,7.059,5.803
"PladumEVm047595",2.621,2.921,2.312,2.621
"PladumEVm047598",1.06,1.542,2.118,1.542
"PladumEVm047617",5.149,11.891,27.844,11.891
"PladumEVm047645",6.346,5.476,5.156,5.476
"PladumEVm047647",3.925,3.873,2.118,3.873
"PladumEVm047650",4.944,2.929,2.282,2.929
"PladumEVm047659",3.249,6.603,4.504,4.504
"PladumEVm047666",2.03,2.44,2.606,2.44
"PladumEVm047669",24.172,31.968,29.979,29.979
"PladumEVm047670",13.363,49.717,36.37,36.37
"PladumEVm047678",13.983,15.453,18.113,15.453
"PladumEVm047680",1.245,1.773,1.138,1.245
"PladumEVm047681",52.777,58.791,56.257,56.257
"PladumEVm047685",2.494,0,1.208,1.208
"PladumEVm047697",6.916,12.55,12.698,12.55
"PladumEVm047701",0.755,2.136,1.748,1.748
"PladumEVm047705",13.476,24.499,17.765,17.765
"PladumEVm047706",102.149,67.059,141.205,102.149
"PladumEVm047716",1.681,2.891,2.597,2.597
"PladumEVm047723",2.104,1.257,1.937,1.937
"PladumEVm047724",3.714,1.526,1.915,1.915
"PladumEVm047731",12.921,16.016,17.457,16.016
"PladumEVm047732",16.201,28.449,25.054,25.054
"PladumEVm047733",24.773,29.188,26.5,26.5
"PladumEVm047738",77.331,67.061,71.726,71.726
"PladumEVm047744",204.705,197.107,177.244,197.107
"PladumEVm047747",3.157,3.358,3.777,3.358
"PladumEVm047757",2.803,1.176,3.053,2.803
"PladumEVm047760",4.696,3.598,3.664,3.664
"PladumEVm047761",4.57,1.78,2.303,2.303
"PladumEVm047762",3.376,2.437,3.166,3.166
"PladumEVm047763",5.609,4.125,4.959,4.959
"PladumEVm047765",3.276,2.244,2.733,2.733
"PladumEVm047766",71.666,61.491,79.557,71.666
"PladumEVm047770",6.768,4.065,6.852,6.768
"PladumEVm047774",16.002,4.554,14.17,14.17
"PladumEVm047777",16.614,12.644,12.043,12.644
"PladumEVm047779",10.247,8.911,11.409,10.247
"PladumEVm047781",2.004,1.248,2.316,2.004
"PladumEVm047816",0.593,15.801,16.955,15.801
"PladumEVm047824",1.966,1.23,1.455,1.455
"PladumEVm047849",1.538,0.906,1.594,1.538
"PladumEVm047852",1.079,0.315,1.289,1.079
"PladumEVm047858",4.593,4.537,6.211,4.593
"PladumEVm047863",1.231,0.951,1.782,1.231
"PladumEVm047873",29.224,29.72,49.966,29.72
"PladumEVm047877",9.923,5.624,5.575,5.624
"PladumEVm047922",0.06,2.148,2.81,2.148
"PladumEVm047926",3.499,3.204,3.817,3.499
"PladumEVm047927",17.909,28.649,23.034,23.034
"PladumEVm047929",0.16,1.171,2.517,1.171
"PladumEVm047933",30.658,88.849,66.454,66.454
"PladumEVm047942",7.916,12.035,15.136,12.035
"PladumEVm047943",1.224,1.137,1.168,1.168
"PladumEVm047945",1.093,1.222,1.582,1.222
"PladumEVm047955",0.06,3.699,6.266,3.699
"PladumEVm047956",1.029,1.691,1.042,1.042
"PladumEVm047958",2.362,1.165,1.389,1.389
"PladumEVm047964",6.632,7.717,5.447,6.632
"PladumEVm047973",10.151,5.423,3.547,5.423
"PladumEVm047975",8.568,10.992,11.869,10.992
"PladumEVm047985",1.317,1.116,0.796,1.116
"PladumEVm047986",4.771,4.971,5.312,4.971
"PladumEVm047988",1.022,1.012,0.83,1.012
"PladumEVm047989",1.139,1.742,1.323,1.323
"PladumEVm047991",0.924,1.153,1.606,1.153
"PladumEVm048000",1.804,3.951,2.436,2.436
"PladumEVm048001",14.345,13.119,12.851,13.119
"PladumEVm048005",20.239,21.14,17.898,20.239
"PladumEVm048008",2.523,0.36,2.493,2.493
"PladumEVm048011",43.24,50.84,53.361,50.84
"PladumEVm048013",10.009,12.09,12.171,12.09
"PladumEVm048016",2.35,1.47,3.737,2.35
"PladumEVm048022",95.798,61.953,82.098,82.098
"PladumEVm048024",6.395,6.191,7.217,6.395
"PladumEVm048027",90.068,65.549,85.137,85.137
"PladumEVm048029",11.064,4.907,5.739,5.739
"PladumEVm048040",1.359,1.162,1.19,1.19
"PladumEVm048051",5.027,65.708,86.512,65.708
"PladumEVm048060",0,1.709,1.461,1.461
"PladumEVm048062",1.295,1.046,1.074,1.074
"PladumEVm048079",0.994,1.116,1.637,1.116
"PladumEVm048082",3.311,5.633,5.618,5.618
"PladumEVm048116",164.283,504.185,290.91,290.91
"PladumEVm048128",1.991,1.611,1.747,1.747
"PladumEVm048132",1.499,0.528,1.05,1.05
"PladumEVm048140",2.174,1.278,1.249,1.278
"PladumEVm048146",3.358,2.544,5.702,3.358
"PladumEVm048156",0,2.659,6.467,2.659
"PladumEVm048170",0.06,1.518,1.605,1.518
"PladumEVm048177",9.991,8.668,9.816,9.816
"PladumEVm048179",2.106,3.701,3.426,3.426
"PladumEVm048188",1.823,1.277,1.879,1.823
"PladumEVm048199",21.642,18.569,19.64,19.64
"PladumEVm048214",2.457,2.708,3.232,2.708
"PladumEVm048215",2.149,1.649,1.318,1.649
"PladumEVm048217",1952.333,1862.546,1826.47,1862.546
"PladumEVm048218",3.04,4.086,3.059,3.059
"PladumEVm048225",1.185,1.667,1.014,1.185
"PladumEVm048227",0.638,14.994,5.625,5.625
"PladumEVm048228",2.475,4.496,3.245,3.245
"PladumEVm048231",21.761,24.93,30.268,24.93
"PladumEVm048232",28.881,33.745,27.832,28.881
"PladumEVm048237",2.158,1.213,1.462,1.462
"PladumEVm048247",0.316,8.516,14.048,8.516
"PladumEVm048251",2.818,2.608,1.93,2.608
"PladumEVm048252",4.416,5.07,6.042,5.07
"PladumEVm048263",1.783,4.519,4.184,4.184
"PladumEVm048265",168.099,160.159,201.306,168.099
"PladumEVm048266",26.924,23.379,26.565,26.565
"PladumEVm048269",12.316,9.787,9.384,9.787
"PladumEVm048270",29.635,27.387,26.544,27.387
"PladumEVm048274",6.091,11.38,9.838,9.838
"PladumEVm048277",9.151,13.421,15.377,13.421
"PladumEVm048278",12.71,11.786,12.47,12.47
"PladumEVm048279",0.699,1.771,1.32,1.32
"PladumEVm048280",4.931,3.767,2.95,3.767
"PladumEVm048281",21.318,15.426,15.726,15.726
"PladumEVm048292",9.394,7.253,7.301,7.301
"PladumEVm048293",6.016,6.253,4.992,6.016
"PladumEVm048295",961.946,723.911,835.405,835.405
"PladumEVm048358",0,1.349,1.168,1.168
"PladumEVm048374",1.167,1.034,1.186,1.167
"PladumEVm048380",0.057,8.43,11.63,8.43
"PladumEVm048382",0.154,2.463,2.438,2.438
"PladumEVm048398",23.186,40.296,29.441,29.441
"PladumEVm048407",3.035,3.958,3.082,3.082
"PladumEVm048432",10.563,7.383,8.163,8.163
"PladumEVm048439",0.285,1.061,1.053,1.053
"PladumEVm048444",2.783,5.076,4.901,4.901
"PladumEVm048450",2.141,7.088,4.097,4.097
"PladumEVm048453",14.245,10.545,3.211,10.545
"PladumEVm048464",5.798,4.754,6.686,5.798
"PladumEVm048469",1.039,1.285,1.088,1.088
"PladumEVm048471",2.527,2.045,1.283,2.045
"PladumEVm048472",1.901,1.74,2.117,1.901
"PladumEVm048474",1.826,6.064,5.996,5.996
"PladumEVm048477",47.524,38.842,48.953,47.524
"PladumEVm048481",91.669,78.194,67.796,78.194
"PladumEVm048482",13.801,13.683,21.32,13.801
"PladumEVm048484",1.441,1.378,1.856,1.441
"PladumEVm048485",5.626,5.2,4.766,5.2
"PladumEVm048491",2.32,2.582,2.629,2.582
"PladumEVm048494",1.099,0.545,1.276,1.099
"PladumEVm048495",9.828,13.636,6.68,9.828
"PladumEVm048498",111.854,87.396,86.751,87.396
"PladumEVm048500",8.271,3.058,3.369,3.369
"PladumEVm048506",7.493,10.009,10.915,10.009
"PladumEVm048507",1.679,3.206,2.562,2.562
"PladumEVm048516",1.452,1.558,0.577,1.452
"PladumEVm048528",1.5,1.61,1.542,1.542
"PladumEVm048531",5.579,5.715,5.766,5.715
"PladumEVm048534",34.332,24.179,14.62,24.179
"PladumEVm048538",8.038,5.571,6.374,6.374
"PladumEVm048541",7.281,14.891,10.666,10.666
"PladumEVm048580",4.2,0,2.366,2.366
"PladumEVm048630",13.917,15.968,14.159,14.159
"PladumEVm048648",1.589,1.13,0.355,1.13
"PladumEVm048654",1.989,1.178,2.039,1.989
"PladumEVm048688",4.577,10.042,10.21,10.042
"PladumEVm048689",3.061,4.604,4.771,4.604
"PladumEVm048693",0.653,1.26,1.63,1.26
"PladumEVm048704",6.484,32.401,76.686,32.401
"PladumEVm048705",2.415,2.699,3.582,2.699
"PladumEVm048711",2.479,3.018,2.494,2.494
"PladumEVm048718",0.725,3.19,2.662,2.662
"PladumEVm048721",49.016,46.187,43.663,46.187
"PladumEVm048732",2.313,1.954,1.785,1.954
"PladumEVm048736",2.559,2.152,0.698,2.152
"PladumEVm048753",213.829,203.537,256.841,213.829
"PladumEVm048756",2.63,2.791,2.953,2.791
"PladumEVm048766",3.525,3.843,3.509,3.525
"PladumEVm048769",5.898,10.341,9.479,9.479
"PladumEVm048774",3.594,1.739,5.62,3.594
"PladumEVm048776",6.355,5.04,6.448,6.355
"PladumEVm048777",364.282,418.446,414.692,414.692
"PladumEVm048778",0.679,1.008,1.236,1.008
"PladumEVm048779",0.892,2.77,1.048,1.048
"PladumEVm048780",2.085,1.598,2.039,2.039
"PladumEVm048783",1.983,4.77,4.287,4.287
"PladumEVm048786",1.82,1.637,1.499,1.637
"PladumEVm048787",1.705,1.777,1.405,1.705
"PladumEVm048790",4.976,3.45,3.834,3.834
"PladumEVm048794",5.009,3.822,4.645,4.645
"PladumEVm048796",2.327,1.79,1.897,1.897
"PladumEVm048797",3.583,1.42,1.3,1.42
"PladumEVm048820",1.401,1.451,1.122,1.401
"PladumEVm048829",1.283,3.277,4.381,3.277
"PladumEVm048856",3.447,2.005,0.255,2.005
"PladumEVm048870",2.261,1.101,0.906,1.101
"PladumEVm048884",62.562,79.551,84.06,79.551
"PladumEVm048893",1.589,1.261,1.237,1.261
"PladumEVm048917",4.096,1.855,3.104,3.104
"PladumEVm048936",6.375,7.586,9.22,7.586
"PladumEVm048938",2.185,0.919,1.665,1.665
"PladumEVm048951",4.196,3.257,4.062,4.062
"PladumEVm048958",3.558,4.452,6.475,4.452
"PladumEVm048969",45.237,47.826,44.799,45.237
"PladumEVm048980",2.487,1.583,1.118,1.583
"PladumEVm048989",6.773,6.931,7.28,6.931
"PladumEVm048996",19.459,23.254,21.344,21.344
"PladumEVm049000",9.432,18.503,21.283,18.503
"PladumEVm049003",1.656,5.013,1.886,1.886
"PladumEVm049005",4.465,4.679,4.717,4.679
"PladumEVm049007",0.14,3.666,5.786,3.666
"PladumEVm049011",1.555,1.13,1.417,1.417
"PladumEVm049018",9.066,7.105,5.123,7.105
"PladumEVm049024",3.294,1.618,0.855,1.618
"PladumEVm049027",3.335,1.74,1.947,1.947
"PladumEVm049036",5.174,1.564,1.616,1.616
"PladumEVm049040",15.889,12.427,11.85,12.427
"PladumEVm049044",0.63,1.951,1.764,1.764
"PladumEVm049047",39.638,55.385,65.149,55.385
"PladumEVm049048",11.487,8.888,12.372,11.487
"PladumEVm049051",2.993,5.401,2.573,2.993
"PladumEVm049052",4.168,7.849,8.642,7.849
"PladumEVm049056",1.416,1.718,0.982,1.416
"PladumEVm049058",2.61,1.476,2.144,2.144
"PladumEVm049060",18.592,11.966,13.946,13.946
"PladumEVm049065",6.356,4.149,6.068,6.068
"PladumEVm049068",18.672,15.906,15.617,15.906
"PladumEVm049078",1.258,1.13,0.824,1.13
"PladumEVm049081",1.387,3.346,4.189,3.346
"PladumEVm049108",1.219,0.729,1.638,1.219
"PladumEVm049114",14.282,10.769,14.695,14.282
"PladumEVm049117",5.113,5.461,8.956,5.461
"PladumEVm049118",1.48,1.695,2.597,1.695
"PladumEVm049147",0.839,1.883,3.677,1.883
"PladumEVm049167",1.111,0.871,1.604,1.111
"PladumEVm049169",0.319,6.281,7.922,6.281
"PladumEVm049196",1.174,0.979,1.833,1.174
"PladumEVm049217",11.052,7.69,6.035,7.69
"PladumEVm049232",0.36,6.098,13.085,6.098
"PladumEVm049235",0.493,17.215,18.457,17.215
"PladumEVm049267",0.54,10.779,18.176,10.779
"PladumEVm049274",3.672,9.77,8.372,8.372
"PladumEVm049279",0.65,1.452,2.1,1.452
"PladumEVm049287",6.824,5.551,5.758,5.758
"PladumEVm049288",3.187,3.449,4.1,3.449
"PladumEVm049291",3.108,8.817,7.522,7.522
"PladumEVm049299",3.67,2.662,2.615,2.662
"PladumEVm049304",1.142,0.631,1.617,1.142
"PladumEVm049310",4.154,2.872,4.214,4.154
"PladumEVm049315",2.397,2.165,1.946,2.165
"PladumEVm049316",4.583,3.324,5.352,4.583
"PladumEVm049321",4.29,6.919,4.041,4.29
"PladumEVm049326",3.698,4.244,5.113,4.244
"PladumEVm049330",17.519,11.591,13.983,13.983
"PladumEVm049338",2.76,4.878,3.484,3.484
"PladumEVm049341",0.929,2.385,2.449,2.385
"PladumEVm049342",1.039,1.018,1.193,1.039
"PladumEVm049348",349.397,291.014,307.658,307.658
"PladumEVm049350",146.008,112.934,124.473,124.473
"PladumEVm049353",2.276,2.052,3.714,2.276
"PladumEVm049368",0.114,1.118,1.571,1.118
"PladumEVm049370",1.487,1.129,1.248,1.248
"PladumEVm049372",2.02,3.662,3.679,3.662
"PladumEVm049373",37.721,29.797,29.304,29.797
"PladumEVm049409",2.979,1.224,1.976,1.976
"PladumEVm049462",0,2.785,1.508,1.508
"PladumEVm049501",2.045,2.191,1.857,2.045
"PladumEVm049531",3627.098,4379.284,3490.867,3627.098
"PladumEVm049539",4.707,11.357,7.447,7.447
"PladumEVm049544",4.296,2.709,3.687,3.687
"PladumEVm049548",10.856,14.075,13.246,13.246
"PladumEVm049552",2.158,3.958,4.949,3.958
"PladumEVm049554",0.723,1.865,1.164,1.164
"PladumEVm049556",16.723,15.307,16.069,16.069
"PladumEVm049566",1.578,1.99,2.702,1.99
"PladumEVm049571",13.95,25.511,18.533,18.533
"PladumEVm049573",2.124,3.043,2.593,2.593
"PladumEVm049580",2.833,4.193,5.082,4.193
"PladumEVm049590",80.576,101.998,126.949,101.998
"PladumEVm049596",6.403,5.478,5.866,5.866
"PladumEVm049600",6.887,6.669,8.264,6.887
"PladumEVm049602",8.169,19.412,18.325,18.325
"PladumEVm049606",35.309,32.86,30.014,32.86
"PladumEVm049623",0.657,2.056,1.403,1.403
"PladumEVm049630",59.201,70.571,74.679,70.571
"PladumEVm049632",44.912,47.536,52.552,47.536
"PladumEVm049636",0.673,1.417,1.82,1.417
"PladumEVm049637",1.439,1.08,1.418,1.418
"PladumEVm049640",1.24,0.785,1.914,1.24
"PladumEVm049644",52.402,46.718,68.508,52.402
"PladumEVm049647",14.642,17.576,14.658,14.658
"PladumEVm049648",962.129,613.062,906.284,906.284
"PladumEVm049650",6.412,7.428,10.054,7.428
"PladumEVm049674",2.462,5.169,4.886,4.886
"PladumEVm049687",1.42,0.965,1.717,1.42
"PladumEVm049688",1.65,0.736,1.862,1.65
"PladumEVm049727",2.117,1.809,2.571,2.117
"PladumEVm049760",0.125,4.856,4.68,4.68
"PladumEVm049790",7.657,11.812,11.791,11.791
"PladumEVm049800",4.819,8.083,6.607,6.607
"PladumEVm049805",1.857,2.235,1.206,1.857
"PladumEVm049836",1.256,2.092,2.446,2.092
"PladumEVm049855",1.771,1.43,2.476,1.771
"PladumEVm049859",13.901,70.449,16.412,16.412
"PladumEVm049860",0.191,3.502,5.965,3.502
"PladumEVm049863",0.761,1.321,1.076,1.076
"PladumEVm049865",3.032,3.183,3.358,3.183
"PladumEVm049869",4.634,3.583,5.718,4.634
"PladumEVm049877",9.068,13.429,16.466,13.429
"PladumEVm049881",31.702,37.785,37.43,37.43
"PladumEVm049883",3.034,2.422,4.726,3.034
"PladumEVm049887",1.946,0.933,1.413,1.413
"PladumEVm049892",4.728,7.721,6.49,6.49
"PladumEVm049895",1.906,2.461,2.37,2.37
"PladumEVm049901",3.854,4.327,4.665,4.327
"PladumEVm049902",79.676,83.684,102.338,83.684
"PladumEVm049905",9.165,11.281,11.002,11.002
"PladumEVm049907",1.881,0.543,1.106,1.106
"PladumEVm049909",20.152,14.221,24.579,20.152
"PladumEVm049911",0.242,7.73,6.861,6.861
"PladumEVm049919",3.377,1.015,2.23,2.23
"PladumEVm049920",1.397,0.797,1.024,1.024
"PladumEVm049923",306.89,250.297,199.879,250.297
"PladumEVm049926",4.555,3.123,5.038,4.555
"PladumEVm049927",10.759,9.538,7.997,9.538
"PladumEVm049928",1.771,0.99,1.29,1.29
"PladumEVm049930",20.738,16.285,17.877,17.877
"PladumEVm049937",12.207,5.027,8.367,8.367
"PladumEVm049982",0.151,1.56,3.361,1.56
"PladumEVm049986",15.65,32.596,13.858,15.65
"PladumEVm050019",5.41,0.121,2.103,2.103
"PladumEVm050057",2.207,0.692,2.009,2.009
"PladumEVm050082",1.649,2.697,1.14,1.649
"PladumEVm050085",0.692,2.283,3.936,2.283
"PladumEVm050088",2.359,1.388,1.075,1.388
"PladumEVm050094",21.275,17.046,19.733,19.733
"PladumEVm050097",2.15,1.505,1.295,1.505
"PladumEVm050101",9.64,15.289,10.726,10.726
"PladumEVm050113",2.215,3.479,2.715,2.715
"PladumEVm050115",16.588,1.918,6.201,6.201
"PladumEVm050118",1.363,1.575,1.536,1.536
"PladumEVm050119",0.522,9.105,13.377,9.105
"PladumEVm050131",0.877,1.216,1.623,1.216
"PladumEVm050136",2.03,3.16,2.15,2.15
"PladumEVm050137",1.275,1.282,0.947,1.275
"PladumEVm050142",3.326,1.326,2.61,2.61
"PladumEVm050149",11.314,4.455,2.835,4.455
"PladumEVm050158",3.842,6.538,6.499,6.499
"PladumEVm050164",1.038,0.467,1.457,1.038
"PladumEVm050169",19.715,33.174,36.202,33.174
"PladumEVm050181",4.701,4.972,4.363,4.701
"PladumEVm050189",2176.04,2508.504,2563.077,2508.504
"PladumEVm050194",4.478,6.461,5.486,5.486
"PladumEVm050195",11.98,11.665,14.224,11.98
"PladumEVm050196",1.475,1.361,1.7,1.475
"PladumEVm050201",33.597,24.894,26.311,26.311
"PladumEVm050202",0.95,1.777,1.786,1.777
"PladumEVm050208",4.445,2.948,3.99,3.99
"PladumEVm050209",2.237,2.919,3.068,2.919
"PladumEVm050262",13.514,18.431,11.347,13.514
"PladumEVm050296",1.548,0.213,1.489,1.489
"PladumEVm050303",6.242,12.122,12.008,12.008
"PladumEVm050304",13.575,32.116,28.263,28.263
"PladumEVm050322",6.374,3.948,5.005,5.005
"PladumEVm050323",0.074,1.213,2.733,1.213
"PladumEVm050334",1.658,0.69,3.409,1.658
"PladumEVm050345",1.145,6.168,6.986,6.168
"PladumEVm050347",0.439,1.241,1.239,1.239
"PladumEVm050359",2824.873,3493.44,2740.66,2824.873
"PladumEVm050365",10.747,7.479,10.268,10.268
"PladumEVm050366",3.226,5.183,6.769,5.183
"PladumEVm050367",1.969,2.843,1.533,1.969
"PladumEVm050386",4.462,3.717,3.756,3.756
"PladumEVm050392",1.178,2.297,3.346,2.297
"PladumEVm050408",2512.141,3481.714,2822.443,2822.443
"PladumEVm050414",3.772,1.838,3.215,3.215
"PladumEVm050415",0.619,1.339,1.591,1.339
"PladumEVm050419",9.982,14.011,12.214,12.214
"PladumEVm050427",0.975,5.511,3.321,3.321
"PladumEVm050428",7.974,7.57,8.659,7.974
"PladumEVm050436",1.013,0.714,1.348,1.013
"PladumEVm050437",10.573,10.999,11.827,10.999
"PladumEVm050444",22.386,30.525,21.513,22.386
"PladumEVm050449",34.939,25.759,24.216,25.759
"PladumEVm050457",53.925,57.056,54.112,54.112
"PladumEVm050460",5.121,10.181,9.338,9.338
"PladumEVm050464",4.058,3.416,2.546,3.416
"PladumEVm050468",26.359,26.126,27.595,26.359
"PladumEVm050472",104.426,100.234,111.415,104.426
"PladumEVm050475",2.429,7.953,5.31,5.31
"PladumEVm050476",18.859,19.397,19.741,19.397
"PladumEVm050485",2.279,2.956,2.356,2.356
"PladumEVm050486",1.123,1.383,1.039,1.123
"PladumEVm050491",5.955,5.443,5.503,5.503
"PladumEVm050494",2.091,1.076,1.152,1.152
"PladumEVm050499",8.214,5.629,6.806,6.806
"PladumEVm050529",0.334,1.328,3.041,1.328
"PladumEVm050541",3.374,1.473,3.202,3.202
"PladumEVm050550",3.68,2.312,2.571,2.571
"PladumEVm050567",3.094,7.901,8.121,7.901
"PladumEVm050577",8.482,3.211,21.138,8.482
"PladumEVm050584",2.422,3.897,3.391,3.391
"PladumEVm050621",0.758,1.168,1.42,1.168
"PladumEVm050634",1.086,0.567,1.39,1.086
"PladumEVm050651",2.777,2.04,2.086,2.086
"PladumEVm050652",0.851,1.795,1.982,1.795
"PladumEVm050660",2743.603,3727.658,2758.696,2758.696
"PladumEVm050662",1.193,1.726,2.08,1.726
"PladumEVm050681",15.05,19.377,14.669,15.05
"PladumEVm050683",21.926,24.53,20.576,21.926
"PladumEVm050684",40.371,40.009,30.374,40.009
"PladumEVm050685",2.463,4.256,4.706,4.256
"PladumEVm050697",9.02,18.182,13.875,13.875
"PladumEVm050700",0.061,1.755,2.659,1.755
"PladumEVm050702",1.034,1.001,1.454,1.034
"PladumEVm050703",0,2.084,3.145,2.084
"PladumEVm050705",2.617,3.55,2.071,2.617
"PladumEVm050707",69.905,117.368,59.83,69.905
"PladumEVm050711",0.263,1.661,2.383,1.661
"PladumEVm050715",0.591,4.203,5.84,4.203
"PladumEVm050718",0.359,14.638,17.979,14.638
"PladumEVm050721",6.754,12.161,10.018,10.018
"PladumEVm050724",1.449,2.949,4.814,2.949
"PladumEVm050725",16.874,25.351,22.771,22.771
"PladumEVm050726",1.069,1.095,1.487,1.095
"PladumEVm050728",54.976,62.061,49.85,54.976
"PladumEVm050729",4.153,6.604,3.314,4.153
"PladumEVm050737",6.158,6.596,7.441,6.596
"PladumEVm050744",4.592,5.413,4.226,4.592
"PladumEVm050745",4.758,3.196,4.035,4.035
"PladumEVm050748",1.614,2.479,2.687,2.479
"PladumEVm050752",1.367,1.293,0.77,1.293
"PladumEVm050759",18.717,36.296,31.757,31.757
"PladumEVm050760",1.686,1.465,1.16,1.465
"PladumEVm050771",1.547,0.383,1.023,1.023
"PladumEVm050772",36.656,47.819,62.755,47.819
"PladumEVm050775",10.2,15.501,12.758,12.758
"PladumEVm050780",12.481,27.031,29.13,27.031
"PladumEVm050789",53.696,50.71,54.716,53.696
"PladumEVm050790",7.019,10.641,10.617,10.617
"PladumEVm050792",7.32,9.818,6.707,7.32
"PladumEVm050801",1.695,4.879,1.93,1.93
"PladumEVm050802",27.095,17.167,26.092,26.092
"PladumEVm050807",2.78,1.675,2.907,2.78
"PladumEVm050808",7.249,3.875,4.89,4.89
"PladumEVm050809",2.649,2.368,2.399,2.399
"PladumEVm050811",1.788,1.797,1.999,1.797
"PladumEVm050812",7.45,5.352,7.053,7.053
"PladumEVm050856",34.752,31.146,37.276,34.752
"PladumEVm050913",0.275,1.006,1.119,1.006
"PladumEVm050918",1.616,1.678,1.115,1.616
"PladumEVm050966",1.929,2.504,2.381,2.381
"PladumEVm050979",4.696,4.324,8.895,4.696
"PladumEVm050986",7.153,2.456,2.912,2.912
"PladumEVm050998",1.039,0.511,1.117,1.039
"PladumEVm051005",0.289,10.309,15.205,10.309
"PladumEVm051006",23.926,21.02,26.759,23.926
"PladumEVm051007",0.942,1.165,1.364,1.165
"PladumEVm051012",21.915,109.99,84.87,84.87
"PladumEVm051014",6.941,7.381,9.461,7.381
"PladumEVm051015",1.397,1.313,1.202,1.313
"PladumEVm051019",0,1.855,4.212,1.855
"PladumEVm051022",1.246,0.654,1.239,1.239
"PladumEVm051026",2.867,1.502,1.948,1.948
"PladumEVm051027",4.663,1.728,3.121,3.121
"PladumEVm051032",3.482,3.31,3.085,3.31
"PladumEVm051038",40.389,66.75,57.585,57.585
"PladumEVm051041",4.483,8.25,3.65,4.483
"PladumEVm051042",8.426,9.627,14.835,9.627
"PladumEVm051046",13.379,15.556,13.833,13.833
"PladumEVm051048",2.508,2.322,3.682,2.508
"PladumEVm051054",7.355,7.984,7.624,7.624
"PladumEVm051055",4.622,4.017,2.885,4.017
"PladumEVm051057",5.981,6.611,7.688,6.611
"PladumEVm051058",2.768,2.423,0.808,2.423
"PladumEVm051061",0,1.171,1.704,1.171
"PladumEVm051065",1.045,2.31,1.636,1.636
"PladumEVm051066",12.956,27.381,24.733,24.733
"PladumEVm051069",0.414,1.083,1.327,1.083
"PladumEVm051072",3.562,5.814,5.724,5.724
"PladumEVm051073",11.296,6.43,8.038,8.038
"PladumEVm051084",2795.187,3144.683,2861.169,2861.169
"PladumEVm051085",99.052,100.463,93.361,99.052
"PladumEVm051089",1.527,1.145,1.175,1.175
"PladumEVm051090",13.85,7.958,14.278,13.85
"PladumEVm051091",1.422,2.001,2.013,2.001
